Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
slack onboarding template;43;30;10.98;0.12;0.00;0.00;4980000;0.11,0.41,0.11,0.23,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11;5;1770570102
slack onboarding template;60;30;10.98;0.12;0.00;0.00;4980000;0.11,0.41,0.11,0.23,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11;5;1770570102
slack onboarding template;71;30;10.98;0.12;0.00;0.00;4980000;0.11,0.41,0.11,0.23,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11;5;1770570102
wedding photobooth template;70;90;0.89;1.00;0.00;0.00;3110000;0.65,0.00,0.07,0.11,0.07,0.15,0.19,0.65,0.19,1.00,0.53,0.80;5;1767361213
slack applications;90;30;2.20;0.04;0.00;0.00;72200000;0.00,0.05,0.00,0.28,0.00,0.05,0.05,0.05,0.05,0.28,0.00,0.00;;1771793931
astro bot building speed;51;40;0.00;0.33;0.00;0.00;2970000;0.28,0.18,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03;;1771312557
astro bot building speed;74;40;0.00;0.33;0.00;0.00;2970000;0.28,0.18,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03;;1771312557
simple themes for blogger;79;70;2.12;0.19;0.00;0.00;601000000;1.00,0.55,0.77,1.00,0.77,0.77,0.77,0.55,0.55,0.77,0.55,0.77;;1772589780
buy site template;38;140;4.82;0.62;0.00;0.00;259000000;0.81,0.43,0.21,0.28,0.28,0.65,0.53,0.28,0.21,0.43,0.43,0.43;;1768612241
article newspaper template;73;210;1.02;0.30;0.00;0.00;368000000;0.20,0.13,0.05,0.06,0.06,0.10,0.05,0.03,0.05,0.08,1.00,0.30;5;1768651387
ui templates;64;260;2.73;0.27;0.00;0.00;174000000;0.54,0.43,0.54,0.35,0.66,0.54,0.54,0.54,1.00,0.66,0.66,0.66;5;1767643130
node js template;24;70;3.33;0.11;0.00;0.00;80400000;0.41,0.41,0.64,0.41,0.41,0.52,0.41,0.41,0.29,0.23,0.29,0.41;5;1768484787
node js template;28;70;3.33;0.11;0.00;0.00;80400000;0.41,0.41,0.64,0.41,0.41,0.52,0.41,0.41,0.29,0.23,0.29,0.41;5;1768484787
docs to do list template;93;30;1.55;0.19;0.00;0.00;226000000;0.50,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14;5;1771328939
black square template;80;70;0.00;0.00;0.00;0.00;247000000;0.09,0.09,0.09,0.09,0.09,0.52,0.52,0.09,0.52,0.52,0.52,0.52;5;1771731404
kit app template;16;40;0.00;0.33;0.00;0.00;261000000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18,0.18;5;1769291575
starter bolt;88;210;0.45;0.98;0.00;0.00;86200000;0.43,0.22,0.43,0.43,0.43,0.29,0.35,0.54,0.43,1.00,0.54,0.22;5;1770400538
editable free printable movie ticket template;75;140;0.00;0.13;0.00;0.00;725000;1.00,0.34,0.43,0.28,0.34,0.34,0.28,0.43,0.34,0.34,0.43,0.28;5;1771627397
editable free printable movie ticket template;80;140;0.00;0.13;0.00;0.00;725000;1.00,0.34,0.43,0.28,0.34,0.34,0.28,0.43,0.34,0.34,0.43,0.28;5;1771627397
vercel stock;41;480;1.51;0.01;0.00;0.00;1280000;0.20,0.20,0.16,0.16,0.13,0.16,0.55,1.00,0.30,1.00,0.67,0.36;;1769971010
vercel stock;67;480;1.51;0.01;0.00;0.00;1280000;0.20,0.20,0.16,0.16,0.13,0.16,0.55,1.00,0.30,1.00,0.67,0.36;;1769971010
n8n marketplace;89;210;6.64;0.23;0.00;0.00;1850000;0.05,0.07,0.12,0.28,0.28,0.66,0.53,0.53,0.82,0.53,1.00,1.00;;1770567473
slck app;75;110;1.70;0.06;0.00;0.00;77700000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,1.00,0.00;1;1768389468
affiliate marketing website templates;62;40;4.39;0.43;0.00;0.00;33300000;0.00,0.11,0.05,0.05,0.11,0.05,0.11,0.29,0.41,0.52,0.11,1.00;;1769317055
nest.js;68;4400;2.55;0.01;0.00;0.00;46100000;0.16,0.29,0.16,0.36,1.00,0.01,0.54,0.66,0.54,0.81,0.36,0.19;;1772435642
animated emojis for slack;75;70;0.00;0.33;0.00;0.00;962000;0.63,0.63,0.45,0.63,0.63,0.63,0.63,0.36,0.63,0.63,0.63,0.18;5;1770482068
project jumpstart;35;140;5.21;0.07;0.00;0.00;14900000;0.23,0.43,0.28,0.28,0.28,0.43,0.35,0.35,0.53,0.35,0.35,0.35;;1767247885
free google sites templates portfolio;81;40;1.66;0.27;0.00;0.00;85100000;0.11,0.11,0.64,1.00,0.11,0.11,0.23,0.11,0.11,0.23,0.11,0.11;;1771333537
nexts js;96;170;3.18;0.05;0.00;0.00;644000000;0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00;;1769396318
lead tracker template;74;110;13.74;1.00;0.00;0.00;64200000;0.23,0.66,0.52,0.66,0.66,0.42,0.09,0.80,0.80,0.80,0.80,0.66;5;1771729057
website form templates;56;50;4.21;0.21;0.00;0.00;352000000;0.07,0.19,0.34,0.07,0.15,0.07,0.11,0.34,0.34,0.26,0.34,0.26;5;1770546650
website form templates;78;50;4.21;0.21;0.00;0.00;352000000;0.07,0.19,0.34,0.07,0.15,0.07,0.11,0.34,0.34,0.26,0.34,0.26;5;1770546650
video finder bot;86;210;0.00;0.00;0.00;0.00;84400000;0.06,0.20,0.01,0.10,0.24,0.24,0.20,0.13,0.16,0.10,0.10,0.01;;1767283574
one page site template;62;110;4.24;0.46;0.00;0.00;1160000000;0.42,0.66,0.52,0.33,0.52,1.00,0.52,0.33,0.42,0.66,0.52,0.52;5;1768896245
replicate labs;73;30;17.02;0.22;0.00;0.00;38000000;0.22,0.22,1.00,0.22,0.44,0.22,0.22,0.22,0.22,0.22,0.33,0.22;;1768354442
cute template;77;170;1.17;0.02;0.00;0.00;557000000;0.23,0.28,0.18,0.54,0.11,0.18,0.08,0.15,0.66,0.54,0.28,0.44;5;1770347006
web template;93;1600;4.02;0.67;0.00;0.00;1140000000;0.44,0.16,0.05,0.13,0.08,0.04,0.08,0.10,0.16,0.19,0.29,0.08;5;1770954348
one pager project template;67;90;2.50;0.21;0.00;0.00;15200000;0.50,0.64,0.50,0.64,0.50,0.64,0.78,0.35,0.64,0.78,1.00,0.64;5;1771670193
repo emoji text;48;50;0.00;0.33;0.00;0.00;9310000;0.00,0.00,0.00,0.00,1.00,0.53,0.34,0.06,0.06,0.06,0.06,0.06;5;1770254728
tailwind content;62;40;0.00;0.02;0.00;0.00;23400000;0.19,0.19,0.26,0.26,0.19,0.19,0.07,0.07,0.11,0.07,0.07,0.07;;1769528197
template:;85;50;1.73;0.08;0.00;0.00;1780000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00;1;1772387944
sanity solutions inc;98;40;0.00;0.15;0.00;0.00;6740000;0.11,0.11,0.11,0.64,0.64,0.11,0.11,0.11,0.11,0.11,0.11,0.11;1;1772320416
open source web design templates;50;70;2.47;0.19;0.00;0.00;80800000;0.23,0.33,0.42,0.52,0.42,0.33,0.33,0.33,0.33,0.33,0.33,0.23;;1772453971
n8n slack;65;140;6.15;0.08;0.00;0.00;2060000;0.15,0.19,0.34,0.34,0.42,0.65,0.65,0.80,0.53,0.65,1.00,0.42;;1770332668
n8n slack;66;140;6.15;0.08;0.00;0.00;2060000;0.15,0.19,0.34,0.34,0.42,0.65,0.65,0.80,0.53,0.65,1.00,0.42;;1770332668
vercel app game;56;140;0.00;0.00;0.00;0.00;5530000;0.13,0.05,0.00,0.00,0.00,0.00,0.10,0.00,0.10,1.00,0.00,0.01;;1769100906
basic web template;71;70;4.57;0.38;0.00;0.00;0;0.50,0.35,0.50,0.07,0.50,0.64,0.78,0.78,0.50,0.64,0.50,0.50;5;1772297402
sdk temple;20;90;0.00;0.03;0.00;0.00;815000;0.23,0.23,0.23,0.23,0.33,0.23,0.23,0.33,0.33,1.00,1.00,0.66;1;1767538286
porto website template;83;40;2.30;0.22;0.00;0.00;2970000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.11,0.11,0.29;5;1767679579
js template engine;51;70;0.00;0.02;0.00;0.00;82200000;0.45,0.63,0.81,0.63,0.45,0.45,0.45,0.45,0.63,0.45,0.45,0.45;;1770844934
astro db;69;140;0.00;0.01;0.00;0.00;17200000;0.05,0.07,0.04,0.05,0.05,0.04,0.03,0.04,0.04,0.03,0.03,0.04;5;1769075551
starter emoji;70;210;0.00;0.00;0.00;0.00;18200000;0.03,0.03,0.44,0.15,0.81,0.44,0.81,0.18,0.28,0.81,0.18,0.11;5;1772456020
turbo pass login;74;210;0.00;0.00;0.00;0.00;25900000;1.00,1.00,0.80,0.19,0.80,0.80,1.00,1.00,1.00,0.65,0.80,0.53;;1768306798
wordpress template finder;45;40;0.00;0.33;0.00;0.00;2590000;0.45,1.00,0.45,0.27,0.45,0.63,0.18,0.18,0.18,0.18,0.18,0.18;;1770069171
pemplate;66;30;1.73;0.08;0.00;0.00;2040000000;0.00,0.00,0.52,0.00,0.33,0.66,0.00,0.00,0.00,0.00,0.00,0.04;0,1;1769920661
knowledge management template;52;110;0.00;0.03;0.00;0.00;228000000;0.33,0.09,0.66,0.42,0.33,0.33,0.66,0.52,1.00,0.80,0.66,0.23;5;1768196705
static site templates;51;110;3.69;0.31;0.00;0.00;146000000;0.64,0.78,1.00,0.78,1.00,1.00,0.64,0.64,1.00,0.50,1.00,0.50;5;1768346091
web slack;71;210;0.00;0.00;0.00;0.00;68200000;0.21,0.21,0.32,0.17,0.26,0.26,0.14,0.21,0.17,0.17,0.14,0.26;;1771610776
web slack;87;210;0.00;0.00;0.00;0.00;68200000;0.21,0.21,0.32,0.17,0.26,0.26,0.14,0.21,0.17,0.17,0.14,0.26;;1771610776
wordpress qr code generator;80;90;2.45;0.47;0.00;0.00;2510000;0.09,0.15,0.12,0.12,0.12,0.15,0.09,0.09,0.09,0.09,0.19,0.06;;1772193605
drupal theming;81;70;1.81;0.11;0.00;0.00;6060000;1.00,0.11,0.15,0.26,0.11,0.19,0.19,0.19,0.42,0.19,0.11,0.15;;1771381961
drupal redis;63;50;0.00;0.01;0.00;0.00;12900000;0.71,0.71,0.71,0.42,0.71,0.71,1.00,0.57,0.71,0.57,0.42,0.71;;1768385991
news video template;61;90;1.53;0.23;0.00;0.00;378000000;0.34,0.26,0.42,0.53,0.42,0.42,0.26,0.26,0.26,0.26,0.26,0.26;;1772103943
website templets;74;90;4.02;0.67;0.00;0.00;572000000;0.00,0.54,0.28,0.00,0.00,0.00,0.00,0.15,0.00,0.23,0.00,0.54;5;1772466457
react todo list;82;110;0.00;0.00;0.00;0.00;37300000;0.17,0.43,0.35,0.35,0.53,0.43,0.28,0.17,0.23,0.35,0.12,0.35;;1769936579
tailwindcss apply;59;70;0.00;0.02;0.00;0.00;7760000;0.09,0.09,0.52,0.42,0.42,0.33,0.33,0.33,0.33,0.33,0.23,0.09;;1771936784
blogger layouts;55;110;2.65;0.15;0.00;0.00;842000000;0.11,0.15,0.42,0.80,0.80,0.42,0.26,0.34,0.15,0.34,0.53,1.00;;1771687554
blogger layouts;82;110;2.65;0.15;0.00;0.00;842000000;0.11,0.15,0.42,0.80,0.80,0.42,0.26,0.34,0.15,0.34,0.53,1.00;;1771687554
blogger layouts;88;110;2.65;0.15;0.00;0.00;842000000;0.11,0.15,0.42,0.80,0.80,0.42,0.26,0.34,0.15,0.34,0.53,1.00;;1771687554
starter websites;68;140;12.86;0.68;0.00;0.00;636000000;0.23,0.17,0.17,0.23,0.28,0.43,0.35,1.00,0.66,0.28,0.17,0.17;;1769026551
spotify mockup;65;140;0.00;0.01;0.00;0.00;6280000;0.53,0.80,0.80,0.53,0.42,0.53,0.53,0.42,0.34,0.53,0.42,1.00;;1769392515
markdown css 样式;56;40;0.00;0.33;0.00;0.00;0;0.23,1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11;;1767304156
static text generator;75;90;0.00;0.00;0.00;0.00;177000000;0.64,0.50,0.50,0.64,0.78,0.64,0.50,0.64,0.78,0.50,0.64,0.78;;1772210712
what is astro js;89;50;0.00;0.02;0.00;0.00;51800000;0.18,1.00,0.18,1.00,1.00,1.00,0.18,0.18,0.18,0.18,1.00,0.18;;1770489644
nextjs;86;27100;3.18;0.05;0.00;0.00;23100000;0.54,0.81,0.66,0.81,0.66,0.54,0.66,0.54,0.66,0.54,0.54,0.44;;1772313915
nextjs;87;27100;3.18;0.05;0.00;0.00;23100000;0.54,0.81,0.66,0.81,0.66,0.54,0.66,0.54,0.66,0.54,0.54,0.44;;1772313915
launch template;34;90;0.00;0.01;0.00;0.00;257000000;0.41,0.52,0.64,0.64,0.64,0.41,0.52,0.64,0.64,0.41,0.29,0.29;5;1770814339
gallery site template;75;30;4.10;0.49;0.00;0.00;65700000;0.14,0.14,0.14,0.78,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14;5;1772441113
gallery site template;89;30;4.10;0.49;0.00;0.00;65700000;0.14,0.14,0.14,0.78,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14;5;1772441113
react kanban;94;70;3.83;0.16;0.00;0.00;1680000;0.00,0.05,0.04,0.02,0.03,0.00,0.00,0.00,0.01,0.08,0.00,0.00;;1768776605
shadcn search;91;110;0.00;0.01;0.00;0.00;1150000;0.02,0.02,0.19,0.15,0.15,0.02,0.02,0.15,1.00,0.02,0.02,0.06;;1770489443
templatye;50;140;2.15;0.08;0.00;0.00;2070000000;0.00,0.36,0.00,0.00,0.36,0.07,0.00,0.00,0.00,0.00,1.00,0.00;0,1;1767701377
npm cloudinary;44;40;0.00;0.12;0.00;0.00;534000;0.07,0.07,0.07,1.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07;;1769388472
shopify テンプレート;77;50;0.00;0.33;0.00;0.00;204000;0.11,0.17,0.23,0.41,0.52,0.82,0.64,0.41,0.41,0.17,0.11,0.11;;1770309615
tanstack virtual;46;390;0.00;0.00;0.00;0.00;43200;0.35,0.81,0.66,0.81,1.00,0.66,0.81,0.81,0.81,0.66,0.81,0.54;;1769526909
training website template;63;40;3.37;0.24;0.00;0.00;443000000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.23,0.11,0.29,0.41,1.00;5;1771762549
shadcn saas template;49;30;3.20;0.15;0.00;0.00;66500;0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.27;5;1771787245
ai website template;33;110;5.11;0.79;0.00;0.00;713000000;0.19,0.66,0.19,0.33,0.42,0.19,0.23,0.33,0.52,0.66,1.00,1.00;5;1769983702
cron time generator;71;40;0.00;0.33;0.00;0.00;3990000;0.29,0.41,0.29,0.41,0.41,0.11,0.11,0.11,0.11,0.11,0.11,0.11;;1768949602
nitro marketplace;84;110;0.00;0.04;0.00;0.00;8880000;0.34,0.34,0.21,0.28,0.28,0.43,0.28,0.43,0.43,0.21,0.43,0.43;1;1769003862
bolt hackathon;70;480;6.45;0.07;0.00;0.00;232000;0.00,0.00,0.00,0.08,0.13,1.00,0.79,0.36,0.05,0.03,0.13,0.04;;1769416956
client template;81;40;9.20;0.24;0.00;0.00;260000000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.81,0.63,0.63,0.27;5;1767573995
next.js authentication;91;110;3.45;0.11;0.00;0.00;64700000;0.00,0.39,0.01,0.01,0.32,0.01,0.01,0.01,0.02,0.05,0.02,0.32;;1767185305
use cases template;64;70;3.92;0.06;0.00;0.00;352000000;0.08,0.16,0.02,0.05,0.13,0.03,0.05,0.01,0.03,0.02,0.03,0.00;5;1771877378
express static;66;210;0.00;0.00;0.00;0.00;431000000;0.20,0.24,0.24,0.20,0.24,0.16,0.13,0.16,0.16,0.13,0.10,0.10;;1769978899
deploy next js to aws;73;40;0.00;0.11;0.00;0.00;12800000;0.29,0.29,0.41,0.41,0.29,0.23,0.11,0.11,0.11,0.11,0.11,0.11;;1772562800
app themes;78;320;0.53;0.07;0.00;0.00;2710000000;0.48,0.26,0.48,0.14,0.14,0.59,0.09,0.48,0.11,0.48,0.32,0.17;;1769544860
reveal js;81;590;4.52;0.02;0.00;0.00;176000000;0.48,0.21,0.59,0.01,0.88,0.59,0.39,0.88,0.88,0.88,0.88,0.48;;1767905347
playground mockups;43;50;0.00;0.24;0.00;0.00;1300000;1.00,1.00,0.11,0.41,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11;5;1769243941
cms lanch pad;86;260;5.22;0.00;0.00;0.00;4090000;0.30,0.01,0.01,0.00,1.00,0.03,0.00,0.00,0.05,0.00,0.00,1.00;;1772503505
real estate bio template;97;40;0.00;0.14;0.00;0.00;26800000;0.11,0.11,0.15,0.08,0.11,0.05,0.05,0.03,0.03,0.05,0.03,0.03;5;1767237055
nuxt github;61;110;0.00;0.00;0.00;0.00;8520000;0.41,0.52,0.52,0.82,0.64,0.64,0.82,1.00,0.52,0.52,0.41,0.52;;1769523449
shadcn rich text editor;96;90;0.00;0.02;0.00;0.00;19400;0.02,0.02,0.02,0.05,0.02,0.02,0.02,0.02,0.02,1.00,0.02,0.02;;1767898401
travel landing page templates;73;50;0.00;0.33;0.00;0.00;22800000;0.18,0.18,0.18,1.00,1.00,1.00,0.18,0.18,0.18,0.63,0.18,0.18;;1770463898
bun shadcn;69;260;0.00;0.05;0.00;0.00;58300;0.19,0.19,0.19,0.81,0.19,1.00,0.36,0.19,0.19,0.19,0.19,0.02;;1767256668
redis auth;70;140;0.00;0.00;0.00;0.00;7450000;0.34,0.34,0.53,0.53,0.53,0.43,0.53,0.43,0.34,0.43,0.34,0.34;;1769543776
github page template;31;50;3.62;0.06;0.00;0.00;156000000;0.05,0.23,0.82,0.23,0.00,0.00,0.82,0.41,0.41,0.29,0.29,0.00;5;1767671869
drupal examples;42;50;0.00;0.04;0.00;0.00;12600000;0.19,0.19,0.19,0.23,0.23,0.19,0.19,0.23,0.33,0.23,0.52,0.33;;1768466408
nextjs landing page templates;90;40;3.74;0.38;0.00;0.00;1690000;1.00,0.77,0.22,0.22,0.55,0.55,0.22,0.44,0.33,1.00,0.00,0.55;;1768262891
react email builder sdk;58;170;0.00;0.00;0.00;0.00;363000;1.00,1.00;;1767729428
use a template;47;40;2.23;0.14;0.00;0.00;1260000000;0.11,0.11,0.11,0.11,0.11,0.23,0.23,0.29,0.17,0.05,0.82,0.29;;1768904801
web app sample;87;30;3.00;0.08;0.00;0.00;1080000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00;;1770541307
drizzle database;57;90;0.00;0.02;0.00;0.00;3940000;0.33,0.23,0.42,0.42,1.00,0.52,0.00,0.42,0.52,0.42,0.66,0.52;;1768352537
wedding invitation boarding card;86;50;0.00;0.00;0.00;0.00;3240000;0.53,0.53,0.80,0.26,0.42,0.00,0.00,0.00,0.07,0.00,0.00,0.00;5;1772107049
form api drupal;88;40;0.00;0.33;0.00;0.00;14100000;0.45,0.45,0.45,0.45,0.63,0.18,0.18,0.18,0.18,0.18,0.18,0.18;;1768249122
blog sample;55;880;1.43;0.09;0.00;0.00;857000000;0.16,0.10,0.65,0.81,0.03,0.02,0.03,0.08,0.20,0.20,0.16,0.02;5;1771976760
gemini diffusion waitlist;39;40;0.00;0.33;0.00;0.00;7820;0.00,0.00,0.00,0.00,0.00,1.00,0.06,0.06,0.06,0.06,0.06,0.06;;1769282853
stripe search;75;40;0.00;0.03;0.00;0.00;331000000;0.06,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.06;;1767440542
expo template;28;110;0.00;0.01;0.00;0.00;45200000;0.33,0.66,0.42,0.33,1.00,0.66,0.52,0.42,1.00,0.66,0.23,0.66;5;1767444419
nitro type script;21;140;0.00;0.00;0.00;0.00;7060000;0.34,0.06,1.00,0.34,0.65,0.81,0.21,0.15,0.34,0.65,0.53,0.65;;1772536489
gemini ai headshot;76;90;2.85;0.61;0.00;0.00;12600000;0.00,0.00,0.00,0.00,0.00,0.19,0.05,0.05,0.02,0.19,1.00,0.02;;1771618162
nuxt ui drag and drop;47;40;0.00;0.33;0.00;0.00;6940000;0.18,1.00,0.36,0.18,0.18,1.00,1.00,0.18,0.18,0.18,0.18,0.18;;1772106043
nuxt ui drag and drop;50;40;0.00;0.33;0.00;0.00;6940000;0.18,1.00,0.36,0.18,0.18,1.00,1.00,0.18,0.18,0.18,0.18,0.18;;1772106043
