Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
blog html template;51;170;3.21;0.18;0.00;0.00;218000000;0.05,0.15,0.07,0.05,0.23,0.07,0.10,0.19,0.15,1.00,0.12,0.04;;1767392916
blogging website templates free;18;30;3.00;0.47;0.00;0.00;298000000;0.41,0.29,0.29,0.17,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00;;1769783529
blogspot website templates;19;170;3.98;0.26;0.00;0.00;313000000;0.17,0.21,0.17,0.21,0.09,0.21,0.26,0.17,0.07,0.11,0.32,0.09;;1767698186
blog post templates;35;720;2.20;0.35;0.00;0.00;319000000;0.24,0.30,0.20,0.20,0.24,0.45,0.24,0.81,0.81,1.00,0.55,0.55;5;1770244444
blog article template;45;320;1.85;0.14;0.00;0.00;233000000;0.12,0.15,0.12,0.15,0.19,0.19,0.36,0.10,1.00,1.00,1.00,0.05;5;1768102059
blogs template;13;110;3.04;0.42;0.00;0.00;669000000;0.19,0.23,0.23,0.01,0.01,0.00,0.00,0.00,0.23,0.00,1.00,0.00;5;1767249317
nextjs blog;24;390;3.09;0.07;0.00;0.00;21000000;0.66,0.54,0.66,0.66,0.44,0.19,0.54,0.44,0.54,0.54,0.54,0.23;;1771108287
nextjs blog;63;390;3.09;0.07;0.00;0.00;21000000;0.66,0.54,0.66,0.66,0.44,0.19,0.54,0.44,0.54,0.54,0.54,0.23;;1771108287
blogpost templates;18;50;2.20;0.35;0.00;0.00;11800000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00;5;1772107665
blogpost templates;28;50;2.20;0.35;0.00;0.00;11800000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00;5;1772107665
blogpost templates;33;50;2.20;0.35;0.00;0.00;11800000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00;5;1772107665
free blog layout;92;70;2.41;0.39;0.00;0.00;286000000;0.29,0.82,0.64,0.29,0.11,0.29,1.00,0.29,0.29,0.29,0.29,0.41;;1768510293
blog post template free;89;110;1.39;0.26;0.00;0.00;329000000;0.64,0.64,0.52,0.82,0.82,1.00,0.82,0.52,0.64,0.41,0.52,0.41;5;1768293167
blog website design templates;16;260;3.98;0.26;0.00;0.00;250000000;0.54,1.00,0.54,0.81,0.81,0.18,0.54,0.35,0.18,0.22,1.00,0.18;;1768041235
nextjs website template;48;90;3.26;0.58;0.00;0.00;16800000;0.34,0.42,0.19,0.11,0.26,0.53,0.00,1.00,0.07,0.11,0.65,0.80;;1769848208
template.com;41;40;0.92;0.13;0.00;0.00;1340000000;0.06,0.05,0.29,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00;5;1772479315
simple blog templates;12;30;3.87;0.53;0.00;0.00;210000000;0.21,0.21,0.50,0.35,0.50,0.14,0.00,0.21,0.00,0.00,0.00,0.14;5;1768296072
blog design templates;27;110;2.33;0.49;0.00;0.00;292000000;0.06,0.28,0.28,0.43,0.21,0.34,0.28,0.65,0.65,0.28,0.21,0.65;;1771375264
blog writing templates;17;110;2.52;0.21;0.00;0.00;96800000;0.52,0.33,0.42,0.66,0.80,0.66,0.14,1.00,1.00,0.66,0.14,0.19;5;1772133478
free blog templates;82;590;2.25;0.35;0.00;0.00;342000000;0.45,0.16,0.24,0.30,0.36,0.24,0.30,0.55,0.67,0.67,0.45,0.55;;1769552157
website framework template;63;40;3.52;0.18;0.00;0.00;213000000;0.01,0.00,0.01,0.01,0.03,0.01,0.00,0.00,0.00,0.03,0.01,0.01;;1768233215
blog website themes;20;90;3.45;0.41;0.00;0.00;336000000;0.23,0.33,0.14,0.19,0.23,1.00,1.00,0.66,0.33,0.33,0.23,0.33;;1768937454
wordpress blog page template;17;30;1.64;0.16;0.00;0.00;79800000;0.14,0.14,0.14,0.50,0.14,0.14,0.14,0.14,0.14,0.21,0.14,0.14;;1769322441
simple blog template;15;70;2.12;0.19;0.00;0.00;314000000;0.28,0.21,0.28,0.28,0.28,0.21,0.21,0.15,0.15,0.15,0.15,0.21;5;1771379963
next.js templates;72;720;2.58;0.24;0.00;0.00;101000000;0.16,0.16,0.16,0.16,0.30,0.24,0.07,0.07,1.00,0.05,0.16,0.24;;1769220789
blog post templates free;59;110;1.82;0.40;0.00;0.00;138000000;0.02,0.04,0.06,0.08,0.04,0.02,0.02,0.81,1.00,0.54,0.00,0.00;5;1771678480
student blog template;78;140;0.00;0.00;0.00;0.00;77500000;0.04,0.04,0.22,0.22,0.22,0.08,0.29,0.22,0.18,0.54,0.43,1.00;5;1770742531
cool blog templates;24;50;0.00;0.43;0.00;0.00;118000000;0.50,0.50,0.50,0.50,0.35,0.64,0.50,0.50,0.35,0.28,0.14,0.14;;1771822976
blogspot samples;36;140;1.57;0.08;0.00;0.00;1640000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00;;1768311045
blog format template;74;320;1.53;0.29;0.00;0.00;297000000;0.12,0.10,0.07,0.15,0.15,0.23,0.29,0.12,1.00,1.00,0.81,0.54;5;1768069769
amino template blog;68;110;0.00;0.00;0.00;0.00;429000;0.64,0.64,0.64,0.64,0.64,0.64,0.82,0.82,0.52,0.41,0.64,1.00;;1768408462
blog page templates;15;40;2.77;0.38;0.00;0.00;302000000;0.09,0.45,0.27,0.18,0.36,0.63,0.18,0.00,0.36,0.36,0.18,1.00;5;1770526000
blog template free;81;70;2.17;0.52;0.00;0.00;457000000;0.07,0.29,0.12,0.07,0.05,0.04,0.04,0.04,0.02,0.04,0.07,0.07;;1771432138
blogger landing page template;82;40;4.32;0.61;0.00;0.00;1730000;0.18,0.27,0.18,0.45,0.63,0.27,0.18,0.27,0.45,0.18,0.45,0.36;;1771383468
blog content template;50;260;0.00;0.33;0.00;0.00;531000000;0.02,0.02,0.15,0.15,0.23,0.15,0.06,1.00,1.00,0.54,0.54,0.12;5;1770517020
blog template examples;23;110;4.39;0.20;0.00;0.00;163000000;0.06,0.06,0.06,0.06,0.34,0.21,0.06,0.53,0.53,0.81,1.00,0.15;;1770807826
blog post template google docs;95;70;0.00;0.05;0.00;0.00;93600000;0.34,0.21,0.28,0.15,0.34,0.21,0.09,0.06,0.28,0.12,0.15,0.15;5;1768891240
blog templates for wordpress;38;170;2.28;0.66;0.00;0.00;55600000;0.04,1.00,0.54,0.10,0.66,0.29,0.81,0.35,0.14,0.18,0.43,0.14;;1767375622
blog templates for wordpress;39;170;2.28;0.66;0.00;0.00;55600000;0.04,1.00,0.54,0.10,0.66,0.29,0.81,0.35,0.14,0.18,0.43,0.14;;1767375622
seo blog template;73;210;2.84;0.18;0.00;0.00;36200000;0.00,0.06,0.09,0.04,0.19,0.29,0.12,0.81,1.00,0.44,0.01,0.54;;1770506663
post template blogger;96;50;2.04;0.26;0.00;0.00;229000000;0.26,0.42,0.00,0.00,0.26,0.34,1.00,0.07,0.00,0.00,0.00,0.00;;1767683218
template blog post;28;170;2.20;0.35;0.00;0.00;296000000;0.02,0.00,0.00,0.00,0.03,0.13,0.30,0.55,0.36,0.20,0.01,0.06;5;1770495397
cool blog layouts;72;70;2.25;0.35;0.00;0.00;53500000;0.63,0.63,0.81,0.45,0.45,1.00,0.45,0.63,0.63,0.81,0.63,0.45;;1769874593
blog website theme;14;90;3.45;0.41;0.00;0.00;919000000;0.21,0.34,0.65,0.21,0.21,0.34,0.09,0.34,0.34,0.21,0.15,0.15;;1770081424
nextjs blogs;25;50;3.47;0.01;0.00;0.00;24200000;0.82,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00;;1768344843
blogger templates for blogger;82;1000;2.82;0.50;0.00;0.00;1460000000;0.44,0.05,0.65,0.82,1.00,0.65,0.55,0.00,0.01,0.01,0.03,0.05;;1770670734
blogspot html templates;15;50;2.35;0.25;0.00;0.00;120000000;0.78,0.14,0.14,0.78,0.07,0.50,0.78,0.14,0.14,0.14,0.14,0.14;5;1772465021
blogspot html templates;80;50;2.35;0.25;0.00;0.00;120000000;0.78,0.14,0.14,0.78,0.07,0.50,0.78,0.14,0.14,0.14,0.14,0.14;5;1772465021
design a blog template;29;50;2.33;0.49;0.00;0.00;511000000;0.11,0.11,0.11,0.11,0.11,0.64,0.41,0.23,0.29,0.41,0.41,0.29;5;1770529065
design a blog template;42;50;2.33;0.49;0.00;0.00;511000000;0.11,0.11,0.11,0.11,0.11,0.64,0.41,0.23,0.29,0.41,0.41,0.29;5;1770529065
blog structure template;47;210;0.00;0.00;0.00;0.00;190000000;0.03,0.03,0.08,0.18,0.28,0.35,0.08,0.81,1.00,1.00,0.08,0.28;5;1770765353
blogging website templates;15;90;3.98;0.26;0.00;0.00;335000000;0.29,0.02,0.06,0.29,0.35,0.00,1.00,0.10,0.14,0.06,0.18,0.02;;1768228699
next.js template;69;320;2.58;0.24;0.00;0.00;145000000;0.00,0.08,0.10,0.00,0.01,0.01,0.01,0.00,0.00,1.00,0.01,0.30;5;1770782341
blog web page template;15;90;3.45;0.41;0.00;0.00;251000000;0.00,0.03,0.12,0.00,0.34,0.21,0.43,0.28,0.34,1.00,0.65,0.15;;1769024619
free blog template;59;70;2.41;0.39;0.00;0.00;544000000;0.23,0.35,0.28,0.10,0.12,0.05,0.12,0.53,0.12,0.23,0.10,0.17;;1767365121
html blog post layouts free;85;480;0.00;0.00;0.00;0.00;271000000;1.00,0.00,0.00,0.00,0.00;;1769032105
blogging page listing website design templates;21;320;0.00;0.00;0.00;0.00;87000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772173252
blogging page listing website design templates;65;320;0.00;0.00;0.00;0.00;87000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772173252
html blog templates;87;70;3.37;0.21;0.00;0.00;155000000;0.06,0.15,0.06,0.09,0.15,0.21,0.34,0.21,0.21,0.43,0.28,0.28;;1769425488
blog site sample;60;50;1.66;0.24;0.00;0.00;496000000;0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00;;1768958029
blog layout website;72;50;0.00;0.43;0.00;0.00;2180000000;0.11,0.64,0.11,0.11,0.11,1.00,1.00,0.11,0.11,0.11,0.11,0.11;;1769237288
blog template word;98;30;2.07;0.19;0.00;0.00;326000000;0.11,0.23,0.41,0.41,0.41,0.11,0.11,0.11,0.11,0.11,0.11,0.11;5;1768867126
templates blogger;15;40;2.26;0.36;0.00;0.00;391000000;0.23,0.52,0.64,0.29,0.17,0.11,0.11,0.11,0.11,0.23,0.17,0.00;;1772502425
templates blogger;19;40;2.26;0.36;0.00;0.00;391000000;0.23,0.52,0.64,0.29,0.17,0.11,0.11,0.11,0.11,0.23,0.17,0.00;;1772502425
template for blog post;32;30;2.04;0.26;0.00;0.00;236000000;0.04,0.03,0.01,0.05,0.01,0.05,0.00,0.00,0.01,0.04,0.07,0.05;5;1767985268
nextjs template;65;720;2.58;0.24;0.00;0.00;20100000;1.00,0.76,0.67,0.55,0.55,0.67,0.67,0.24,0.55,0.36,0.45,0.45;5;1771807996
blog website templates wordpress;38;70;2.68;0.62;0.00;0.00;55300000;0.45,0.63,0.63,0.81,0.81,0.63,1.00,0.63,0.63,0.63,0.81,0.45;;1767285675
basic blog template;12;50;2.12;0.19;0.00;0.00;149000000;0.23,0.33,0.42,0.52,0.09,0.09,0.09,0.23,0.23,0.33,0.23,0.33;;1769966282
next js website templates;33;90;3.26;0.58;0.00;0.00;65000000;0.23,0.66,0.19,0.52,0.42,0.42,0.19,0.52,0.33,0.33,0.66,0.66;;1772524357
blogs templates;22;40;3.04;0.42;0.00;0.00;407000000;0.10,0.17,1.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1768422182
vercel portfolio;22;30;3.83;0.17;0.00;0.00;1400000;0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.01;;1771763955
next template;86;70;0.00;0.05;0.00;0.00;900000000;0.33,0.23,0.42,0.23,0.42,0.33,0.19,0.33,0.33,0.42,0.33,0.33;5;1767465725
travel blog website templates;74;40;2.73;0.86;0.00;0.00;105000000;0.12,0.09,0.09,0.09,0.09,0.12,0.12,0.12,0.21,0.21,0.06,0.15;;1768403332
blog page html template;15;50;2.35;0.25;0.00;0.00;68700000;0.52,0.33,0.09,0.52,0.33,0.33,0.52,0.09,0.09,0.09,0.09,0.09;;1772464133
