Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
md renderer;88;110;0.00;0.01;0.00;0.00;208000000;0.11,0.11,1.00,0.11,0.64,1.00,1.00,1.00,0.64,0.52,0.82,1.00;;1770231668
giving docs;78;320;5.34;0.03;0.00;0.00;300000000;0.44,0.44,0.54,0.66,0.54,0.35,0.44,0.54,1.00,0.35,0.44,0.35;;1769803697
agent evals;29;90;7.55;0.22;0.00;0.00;1810000;0.09,0.09,0.09,0.09,0.09,0.52,1.00,0.80,0.52,0.66,1.00,0.52;;1771514373
horizontal compression vs vertical compression;33;50;0.00;0.00;0.00;0.00;117000000;0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.52,0.52,0.66,0.42;5;1770985243
svelte training program;57;40;0.00;0.08;0.00;0.00;1300000;0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18,1.00,0.18,0.18,0.18;;1770696884
seperation of concern;69;50;0.00;0.00;0.00;0.00;140000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;1;1771203871
seperation of concern;81;50;0.00;0.00;0.00;0.00;140000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;1;1771203871
agent-rules;43;720;0.00;0.00;0.00;0.00;728000000;1.00,0.00,0.00,0.00,0.00;;1771567665
jump start md;63;720;10.33;0.22;0.00;0.00;726000000;1.00,0.25,0.37,0.52,0.46,0.25,0.20,0.68,0.31,0.31,0.31,0.31;;1770305689
md to docs;39;30;7.07;0.08;0.00;0.00;261000000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.11,0.11;;1771762551
md to docs;45;30;7.07;0.08;0.00;0.00;261000000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.11,0.11;;1771762551
next js linter;50;40;0.00;0.33;0.00;0.00;4770000;0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,1.00,0.18;;1771496464
cursor setting up indexing;25;40;0.00;0.33;0.00;0.00;24100000;1.00,0.18,1.00,0.36,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18;5;1771755883
cursor setting up indexing;29;40;0.00;0.33;0.00;0.00;24100000;1.00,0.18,1.00,0.36,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18;5;1771755883
js for of index;66;40;0.00;0.00;0.00;0.00;552000000;0.42,0.14,0.23,0.09,0.23,0.33,0.14,0.14,0.09,0.19,0.09,0.09;;1771975550
bloger index;77;90;0.00;0.00;0.00;0.00;1810000000;0.21,0.21,0.28,0.21,0.34,1.00,0.43,0.15,0.15,0.21,0.15,0.15;5;1769821319
observable typescript;97;40;0.00;0.01;0.00;0.00;1930000;0.33,0.23,0.33,0.33,0.33,0.33,0.23,0.09,0.09,0.09,0.09,0.09;;1770240551
set of skills;54;90;0.00;0.00;0.00;0.00;1380000000;0.09,0.07,0.07,0.07,0.11,0.11,0.09,0.07,0.11,0.09,0.07,0.09;5;1771307889
eval in js;47;110;0.00;0.00;0.00;0.00;24400000;0.11,0.44,0.15,0.35,0.35,0.44,0.01,0.03,0.03,0.03,0.03,0.03;;1771141883
eval in js;54;110;0.00;0.00;0.00;0.00;24400000;0.11,0.44,0.15,0.35,0.35,0.44,0.01,0.03,0.03,0.03,0.03,0.03;;1771141883
coding next;95;170;3.52;0.03;0.00;0.00;214000000;0.35,0.35,0.53,0.17,0.28,0.82,0.82,0.35,0.28,0.53,0.43,0.53;;1770718422
usecache;63;70;2.44;0.13;0.00;0.00;791000;0.17,0.11,0.52,0.11,0.11,0.17,0.11,0.64,0.52,0.41,0.41,1.00;;1770503034
compressed horizontally;16;320;0.00;0.00;0.00;0.00;179000000;0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.00,0.02,0.05,0.66,0.20;5;1771260604
compressed horizontally;27;320;0.00;0.00;0.00;0.00;179000000;0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.00,0.02,0.05,0.66,0.20;5;1771260604
compress js;72;140;0.00;0.00;0.00;0.00;71600000;0.17,0.53,0.10,0.53,0.66,0.10,0.28,0.28,0.28,0.53,0.35,0.10;;1769768262
compress js;80;140;0.00;0.00;0.00;0.00;71600000;0.17,0.53,0.10,0.53,0.66,0.10,0.28,0.28,0.28,0.53,0.35,0.10;;1769768262
my cursor turns white in google docs;86;40;0.00;0.33;0.00;0.00;428000;0.28,0.57,1.00,0.71,0.71,0.57,0.57,0.28,0.28,0.28,0.42,0.28;5;1771849400
8kb;44;90;0.00;0.00;0.00;0.00;3050000;0.41,0.41,0.41,0.52,0.52,0.41,0.41,0.41,0.64,0.41,0.52,0.64;5;1770526750
sdkblog;92;40;0.00;0.00;0.00;0.00;98500000;0.00,0.11,0.15,0.07,0.15,0.15,0.15,0.19,0.19,0.26,0.26,0.26;;1771809904
eval command;47;90;0.00;0.00;0.00;0.00;16500000;0.52,0.52,0.52,0.52,0.52,0.42,0.33,0.23,0.33,0.33,0.42,0.23;5;1771459823
md next;20;90;3.50;0.01;0.00;0.00;1860000000;0.07,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.07,0.01,0.03,0.07;;1770146748
next js markdown;75;90;0.00;0.00;0.00;0.00;29800000;0.12,0.12,0.15,0.19,0.09,0.12,0.12,0.12,0.09,0.05,0.06,0.09;5;1771610937
next js markdown;83;90;0.00;0.00;0.00;0.00;29800000;0.12,0.12,0.15,0.19,0.09,0.12,0.12,0.12,0.09,0.05,0.06,0.09;5;1771610937
claude skills documentation;71;110;0.00;0.01;0.00;0.00;25600000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.54;;1769912012
svelte training app;90;30;2.01;0.22;0.00;0.00;692000;0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18;;1771436873
resolving agent;84;90;0.00;0.00;0.00;0.00;82000000;0.00,0.43,0.28,0.35,0.23,0.23,0.23,0.43,0.17,0.17,0.17,0.23;5;1769669140
resolving agent;88;90;0.00;0.00;0.00;0.00;82000000;0.00,0.43,0.28,0.35,0.23,0.23,0.23,0.43,0.17,0.17,0.17,0.23;5;1769669140
your docs in;71;1300;0.59;0.09;0.00;0.00;394000000;0.16,0.29,0.24,0.24,0.24,0.35,0.18,0.24,0.24,0.35,0.24,0.24;;1771672743
evals;68;1300;0.00;0.00;0.00;0.00;27800000;0.29,0.43,0.22,0.22,0.16,0.13,0.29,0.36,0.22,0.22,0.36,0.20;1;1769926693
evals;69;1300;0.00;0.00;0.00;0.00;27800000;0.29,0.43,0.22,0.22,0.16,0.13,0.29,0.36,0.22,0.22,0.36,0.20;1;1769926693
vercel blog;13;260;0.00;0.01;0.00;0.00;10700000;0.23,0.44,0.54,0.54,0.35,0.44,0.54,0.54,0.54,0.54,0.54,0.44;;1772459948
nextjs canary;62;210;0.00;0.01;0.00;0.00;270000;0.00,0.00,0.01,0.00,0.00,1.00,0.04,0.00,0.00,0.00,0.00,0.00;;1769897213
md vs m.d.;72;260;0.00;0.00;0.00;0.00;1670000000;0.21,0.21,0.26,0.32,0.00,0.00,0.00,0.01,0.01,0.01,1.00,0.88;5;1771256235
typescript agent framework;78;70;4.30;0.07;0.00;0.00;12000000;0.33,0.09,0.14,1.00,0.42,0.52,0.80,0.42,0.09,0.09,0.09,0.09;;1770510543
vs js;61;390;0.00;0.00;0.00;0.00;665000000;0.24,0.24,0.20,0.13,0.10,0.16,0.13,0.13,0.30,0.45,0.45,0.10;;1770030815
vercel proxy;73;90;5.29;0.05;0.00;0.00;1920000;0.09,0.09,0.19,1.00,0.52,0.52,0.09,0.09,0.52,0.52,0.52,0.66;;1770501897
claude.md best practices;68;1300;5.15;0.01;0.00;0.00;55200000;0.07,0.82,1.00,0.11,0.13;;1771833720
claude.md best practices;71;1300;5.15;0.01;0.00;0.00;55200000;0.07,0.82,1.00,0.11,0.13;;1771833720
invoke in;20;40;0.00;0.33;0.00;0.00;71800000;0.63,0.63,0.18,0.18,0.36,0.63,1.00,0.18,0.18,0.18,0.18,0.18;0;1771686837
mdx js;64;50;0.00;0.00;0.00;0.00;4110000;0.03,0.00,0.21,0.28,0.28,0.21,0.34,0.21,0.21,0.15,0.00,0.15;;1770260028
ai-ran the shifting cloud;86;320;0.00;0.00;0.00;0.00;3930000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00;1;1770822019
user is unauthorized cursor;64;480;0.00;0.33;0.00;0.00;2300000;0.00,0.00,0.02,1.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771264878
afent;61;260;3.33;0.01;0.00;0.00;3170000000;1.00,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00;1,5;1769999742
afent;71;260;3.33;0.01;0.00;0.00;3170000000;1.00,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00;1,5;1769999742
afent;89;260;3.33;0.01;0.00;0.00;3170000000;1.00,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00;1,5;1769999742
claude code codebase indexing;60;40;0.00;0.02;0.00;0.00;596000;0.00,0.00,0.00,0.00,0.00,0.00,0.11,1.00,0.26,0.26,0.11,0.07;;1771447910
compressed js;88;140;0.00;0.00;0.00;0.00;91300000;0.53,0.42,0.34,0.26,0.34,0.65,0.65,0.65,0.26,0.42,0.53,0.53;;1769612690
0pp;26;880;0.00;0.00;0.00;0.00;2950000;0.52,0.46,0.31,0.37,0.37,0.46,0.37,0.52,0.37,0.46,0.46,0.37;;1770162229
agent all;89;170;0.00;0.00;0.00;0.00;1620000000;0.00,0.43,0.43,0.28,0.35,0.82,1.00,0.35,0.28,0.53,0.43,0.66;;1769885873
compression anchors;72;70;0.00;0.51;0.00;0.00;8280000;0.36,0.27,0.18,0.18,1.00,0.27,1.00,1.00,1.00,1.00,1.00,0.63;5;1771536486
forbidden router;50;50;0.00;0.33;0.00;0.00;4320000;0.03,0.03,0.03,0.34,0.03,0.03,1.00,0.42,0.07,0.07,0.07,0.07;5;1770881529
forbidden router;57;50;0.00;0.33;0.00;0.00;4320000;0.03,0.03,0.03,0.34,0.03,0.03,1.00,0.42,0.07,0.07,0.07,0.07;5;1770881529
blogging skills;95;50;0.00;0.33;0.00;0.00;916000000;0.36,0.18,0.36,0.45,0.45,0.45,0.45,0.81,0.63,0.45,0.36,0.36;;1770466423
js eval;47;480;0.00;0.01;0.00;0.00;28800000;0.30,0.36,0.30,0.45,0.36,0.24,0.16,0.24,0.24,0.20,0.20,0.20;;1770282829
separation of concerns;88;880;0.00;0.00;0.00;0.00;155000000;0.45,0.45,0.62,0.62,0.62,0.62,0.45,0.62,0.45,0.55,0.55,0.45;1;1772001126
jude 3 project;65;320;0.00;0.01;0.00;0.00;85400000;0.32,0.39,0.39,0.32,0.26,0.32,0.26,0.32,0.26,0.26,0.39,0.26;1;1769970038
md-100;45;390;0.00;0.00;0.00;0.00;1780000000;0.08,0.16,0.08,1.00,0.01,0.00,0.07,0.00,0.05,0.01,0.05,0.02;;1770149944
skillls;68;30;0.68;0.02;0.00;0.00;2530000000;0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.13,0.00,0.00;5;1770025166
v zero vercel;44;40;0.00;0.18;0.00;0.00;415000;0.00,0.09,0.23,0.00,0.23,0.23,1.00,0.09,0.09,0.09,0.00,0.09;;1771221132
agent app;96;170;4.37;0.09;0.00;0.00;1630000000;0.09,0.44,0.44,0.23,0.15,0.29,0.09,0.15,0.09,0.36,0.29,0.29;;1769938707
canary code;81;140;0.46;0.45;0.00;0.00;78100000;0.14,0.22,0.66,0.14,0.18,0.18,0.18,1.00,0.14,0.14,0.22,0.14;1;1771896389
skills for;77;110;0.00;0.01;0.00;0.00;1670000000;0.50,0.64,0.64,0.78,0.78,0.78,0.64,0.78,0.78,1.00,0.78,0.78;5;1771312550
claude evals;70;70;0.00;0.33;0.00;0.00;11800000;0.17,0.82,0.82,0.17,0.17,0.64,0.17,0.17,1.00,0.17,0.17,0.17;;1769911669
sgent;54;30;3.33;0.01;0.00;0.00;2970000000;0.00,0.00,0.52,0.33,0.33,0.14,0.00,0.52,0.00,0.00,0.00,0.00;1,5;1770696559
sgent;61;30;3.33;0.01;0.00;0.00;2970000000;0.00,0.00,0.52,0.33,0.33,0.14,0.00,0.52,0.00,0.00,0.00,0.00;1,5;1770696559
fluid reasoning index;64;210;0.00;0.01;0.00;0.00;28300000;0.43,1.00,0.81,0.65,0.65,0.53,0.34,0.34,0.43,0.65,1.00,0.81;5;1771710507
claude.md vs agents.md;16;70;0.00;0.33;0.00;0.00;11100000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.29,1.00,0.35;;1772130970
agent s;94;590;0.00;0.00;0.00;0.00;1600000000;0.24,0.45,0.13,0.24,0.30,0.24,0.30,0.24,0.62,0.36,0.36,0.45;5;1769792947
observable pipe;93;50;0.00;0.33;0.00;0.00;4280000;0.52,0.52,0.42,0.52,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09;;1771617556
index js;78;210;2.45;0.06;0.00;0.00;526000000;0.11,0.08,0.08,0.13,0.11,0.13,0.08,0.11,0.11,0.13,0.13,0.11;;1771512427
update nextjs;90;140;0.00;0.01;0.00;0.00;20500000;0.53,0.65,0.43,0.81,0.53,0.28,0.34,0.28,0.28,0.28,0.21,0.34;;1771178639
mdx nextjs;44;50;0.00;0.33;0.00;0.00;289000;0.80,0.42,0.42,0.33,0.42,0.66,0.00,0.00,0.19,0.00,0.00,0.00;5;1771873944
the doc files;79;480;0.00;0.00;0.00;0.00;647000000;1.00,0.54,0.67,0.67,0.44,0.54,0.54,0.67,0.54,0.67,0.54,0.54;1;1769862450
nextdocs;28;140;4.43;0.07;0.00;0.00;20100;0.52,0.64,0.82,0.82,0.64,0.41,0.64,0.82,0.64,0.82,0.82,1.00;;1769880295
docs-as-code;71;70;0.00;0.00;0.00;0.00;449000000;0.34,0.80,0.42,0.26,0.26,0.34,0.42,0.03,0.00,0.00,0.53,0.03;;1770244248
doc 79;68;30;1.39;0.11;0.00;0.00;372000000;0.09,0.14,0.09,0.09,0.09,0.14,0.09,0.14,0.23,0.14,0.19,0.09;1;1769977192
hunch ai;50;170;8.17;0.12;0.00;0.00;7540000;1.00,0.80,1.00,0.80,0.42,0.80,0.66,0.80,0.66,0.80,0.66,1.00;;1771973110
evals login;76;110;0.00;0.00;0.00;0.00;1590000;0.26,0.19,0.19,0.34,0.42,0.42,0.34,0.65,0.34,0.42,0.53,0.42;;1771842151
a skills;74;90;0.00;0.00;0.00;0.00;1710000000;0.33,0.52,0.33,0.23,0.52,0.33,0.23,0.33,0.52,0.52,1.00,0.66;1,4;1769919990
svelte community;90;40;0.00;0.01;0.00;0.00;5220000;0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.52,0.52,0.09;;1771581837
a compressed;16;50;0.00;0.02;0.00;0.00;348000000;0.81,1.00,0.09,1.00,0.63,0.81,0.18,0.18,0.18,0.18,0.18,0.18;1;1770738931
cursor agents md;49;70;9.02;0.02;0.00;0.00;3810000;0.00,0.00,0.00,0.00,0.00,0.04,0.14,0.14,0.52,1.00,1.00,1.00;;1771788197
cursor agents md;84;70;9.02;0.02;0.00;0.00;3810000;0.00,0.00,0.00,0.00,0.00,0.04,0.14,0.14,0.52,1.00,1.00,1.00;;1771788197
model eval;39;320;6.63;0.03;0.00;0.00;24700000;0.66,0.44,0.66,0.54,0.81,0.66,0.54,0.54,0.35,0.81,0.35,0.44;5;1771874037
6 flags md;84;170;1.20;0.00;0.00;0.00;98300000;0.16,0.13,0.07,0.03,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00;1;1769791213
difference between directive and instruction;80;40;0.00;0.33;0.00;0.00;40200000;0.00,0.11,0.11,0.23,0.52,0.11,0.11,0.11,0.23,1.00,0.11,0.11;;1771300964
difference between directive and instruction;90;40;0.00;0.33;0.00;0.00;40200000;0.00,0.11,0.11,0.23,0.52,0.11,0.11,0.11,0.23,1.00,0.11,0.11;;1771300964
better than cursor;68;40;5.40;0.61;0.00;0.00;52800000;0.18,0.36,0.36,0.45,0.45,0.45,0.27,0.36,0.18,0.18,0.63,0.36;5;1771646495
better than cursor;78;40;5.40;0.61;0.00;0.00;52800000;0.18,0.36,0.36,0.45,0.45,0.45,0.27,0.36,0.18,0.18,0.63,0.36;5;1771646495
inagent;78;140;12.91;0.04;0.00;0.00;2040000;0.28,0.28,0.43,0.53,0.21,0.21,0.53,0.53,0.21,0.43,1.00,0.28;5;1770761596
inagent;79;140;12.91;0.04;0.00;0.00;2040000;0.28,0.28,0.43,0.53,0.21,0.21,0.53,0.53,0.21,0.43,1.00,0.28;5;1770761596
inagent;90;140;12.91;0.04;0.00;0.00;2040000;0.28,0.28,0.43,0.53,0.21,0.21,0.53,0.53,0.21,0.43,1.00,0.28;5;1770761596
nextjs get current domain;91;40;0.00;0.33;0.00;0.00;5020000;0.18,0.81,0.18,0.18,0.36,1.00,0.63,0.36,0.81,0.18,0.18,0.18;;1770787999
vercel series d;37;70;0.00;0.33;0.00;0.00;5150000;0.04,0.04,0.04,0.04,0.04,0.04,1.00,0.22,0.04,0.04,0.04,0.04;;1771117086
nextjs test;61;30;5.68;0.05;0.00;0.00;21200000;0.07,0.50,0.28,0.21,0.00,0.00,0.00,0.35,0.50,0.00,0.35,0.28;;1770775943
https-proxy-agent;37;480;0.00;0.00;0.00;0.00;133000000;0.02,0.00,0.04,0.00,0.00,1.00,0.00,0.82,0.00,0.00,0.02,0.00;;1770224079
is it better than or better then;84;210;0.00;0.00;0.00;0.00;4280000000;0.65,0.65,0.65,0.53,0.81,0.53,0.81,0.53,1.00,0.53,1.00,0.81;;1771166068
svelte snippet;62;70;0.00;0.00;0.00;0.00;156000;0.09,0.09,0.09,1.00,0.52,0.52,0.09,0.09,0.14,0.19,0.52,0.52;;1770473885
separation of concern;64;170;0.00;0.00;0.00;0.00;158000000;0.19,0.66,0.05,0.06,0.36,0.19,0.29,0.29,0.15,0.06,0.23,0.54;;1771582174
separation of concern;65;170;0.00;0.00;0.00;0.00;158000000;0.19,0.66,0.05,0.06,0.36,0.19,0.29,0.29,0.15,0.06,0.23,0.54;;1771582174
next js context;57;90;0.00;0.01;0.00;0.00;179000000;0.65,0.42,0.42,0.42,0.26,0.34,0.34,0.42,0.15,0.26,0.26,0.19;5;1771103090
m&d design;83;70;2.90;0.03;0.00;0.00;1140000000;1.00,0.78,0.78,0.35,0.35,0.64,0.64,0.28,0.64,0.28,0.28,0.50;3,5;1769913395
vercel templates;87;1300;6.56;0.05;0.00;0.00;3540000;0.52,0.68,1.00,0.68,0.84,0.68,0.84,1.00,0.46,0.52,0.68,0.52;;1771779244
claude agent sdk skills;64;50;0.00;0.01;0.00;0.00;1290000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29;;1771237743
claude agent sdk skills;77;50;0.00;0.01;0.00;0.00;1290000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29;;1771237743
vercel partnership news;50;50;0.00;0.00;0.00;0.00;674000;0.33,1.00,0.33;;1770817003
vercel partnership news;51;50;0.00;0.00;0.00;0.00;674000;0.33,1.00,0.33;;1770817003
aoo 01;80;40;0.00;0.33;0.00;0.00;4000000;0.18,0.18,0.18,1.00,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18;;1771030068
agetn;60;260;3.33;0.01;0.00;0.00;3280000000;0.00,0.00,0.07,0.13,0.20,0.10,0.13,0.24,0.20,0.10,0.10,0.05;1;1770335467
rely md;36;90;3.55;0.11;0.00;0.00;175000000;0.53,0.53,0.42,0.42,0.19,0.34,0.19,0.26,0.34,0.34,0.42,0.42;1;1769925648
rely md;48;90;3.55;0.11;0.00;0.00;175000000;0.53,0.53,0.42,0.42,0.19,0.34,0.19,0.26,0.34,0.34,0.42,0.42;1;1769925648
md vs md;32;210;0.00;0.00;0.00;0.00;959000000;0.43,0.29,0.22,0.14,0.35,0.81,0.66,0.66,0.18,1.00,0.29,0.35;5;1771649637
multi match md results;65;170;0.00;0.00;0.00;0.00;96100000;0.23,0.44,0.44,0.44,0.44,0.44,0.35,0.23,0.15,0.18,0.18,0.06;;1771894607
multi match md results;72;170;0.00;0.00;0.00;0.00;96100000;0.23,0.44,0.44,0.44,0.44,0.44,0.35,0.23,0.15,0.18,0.18,0.06;;1771894607
js framework benchmark;54;90;0.00;0.02;0.00;0.00;88300000;0.28,0.34,0.28,0.28,0.28,0.34,0.28,0.28,0.21,0.21,0.21,0.28;5;1770902624
/agent;55;50;3.33;0.01;0.00;0.00;3250000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00;1,5;1770244392
md custom;19;110;0.00;0.01;0.00;0.00;411000000;0.66,0.52,0.52,0.52,0.52,0.33,0.14,0.52,0.33,0.42,0.80,0.52;1;1771023570
