Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
ai emojis generator;23;110;0.93;0.01;0.00;0.00;66800000;0.05,0.81,0.00,1.00,0.35,0.00,0.00,0.00,0.11,0.00,0.00,0.00;;1767221902
generator emoji;31;40;0.00;0.33;0.00;0.00;161000000;0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18,1.00,1.00,0.18;;1769278736
online emoji generator;99;70;0.00;0.00;0.00;0.00;87100000;0.04,0.22,0.04,0.22,0.04,0.04,0.22,0.22,0.22,0.14,0.18,0.18;;1770312162
al emoji;21;70;0.00;0.33;0.00;0.00;214000000;1.00,0.08,0.00,0.10,0.10,0.04,0.04,0.22,0.04,0.04,0.04,0.04;5;1766929659
how to ai emoji;25;140;0.00;0.00;0.00;0.00;149000000;0.80,1.00,0.65,0.53,0.53,0.65,0.53,0.42,0.26,0.26,0.26,0.19;;1771668502
ai emoji generator free;19;70;1.46;0.16;0.00;0.00;34500000;0.66,0.52,0.09,0.42,0.52,0.23,0.19,0.52,0.42,0.33,0.33,0.19;;1772375812
how to get ai emojis;36;110;0.00;0.00;0.00;0.00;95700000;0.53,1.00,0.65,0.53,0.43,0.21,0.21,0.15,0.15,0.06,0.12,0.12;;1767425763
how to make an ai emoji;33;110;0.00;0.02;0.00;0.00;169000000;0.64,1.00,0.82,0.64,0.64,0.29,0.82,0.64,0.41,0.41,0.41,0.41;;1767217632
ai emoji maker app;35;90;0.00;0.09;0.00;0.00;97400000;1.00,0.43,0.04,0.04,0.08,0.04,0.04,0.29,0.04,0.04,0.04,0.04;;1769063823
emoji for ai;42;110;0.00;0.00;0.00;0.00;303000000;0.09,0.09,0.52,0.09,0.52,1.00,0.66,0.42,0.66,0.66,0.66,0.66;5;1767589119
how to create ai emojis;42;70;0.00;0.03;0.00;0.00;63300000;0.52,0.52,0.23,0.14,0.23,0.66,0.33,0.33,0.23,0.33,0.23,0.19;;1769104336
