Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
sonar perplexity api;85;50;0.00;0.03;0.00;0.00;413000;0.12,0.17,0.05,1.00,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.05;;1771504109
sonar perplexity api;93;50;0.00;0.03;0.00;0.00;413000;0.12,0.17,0.05,1.00,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.05;;1771504109
claude 3.5 sonnet vs gpt 4o;77;260;0.00;0.00;0.00;0.00;1950000;1.00,0.59,0.88,0.17,0.21,0.14,0.09,0.07,0.05,0.02,0.03,0.02;;1771639207
browseai;49;720;1.48;0.11;0.00;0.00;224000;0.05,0.10,0.02,0.05,0.03,0.07,0.07,0.05,0.04,0.04,0.05,0.02;;1769202891
browseai;66;720;1.48;0.11;0.00;0.00;224000;0.05,0.10,0.02,0.05,0.03,0.07,0.07,0.05,0.04,0.04,0.05,0.02;;1769202891
browseai;67;720;1.48;0.11;0.00;0.00;224000;0.05,0.10,0.02,0.05,0.03,0.07,0.07,0.05,0.04,0.04,0.05,0.02;;1769202891
max m2;55;110;0.66;1.00;0.00;0.00;294000000;0.09,0.52,0.52,0.52,0.66,0.52,1.00,0.23,0.33,0.66,0.52,0.66;5;1772594379
brows ai;53;110;1.28;0.18;0.00;0.00;1290000000;0.00,0.03,0.02,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.45,0.24;;1769664445
brows ai;73;110;1.28;0.18;0.00;0.00;1290000000;0.00,0.03,0.02,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.45,0.24;;1769664445
text-embedding-005;56;110;0.00;0.00;0.00;0.00;13300000;0.04,0.09,0.80,0.66,0.80,1.00,0.66,0.66,0.33,0.19,0.42,0.00;;1770403834
text-embedding-005;62;110;0.00;0.00;0.00;0.00;13300000;0.04,0.09,0.80,0.66,0.80,1.00,0.66,0.66,0.33,0.19,0.42,0.00;;1770403834
nemotron nano;67;70;0.00;0.03;0.00;0.00;252000;0.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.43,0.34,0.53,1.00;;1769291538
deepseek v2 lite;63;110;0.00;0.00;0.00;0.00;1680000;0.04,1.00,0.33,0.80,0.52,0.66,0.42,0.52,0.33,0.33,0.80,0.42;;1770027027
qwen3-vl-30b-a3b-thinking;75;40;0.00;0.00;0.00;0.00;97800;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00;;1771743313
kimi k2 vs claude 4;64;90;0.00;0.04;0.00;0.00;742000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,1.00,0.02,0.02;;1767815194
haiku bot;50;210;0.00;0.00;0.00;0.00;2140000;0.43,0.06,0.35,0.54,0.54,0.43,0.43,0.43,0.43,0.54,0.43,0.66;5;1771956407
project mercury openai;50;140;8.76;0.33;0.00;0.00;702000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00;;1768449536
ai gateway vercel;12;50;6.52;0.01;0.00;0.00;0;0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,1.00,0.19,0.80;;1767881376
flashchat;90;110;1.13;0.04;0.00;0.00;181000;0.34,0.43,0.34,0.28,0.21,0.28,0.53,0.34,0.34,0.21,0.28,0.28;;1770881144
glm 4.5 model;87;170;0.00;0.01;0.00;0.00;3460000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.48,0.59,0.07,0.02;;1770132149
qwen3-coder:30b;72;70;0.00;0.00;0.00;0.00;256000;0.03,0.03,1.00,0.00;;1769057149
list of ai models;45;320;3.43;0.11;0.00;0.00;1060000000;0.22,0.43,0.54,0.81,0.66,0.81,0.54,0.54,1.00,1.00,0.54,0.54;;1769388549
llama 3.2 8b;93;390;0.00;0.00;0.00;0.00;1990000;0.54,0.23,1.00,0.81,0.54,0.81,0.66,0.54,0.08,0.81,0.81,1.00;;1768316983
gemini api model names;52;50;1.64;0.05;0.00;0.00;52600000;0.11,0.05,0.05,0.05,0.11,0.11,1.00,1.00,0.11,0.11,0.11,0.64;;1772294251
kimi k2 vs qwen 3 coder vs sonnet 4;34;90;0.00;0.00;0.00;0.00;35700;0.63,0.81,1.00;5;1767912174
kimi k2 vs qwen 3 coder vs sonnet 4;40;90;0.00;0.00;0.00;0.00;35700;0.63,0.81,1.00;5;1767912174
openai o3 mini pricing;81;70;0.00;0.33;0.00;0.00;2850000;0.00,1.00,0.52,0.64,0.11,0.11,0.11,0.64,0.64,0.64,0.00,0.11;;1771883944
openai o3 mini pricing;97;70;0.00;0.33;0.00;0.00;2850000;0.00,1.00,0.52,0.64,0.11,0.11,0.11,0.64,0.64,0.64,0.00,0.11;;1771883944
gpt 5 vs opus 4.1;95;70;0.00;0.00;0.00;0.00;1540000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.05;;1767906776
moonshotai/kimi-k2-instruct;89;720;0.00;0.00;0.00;0.00;19500;1.00,0.03,0.00,0.00,0.00;;1771846827
vercel ai sdk deepseek;23;90;0.00;0.03;0.00;0.00;62200;0.00,1.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02;;1769119532
google gateway;47;110;13.70;0.06;0.00;0.00;380000000;0.82,0.52,0.64,0.64,0.52,0.64,0.64,0.64,0.52,0.64,0.41,0.52;;1770304875
nemotron-70b;87;40;0.00;0.00;0.00;0.00;113000;0.66,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.05;;1770486790
claude 3.7 max;74;140;0.00;0.00;0.00;0.00;6660000;0.00,0.00,0.00,1.00,0.16,0.05,0.01,0.01,0.01,0.01,0.01,0.00;5;1769920721
sonar reasoning;72;70;0.00;0.33;0.00;0.00;2030000;0.00,0.82,1.00,0.07,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.05;;1770797923
openai model list;82;260;0.00;0.01;0.00;0.00;141000000;0.23,0.44,0.35,0.18,0.81,0.03,0.44,0.54,1.00,0.44,0.18,0.28;;1769964399
cerebras blog;62;50;0.00;0.33;0.00;0.00;379000;1.00,0.11,0.41,0.11,0.82,0.41,0.52,0.11,0.11,0.11,0.11,0.11;;1770758062
gpt 4.1 vs gemini 2.5;89;40;0.00;0.00;0.00;0.00;3680000;0.00,0.00,0.00,0.00,1.00,0.06,0.06,0.06,0.06,0.06,0.06,0.00;;1769280670
browse ai;29;6600;1.28;0.18;0.00;0.00;1190000000;0.24,0.44,0.36,0.36,0.24,0.44,0.36,0.66,0.66,0.44,1.00,0.66;;1772109392
browse ai;49;6600;1.28;0.18;0.00;0.00;1190000000;0.24,0.44,0.36,0.36,0.24,0.44,0.36,0.66,0.66,0.44,1.00,0.66;;1772109392
anthropic model names;59;140;0.00;0.00;0.00;0.00;22900000;0.07,0.07,0.42,0.42,0.65,0.42,0.53,0.80,0.80,0.42,1.00,0.80;5;1772245514
qwen 2.5 3b;75;140;0.00;0.00;0.00;0.00;77900;0.09,1.00,1.00,0.81,0.06,0.43,0.09,0.34,0.09,0.53,0.34,0.43;;1770746483
gemini 2.5 flash vs deepseek r1;69;70;0.00;0.33;0.00;0.00;905000;0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.05,0.05,0.05,0.05,0.05;;1770076987
mistral cerebras;31;40;0.00;0.04;0.00;0.00;195000;0.00,0.00,1.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06;;1771843042
deepseek r1 qwen 32b;86;50;0.00;0.03;0.00;0.00;1080000;0.00,1.00,0.42,0.26,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07;;1771437046
qwen3-coder-30b-a3b-instruct;92;1000;0.00;0.00;0.00;0.00;157000;1.00,0.00,0.05,0.00;;1770540896
cohere embeddings pricing 2025;45;40;0.00;0.00;0.00;0.00;115000;0.71,1.00,0.00;;1767919093
deepseek vs o3 mini;69;40;0.00;0.00;0.00;0.00;1680000;0.00,0.00,1.00,0.05,0.05,0.05,0.05,0.00,0.05,0.00,0.00,0.00;;1769893604
qwen3 235b;83;260;1.99;0.03;0.00;0.00;814000;0.00,0.00,0.00,0.00,0.00,0.20,0.24,0.24,1.00,0.55,0.20,0.30;;1768321829
voyage context 3;70;50;0.00;0.33;0.00;0.00;40700000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,0.80,0.07,0.07;;1769248029
google gen ai sdk;61;110;7.24;0.07;0.00;0.00;32300000;0.26,0.26,0.26,1.00,0.07,0.65,0.42,0.65,0.80,0.26,0.26,0.34;;1770103455
qwen 3 30b;54;70;0.00;0.33;0.00;0.00;667000;0.00,0.00,0.00,0.00,0.00,0.80,0.09,0.00,0.66,1.00,0.80,0.09;;1769297226
qwen3 next 80b a3b;89;110;0.00;0.01;0.00;0.00;95900;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.21;;1768556061
claude sonnet 3.5 vs gpt 4.1;84;720;0.00;0.33;0.00;0.00;2300000;0.00,0.00,0.00,0.00,0.00,0.13,0.13,1.00,0.13,0.00,0.00,0.00;5;1771664732
anthropic models list;37;90;0.00;0.00;0.00;0.00;16100000;0.23,0.23,0.23,0.41,0.52,0.29,0.52,0.64,0.82,0.64,0.41,1.00;;1768044848
perplexity sonar reasoning;95;70;0.00;0.05;0.00;0.00;108000;0.00,1.00,0.43,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05;;1769458022
anthropic api models;91;390;0.00;0.00;0.00;0.00;13000000;0.16,0.13,0.13,0.24,0.45,0.20,0.24,0.24,0.30,0.36,0.24,1.00;;1768330514
api 6 gateway;46;40;0.00;0.27;0.00;0.00;140000000;0.14,0.14,1.00,0.28,0.14,0.14,0.14,1.00,0.14,0.14,0.14,0.14;;1767880355
ai网关;83;170;0.00;0.00;0.00;0.00;7330000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00;;1770091827
llama firewall;74;40;10.62;0.10;0.00;0.00;1870000;0.00,0.00,0.00,0.00,0.00,1.00,0.27,0.36,0.45,0.81,0.63,0.63;;1768360467
gpt 5 nano vs mini;51;50;0.00;0.33;0.00;0.00;11000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.80,0.80;;1771584154
gpt 5 nano vs mini;59;50;0.00;0.33;0.00;0.00;11000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.80,0.80;;1771584154
deepseek-r1 14b;77;40;0.00;0.00;0.00;0.00;770000;0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00;;1769960636
gpt 4.1 vs claude 3.7;45;170;0.00;0.14;0.00;0.00;1250000;0.00,0.00,0.00,0.00,1.00,0.59,0.26,0.17,0.07,0.03,0.04,0.02;;1769069020
claude api model names;39;50;0.00;0.33;0.00;0.00;12400000;0.04,0.23,0.04,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1.00,0.80;;1771241701
claude api model names;78;50;0.00;0.33;0.00;0.00;12400000;0.04,0.23,0.04,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1.00,0.80;;1771241701
qwen 2.5-max chat;95;70;0.00;0.00;0.00;0.00;642000;0.00,0.44,1.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1768875261
claude model list;63;140;0.00;0.00;0.00;0.00;129000000;0.10,0.35,0.10,0.05,0.05,0.28,0.53,1.00,0.35,0.28,0.53,0.66;5;1770001953
deepseek 14b vs 32b;59;40;0.00;0.00;0.00;0.00;518000;0.00,0.06,1.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00;5;1769893155
opus 4.1 vs gpt 5;93;90;0.00;0.01;0.00;0.00;1460000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,0.54;;1767934815
gemini2 5pro;83;210;0.61;0.26;0.00;0.00;256000;0.00,0.00,0.00,0.01,0.03,0.01,0.54,1.00,0.81,1.00,0.54,0.35;;1772083201
nemotron 9b;92;140;0.00;0.05;0.00;0.00;67500;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,1.00,0.30,0.01;;1769110120
nova gateway;36;90;1.79;0.17;0.00;0.00;51900000;0.64,0.14,0.64,0.78,0.78,0.50,0.78,0.78,0.78,0.78,0.78,0.64;;1771135409
of models;99;5400;0.00;0.00;0.00;0.00;8180000000;0.54,0.54,0.66,0.44,0.81,0.81,1.00,0.66,0.66,0.66,0.66,1.00;;1772578836
openai gpt 3.5 turbo pricing;95;40;0.00;0.01;0.00;0.00;3670000;0.00,0.00,0.14,0.00,0.14,0.14,0.78,0.00,1.00,0.78,0.14,0.14;;1767945774
grok 3 vs claude 3.7;50;70;0.00;0.33;0.00;0.00;1320000;0.00,0.00,0.81,1.00,0.34,0.06,0.06,0.06,0.06,0.06,0.00,0.06;;1769401026
grok 3 vs claude 3.7;68;70;0.00;0.33;0.00;0.00;1320000;0.00,0.00,0.81,1.00,0.34,0.06,0.06,0.06,0.06,0.06,0.00,0.06;;1769401026
voyage ai embeddings pricing 2025;71;40;0.00;0.00;0.00;0.00;64500;1.00,0.00,0.00;;1769094664
gemini2.0flash;43;30;2.32;0.08;0.00;0.00;23100;0.63,0.27,0.63,1.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771791237
gemini2.0flash;49;30;2.32;0.08;0.00;0.00;23100;0.63,0.27,0.63,1.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771791237
meta-llama/meta-llama-3.1-8b-instruct;86;480;0.00;0.00;0.00;0.00;727000;0.04,0.03,0.03,0.52,1.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00;;1770103644
nvidia nemo framework;64;140;0.00;0.02;0.00;0.00;359000;0.33,0.52,0.42,0.66,0.66,0.80,0.80,0.80,0.80,1.00,1.00,0.66;;1769395331
llama 4 scout vs maverick;94;170;4.47;0.07;0.00;0.00;393000;0.00,0.00,0.00,0.00,0.44,0.19,1.00,0.29,0.19,0.19,0.12,0.15;;1770521161
ai sdk gemini;89;90;0.00;0.01;0.00;0.00;34700000;0.05,0.10,0.05,0.28,0.43,0.05,0.05,0.05,0.05,0.43,1.00,0.28;;1769862831
stealth gtp;62;70;0.00;0.00;0.00;0.00;4880000;0.33,0.66,1.00,0.66,0.33,0.33,0.00,0.00,0.04,0.00,0.00,0.00;1;1768310663
llama 3.2 3b instruct;83;210;0.00;0.00;0.00;0.00;369000;0.35,0.29,1.00,0.29,0.66,0.35,0.29,1.00,0.43,0.43,0.29,0.29;;1768900816
openai text-embedding-3-small;99;210;0.00;0.00;0.00;0.00;9200000;0.01,0.02,0.01,0.00,0.03,0.00,1.00,0.00,0.00,0.00,0.04,0.00;;1769067178
gpt 4.1 pricing;98;390;9.00;0.02;0.00;0.00;60300000;0.00,0.00,0.00,0.00,0.00,1.00,0.72,0.72,0.88,0.72,0.39,0.21;;1767807376
mistral nemo 12b;39;140;0.00;0.01;0.00;0.00;67000;0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04;;1770749487
deepseek r1 nvidia enterprise platform;75;320;0.00;0.00;0.00;0.00;173000;0.01,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1768081179
grok code fast 1 vs gpt 5 mini;37;90;0.00;0.01;0.00;0.00;650000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.05,0.29;;1767866873
gemini 2.0 flash 001;72;140;0.00;0.01;0.00;0.00;3910000;0.00,0.00,1.00,1.00,1.00,1.00,0.80,0.65,0.42,0.34,0.26,0.19;;1770402182
grok 4 vs gemini 2.5 pro;91;170;0.00;0.00;0.00;0.00;4560000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.08,0.03,0.02,0.01;;1770497149
is gemini embedding free;64;50;0.00;0.33;0.00;0.00;4710000;0.00,0.00,0.05,0.17,0.02,0.05,1.00,0.05,0.05,0.05,0.05,0.05;;1771798584
prime intellect ai;64;90;8.08;0.08;0.00;0.00;5520000;0.09,0.52,0.33,0.09,0.66,0.09,0.52,0.52,0.23,0.66,1.00,0.80;;1768379672
ai agent gateway;94;40;11.36;0.59;0.00;0.00;110000000;0.00,0.00,0.44,0.11,1.00,0.22,0.22,0.55,0.55,0.77,0.55,0.77;;1769315962
mistral nemo instruct;81;70;0.00;0.33;0.00;0.00;113000;0.52,0.52,1.00,0.09,0.09,0.09,0.23,0.33,0.09,0.09,0.09,0.33;;1768863328
llama-3.2-3b-instruct;81;480;0.00;0.00;0.00;0.00;395000;0.04,0.03,0.13,1.00,0.65,0.00,0.00,0.00,0.00,0.00,0.13,0.00;;1770111872
3.7 sonnet max;82;90;0.00;0.00;0.00;0.00;778000;0.00,0.00,0.00,0.00,1.00,0.05,0.02,0.02,0.02,0.00,0.00,0.00;;1768439292
qwen 2.5 max chat;100;70;0.00;0.33;0.00;0.00;636000;0.00,0.43,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02;;1768874219
text embedding 005;52;90;0.00;0.00;0.00;0.00;12600000;0.35,0.35,0.64,0.64,1.00,1.00,0.78,0.78,0.64,0.50,0.64,0.50;;1771745228
vercel ai sdk 5;51;70;0.00;0.02;0.00;0.00;1560000;0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.53,1.00,0.34,0.34;;1767876025
meta-llama-3.1-8b-instruct;76;210;0.00;0.01;0.00;0.00;612000;0.08,0.07,0.05,0.03,0.00,0.01,0.00,0.00,0.01,1.00,0.00,0.01;;1768069717
gemini-2.0-flash-001;55;720;0.00;0.00;0.00;0.00;4120000;0.00,0.00,0.10,0.52,0.52,1.00,0.00,0.00,0.00,0.00,0.01,0.00;;1769429130
k2 12b;53;170;0.00;0.00;0.00;0.00;2250000;0.02,0.02,0.02,0.02,0.12,1.00,0.29,0.12,0.29,0.15,0.10,0.05;5;1768477828
qwen3-embedding-8b;81;390;0.00;0.00;0.00;0.00;253000;0.00,0.00,1.00,0.00,0.08,0.00;;1771682485
vercel ai;42;2900;6.24;0.30;0.00;0.00;12300000;0.44,0.66,0.66,1.00,0.66,0.80,0.66,1.00,1.00,0.80,0.80,0.66;;1772188312
vercel ai;61;2900;6.24;0.30;0.00;0.00;12300000;0.44,0.66,0.66,1.00,0.66,0.80,0.66,1.00,1.00,0.80,0.80,0.66;;1772188312
vercel ai;77;2900;6.24;0.30;0.00;0.00;12300000;0.44,0.66,0.66,1.00,0.66,0.80,0.66,1.00,1.00,0.80,0.80,0.66;;1772188312
claude 3.7 vs grok 3;67;40;0.00;0.00;0.00;0.00;1340000;0.00,0.00,1.00,0.52,0.09,0.09,0.09,0.09,0.00,0.09,0.09,0.00;;1769272652
claude 3.5 sonnet free;81;140;1.08;0.40;0.00;0.00;2690000;0.13,0.20,0.11,0.11,0.07,0.03,0.03,0.02,0.04,0.03,0.03,0.03;;1768352253
mistral 3b instruct;83;50;0.00;0.33;0.00;0.00;380000;0.64,1.00,0.23,0.41,0.11,0.11,0.41,0.41,0.11,0.11,0.11,0.11;;1767934397
google gemini embedding model;95;140;0.00;0.01;0.00;0.00;5980000;0.10,0.36,0.03,0.15,1.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02;;1768466879
