Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
check domain availability;40;9900;5.29;0.75;0.10;0.07;857000000;0.81,1.00,0.81,1.00,1.00,0.81,0.66,0.66,0.54,0.66,0.81,0.66;;1772192902
buy adomain;6;70;15.76;0.85;0.10;0.23;579000000;1.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00;;1772497214
fast domain search;9;70;4.76;0.37;0.05;0.03;443000000;0.11,0.64,0.11,0.82,0.64,1.00,0.11,0.41,0.41,0.29,0.41,0.41;;1772378243
search for available domains;25;720;5.29;0.75;0.05;0.03;151000000;0.52,0.16,0.31,0.68,0.46,0.68,0.25,0.37,0.16,0.37,0.31,0.31;;1771655838
domains available search;9;50;5.29;0.75;0.05;0.03;154000000;0.00,0.00,0.52,1.00,0.09,0.00,0.04,0.19,0.09,0.09,0.52,0.52;;1770569423
domain price checker;19;390;2.05;0.49;0.05;0.01;371000000;0.32,0.32,0.26,0.32,0.32,0.48,0.48,0.48,0.48,0.32,0.48,0.32;;1770498944
available domains;29;1900;5.37;0.81;0.05;0.03;163000000;0.80,0.52,0.44,0.52,0.66,0.66,0.66,0.66,0.52,0.52,0.44,0.44;;1772330201
domians;17;1300;7.67;0.39;0.05;0.05;773000000;0.02,0.04,0.07,0.10,0.10,0.16,0.07,0.16,0.29,0.54,0.81,1.00;;1771193237
fomain;15;390;7.67;0.39;0.05;0.05;753000000;0.04,0.00,0.00,0.07,0.07,0.00,0.00,0.30,0.10,0.41,0.66,0.20;1;1769938437
domain kaufen;20;720;6.02;0.80;0.05;0.04;73300000;0.45,0.45,0.30,0.45,0.62,1.00,1.00,0.13,0.20,0.24,0.16,0.62;;1769392904
domain names search;31;1600;5.99;0.84;0.05;0.03;547000000;0.29,0.35,0.18,0.29,0.35,0.35,0.18,0.24,0.24,0.24,0.29,0.29;;1770929895
domaim;16;720;7.67;0.39;0.05;0.05;749000000;0.10,0.13,0.05,0.08,0.05,0.13,0.13,0.30,0.54,0.54,1.00,0.79;1;1770522706
domain s;13;720;7.67;0.39;0.05;0.05;635000000;0.00,0.10,0.04,0.20,0.13,0.13,0.04,0.20,0.02,0.79,0.79,1.00;;1770105161
look for domain;39;3600;6.07;0.80;0.05;0.04;542000000;0.01,0.00,0.00,0.19,0.00,0.01,1.00,0.29,0.01,0.44,0.24,0.08;;1772509584
domaina;8;320;7.67;0.39;0.05;0.05;876000000;0.00,0.13,0.00,0.00,0.01,0.11,0.00,0.08,0.25,1.00,0.07,0.25;1;1772338003
buy .to domains;25;1900;10.55;0.82;0.05;0.07;67400000;0.08,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,1.00;;1772594866
find available domains;9;50;5.46;0.81;0.05;0.03;154000000;0.07,0.19,0.11,0.11,0.15,0.26,0.15,0.26,0.15,0.34,0.26,0.34;;1771900343
domäne kaufen;5;70;6.02;0.80;0.05;0.04;78200000;0.50,0.78,0.50,1.00,0.50,0.64,0.64,0.50,0.50,0.35,0.35,0.35;;1769967316
buying web;33;1900;6.45;0.52;0.05;0.04;7770000000;0.53,0.53,0.35,0.66,0.29,0.24,0.29,0.02,0.13,0.29,0.24,0.29;;1772495113
web domain search;40;1900;7.40;0.82;0.00;0.00;690000000;0.36,0.66,0.52,1.00,0.66,0.52,0.36,0.44,0.27,0.36,0.36,0.36;;1772589179
serch domain;15;40;5.82;0.67;0.00;0.00;760000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771681369
domain website name;17;40;5.72;0.62;0.00;0.00;589000000;0.07,0.15,0.34,1.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.03;;1770688014
domain availability checker;87;6600;5.29;0.75;0.00;0.00;833000000;0.29,0.29,0.15,0.66,0.44,0.36,0.23,0.19,1.00,1.00,1.00,0.54;;1772495466
vercel app domain;2;40;5.43;0.30;0.00;0.00;2270000;0.11,0.52,1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.00;;1769581236
website name domain;12;30;5.72;0.62;0.00;0.00;580000000;0.21,0.78,0.14,0.35,0.14,0.00,0.14,0.50,0.07,0.35,0.00,0.21;;1769239538
buy domain];69;140;10.55;0.82;0.00;0.00;635000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84;;1770348036
where to buy domain;63;880;10.14;0.84;0.00;0.00;579000000;0.44,0.44,0.16,0.24,0.20,0.24,0.24,0.20,0.20,0.24,0.24,0.30;;1771047897
versals;41;70;3.42;0.02;0.00;0.00;149000;0.21,0.21,0.34,0.00,0.12,0.81,0.21,0.15,0.21,0.12,0.12,0.03;0,5;1767609437
look for domains;49;320;6.07;0.80;0.00;0.00;151000000;0.02,0.01,0.00,0.00,0.03,0.15,0.02,0.00,0.02,0.03,0.00,0.00;;1771658567
register sh domain;47;90;3.69;0.02;0.00;0.00;17600000;0.11,0.11,0.11,0.11,0.11,0.64,0.64,0.64,0.64,0.64,0.64,1.00;;1768902910
sh domain registration;59;70;3.69;0.02;0.00;0.00;6720000;0.11,0.11,0.11,0.11,0.11,0.64,0.64,0.64,0.64,0.64,0.41,1.00;;1770543993
buy website names;55;90;12.85;0.71;0.00;0.00;1210000000;0.15,0.34,0.26,0.34,1.00,0.80,0.19,0.19,0.26,0.42,0.34,0.15;;1768521740
sh domains;53;70;2.42;0.23;0.00;0.00;75100000;0.00,0.03,0.15,0.00,0.15,0.19,0.00,1.00,0.42,0.19,0.15,0.34;;1772300287
domainstore;62;140;5.34;0.41;0.00;0.00;117000;0.81,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00;;1772593065
buy a domain;60;12100;15.76;0.85;0.00;0.00;691000000;0.66,0.66,0.54,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44;;1772237530
website domain search;96;2400;7.40;0.82;0.00;0.00;678000000;0.66,0.80,0.66,1.00,0.80,0.52,0.36,0.44,0.44,0.44,0.44,0.44;;1772270176
domain status check;79;70;2.24;0.46;0.00;0.00;585000000;0.78,0.21,0.28,0.07,1.00,0.35,0.50,0.50,0.28,0.50,0.78,0.35;;1770082534
how much does a .com domain cost;91;320;2.64;0.59;0.00;0.00;48100000;0.03,0.02,0.02,0.02,0.05,0.13,0.24,1.00,0.08,0.03,0.03,0.01;;1771233209
domain for purchase;40;110;10.55;0.82;0.00;0.00;202000000;0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,1.00;;1770508215
list of available domains;84;50;2.71;0.34;0.00;0.00;165000000;0.14,0.14,0.21,0.78,0.78,0.78,0.14,0.14,0.50,0.35,0.64,0.28;;1772434786
domain chcker;51;590;3.50;0.74;0.00;0.00;839000000;0.02,0.02,0.13,0.08,0.08,0.13,0.02,0.41,0.24,0.36,1.00,0.30;;1772482246
verdel;47;260;0.00;0.00;0.00;0.00;551000;0.43,0.43,0.53,1.00,0.66,0.53,0.53,1.00,0.66,0.53,0.53,0.43;5;1772227334
domain buy sell;26;50;0.00;0.93;0.00;0.00;251000000;0.03,0.03,1.00,0.06,0.00,0.06,0.06,0.06,0.28,0.12,0.09,0.09;;1769623386
domain purcahse;95;110;11.66;0.83;0.00;0.00;764000000;0.01,0.01,0.01,0.01,0.81,0.00,1.00,0.01,0.01,0.01,0.00,0.28;;1768945718
fastdomain whois;80;40;0.00;0.33;0.00;0.00;16700;0.14,0.14,0.14,0.78,1.00,0.14,0.14,0.14,0.21,0.14,0.14,0.14;;1770053888
domain purchaser;22;140;11.66;0.83;0.00;0.00;265000000;0.06,0.09,0.06,0.29,0.09,0.19,0.06,0.81,0.06,0.19,0.12,0.09;;1772193675
byuy domain;28;110;10.55;0.82;0.00;0.00;717000000;0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772471952
where to buy url;52;50;11.91;0.82;0.00;0.00;1440000000;0.09,0.80,0.52,0.09,0.09,0.09,0.52,0.09,0.09,0.52,0.09,0.09;;1770682277
buying urls;26;30;12.66;0.83;0.00;0.00;200000000;0.14,0.22,0.10,0.04,0.14,0.08,0.02,0.02,0.04,0.04,0.00,0.00;;1768878059
buying urls;30;30;12.66;0.83;0.00;0.00;200000000;0.14,0.22,0.10,0.04,0.14,0.08,0.02,0.02,0.04,0.04,0.00,0.00;;1768878059
get name domain;44;210;14.33;0.82;0.00;0.00;590000000;0.82,0.82,0.35,0.17,0.35,0.82,1.00,0.35,0.28,0.53,0.53,0.12;;1770688743
sh domain name;46;320;2.42;0.23;0.00;0.00;73700000;1.00,0.66,0.53,1.00,0.53,1.00,0.82,1.00,1.00,0.66,0.66,0.66;5;1770267063
sh domain name;90;320;2.42;0.23;0.00;0.00;73700000;1.00,0.66,0.53,1.00,0.53,1.00,0.82,1.00,1.00,0.66,0.66,0.66;5;1770267063
free domain buy;61;70;8.12;0.73;0.00;0.00;570000000;0.42,0.00,0.15,1.00,0.34,0.15,0.53,0.15,0.00,0.19,0.03,0.00;;1770688071
domain registration website;72;90;11.61;0.31;0.00;0.00;99400000;0.17,0.17,0.05,0.02,0.02,0.00,0.82,0.82,0.35,0.07,0.17,0.17;;1772387685
buy web url;39;880;12.66;0.83;0.00;0.00;731000000;0.37,0.46,0.07,0.03,0.02,1.00,1.00,0.02,0.37,0.84,0.08,0.84;;1769432914
domain purches;28;90;11.66;0.83;0.00;0.00;795000000;0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772417827
buy as domain;70;30;10.55;0.82;0.00;0.00;312000000;0.00,0.00,0.00,0.00,0.19,0.00,0.00,1.00,0.00,0.66,0.00,0.00;;1769314995
names domains;77;480;8.22;0.40;0.00;0.00;84000000;0.13,0.06,0.03,0.05,0.24,0.00,0.24,1.00,0.45,0.67,0.45,0.76;;1772551209
domaine search;90;110;6.07;0.80;0.00;0.00;617000000;0.24,0.08,0.06,0.03,0.03,0.13,0.24,0.02,0.02,0.02,0.02,0.03;;1771120748
buy domins;75;40;11.24;0.84;0.00;0.00;795000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00;;1768474848
domain register checker;99;110;2.50;0.51;0.00;0.00;175000000;1.00,0.00,0.28,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00;;1770669460
search for website domain;36;70;7.40;0.82;0.00;0.00;561000000;0.42,0.52,0.42,0.66,0.66,0.23,0.14,0.33,0.23,0.19,0.42,0.33;;1769663654
how to buy domains;14;480;10.74;0.83;0.00;0.00;160000000;0.20,0.20,0.16,0.24,0.13,0.24,0.20,0.67,1.00,0.30,0.76,0.30;;1770297223
dominios es;62;50;5.01;0.30;0.00;0.00;12100000;0.22,0.44,0.55,1.00,1.00,1.00,0.77,0.22,0.22,0.22,0.77,0.22;;1770683786
vercel free hosting;51;170;5.77;0.19;0.00;0.00;2770000;0.01,0.06,0.10,0.10,0.45,0.13,0.16,0.13,0.13,0.08,0.13,0.10;;1771116448
compra de dominios;48;140;6.72;0.77;0.00;0.00;6780000;0.06,0.43,0.65,0.81,0.81,1.00,1.00,0.21,0.28,0.15,0.15,0.21;1;1769862958
compra de dominios;86;140;6.72;0.77;0.00;0.00;6780000;0.06,0.43,0.65,0.81,0.81,1.00,1.00,0.21,0.28,0.15,0.15,0.21;1;1769862958
domin search;31;50;6.07;0.80;0.00;0.00;618000000;0.01,0.02,0.15,0.00,0.02,0.44,0.01,0.01,0.00,0.00,0.00,0.01;;1770389649
dominios free;27;90;3.86;0.59;0.00;0.00;148000000;0.04,0.04,0.04,0.10,0.10,0.22,0.04,0.35,0.81,0.14,0.04,0.04;;1770555854
check availability domain;13;90;5.29;0.75;0.00;0.00;206000000;0.26,0.21,0.00,0.07,0.04,0.02,0.02,0.05,0.11,0.14,0.07,0.03;;1771669978
check availability domain;55;90;5.29;0.75;0.00;0.00;206000000;0.26,0.21,0.00,0.07,0.04,0.02,0.02,0.05,0.11,0.14,0.07,0.03;;1771669978
bbuy domain;34;110;10.55;0.82;0.00;0.00;591000000;0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00;;1770697823
checking domain names;64;320;4.52;0.81;0.00;0.00;73900000;0.15,0.29,0.15,0.23,0.19,0.29,1.00,0.36,0.81,0.23,0.29,0.36;;1772167952
domain name search.;39;40;5.99;0.84;0.00;0.00;563000000;0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769609618
domain to buy;74;1300;11.66;0.83;0.00;0.00;441000000;1.00,0.36,0.04,0.01,0.05,0.03,0.05,0.43,0.03,0.04,0.81,1.00;;1771456744
domain finding;94;140;4.09;0.70;0.00;0.00;617000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.68,0.00;;1771733244
name domains;68;1000;8.22;0.40;0.00;0.00;154000000;0.07,0.03,0.03,0.08,0.05,0.16,0.08,0.29,0.22,0.22,0.65,1.00;;1769653019
where to purchase domain name;48;1300;10.14;0.84;0.00;0.00;214000000;0.44,0.80,0.05,0.04,0.16,0.04,0.52,0.66,0.16,0.44,0.36,0.27;;1772371903
buy a web url;53;70;18.96;0.79;0.00;0.00;699000000;0.11,1.00,1.00,0.05,0.00,0.52,0.29,0.41,0.29,0.23,0.29,0.00;;1770511404
buy .is domain;38;110;10.55;0.82;0.00;0.00;309000000;0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1770822880
website domain purchase;80;3600;14.93;0.68;0.00;0.00;234000000;0.19,0.81,0.28,1.00,0.28,0.43,0.43,0.15,1.00,0.24,0.66,0.66;;1772406546
fast domain lookup;25;70;4.76;0.37;0.00;0.00;10600000;0.18,1.00,0.18,1.00,1.00,1.00,0.18,0.45,0.63,0.45,0.45,0.45;;1772378363
are domains free;54;70;3.43;0.69;0.00;0.00;156000000;0.45,1.00,0.63,0.81,0.63,0.63,0.63,0.81,0.63,0.63,0.63,0.45;;1769852133
instant domain names;51;90;5.81;0.34;0.00;0.00;66300000;0.08,1.00,0.06,0.05,0.03,0.03,0.00,0.01,0.08,0.01,0.00,0.18;;1769864882
domaon;79;50;7.67;0.39;0.00;0.00;721000000;0.00,0.00,0.53,0.53,0.02,0.05,0.00,0.05,0.12,0.00,0.12,0.05;1;1769526460
domains for purchase;67;170;10.55;0.82;0.00;0.00;49900000;0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.01,0.00,0.10,0.22;;1771984999
domain purchas;88;320;11.66;0.83;0.00;0.00;711000000;0.01,0.15,0.15,1.00,0.23,0.23,0.29,0.36,0.29,0.36,0.44,0.36;;1769708669
domin purchase;74;40;11.66;0.83;0.00;0.00;759000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771678660
domain domains;28;70;7.67;0.39;0.00;0.00;165000000;0.18,0.14,0.10,0.35,0.22,0.00,0.14,0.10,0.29,0.22,0.00,0.00;;1768717755
buy domain and hosting;43;2400;16.55;0.54;0.00;0.00;62400000;0.04,0.04,0.02,0.04,0.81,1.00,0.44,0.03,0.05,0.03,0.04,0.04;;1772584524
buy domain and hosting;96;2400;16.55;0.54;0.00;0.00;62400000;0.04,0.04,0.02,0.04,0.81,1.00,0.44,0.03,0.05,0.03,0.04,0.04;;1772584524
registro dominios;43;70;0.00;0.00;0.00;0.00;122000000;0.52,0.64,0.64,0.29,0.64,0.52,0.52,0.82,0.23,0.11,0.11,0.23;;1772391239
registro dominios;73;70;0.00;0.00;0.00;0.00;122000000;0.52,0.64,0.64,0.29,0.64,0.52,0.52,0.82,0.23,0.11,0.11,0.23;;1772391239
availability of domain;42;170;5.37;0.81;0.00;0.00;395000000;0.36,0.10,0.24,0.16,0.10,0.05,0.13,0.01,0.05,0.00,0.00,0.00;;1770335147
instantdomainserach;71;50;3.35;0.22;0.00;0.00;165000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,1.00,0.82;;1771767664
lookup domain;85;1000;3.93;0.69;0.00;0.00;228000000;0.10,0.13,0.08,0.16,0.07,0.13,0.13,0.10,0.10,0.07,0.10,0.05;;1772384891
how to purchase a com domain;96;40;8.86;0.87;0.00;0.00;589000000;0.11,0.19,0.19,0.34,0.15,0.07,0.07,0.15,0.15,0.11,0.03,0.11;;1770790926
domain clone finder;60;90;3.72;0.04;0.00;0.00;266000;0.50,0.78,0.78,0.21,0.14,0.50,1.00,0.78,0.78;;1768888257
buy a domain for free;75;50;8.12;0.73;0.00;0.00;500000000;0.77,1.00,0.11,0.00,0.11,1.00,0.33,0.55,1.00,0.44,0.44,0.55;;1771906561
app domain;20;390;5.38;0.51;0.00;0.00;631000000;0.36,0.44,0.29,0.23,0.81,0.67,0.54,0.54,0.54,0.23,0.36,0.36;;1770184363
domain name available check;72;90;5.29;0.75;0.00;0.00;336000000;0.21,0.43,0.15,0.03,0.43,0.00,0.21,0.81,0.06,0.34,0.43,0.21;;1772463282
domian buy;77;210;6.93;0.82;0.00;0.00;749000000;0.01,0.01,0.11,0.16,0.04,0.20,0.20,0.08,0.25,0.08,0.00,0.00;;1768932842
domain finer;13;50;4.09;0.70;0.00;0.00;322000000;0.04,0.04,0.00,0.02,1.00,0.02,0.00,0.00,0.04,0.04,0.00,0.02;;1772482167
domain finer;25;50;4.09;0.70;0.00;0.00;322000000;0.04,0.04,0.00,0.02,1.00,0.02,0.00,0.00,0.04,0.04,0.00,0.02;;1772482167
find doman;14;30;5.07;0.41;0.00;0.00;682000000;0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00;;1772057289
domain buying service;45;140;8.66;0.37;0.00;0.00;196000000;0.18,0.06,0.18,0.18,0.29,0.22,0.18,0.06,1.00,0.54,0.43,0.43;;1767667999
domains registration;49;2400;9.33;0.19;0.00;0.00;120000000;0.03,0.03,0.01,0.00,0.01,0.03,0.03,0.08,0.00,0.00,1.00,0.00;;1772448114
web domain availability;94;1300;7.32;0.83;0.00;0.00;246000000;0.20,0.13,0.10,0.22,0.16,0.36,0.10,0.65,0.54,0.81,0.16,0.29;;1771445891
domain fider;14;40;4.09;0.70;0.00;0.00;409000000;0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769834993
domain fider;30;40;4.09;0.70;0.00;0.00;409000000;0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769834993
avaliable domains;22;40;5.37;0.81;0.00;0.00;158000000;1.00,0.00,0.07,0.11,0.00,0.11,0.00,0.00,0.03,0.07,0.11,0.11;;1770513250
verse domain;13;40;0.00;0.33;0.00;0.00;25200000;0.64,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14;5;1769580306
purchas domain;26;590;0.00;0.00;0.00;0.00;645000000;0.00,1.00,0.00;;1772418553
where can you buy domain name;77;50;10.14;0.84;0.00;0.00;179000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769554598
domsin;11;390;7.67;0.39;0.00;0.00;828000000;0.07,0.16,0.02,0.11,0.00,0.00,0.00,0.52,0.02,0.52,0.05,1.00;1;1772014837
buy domain de;17;40;5.81;0.66;0.00;0.00;96100000;0.18,0.18,0.18,0.63,1.00,0.18,0.18,0.18,0.18,1.00,0.18,0.18;;1772379364
buy domain de;57;40;5.81;0.66;0.00;0.00;96100000;0.18,0.18,0.18,0.63,1.00,0.18,0.18,0.18,0.18,1.00,0.18,0.18;;1772379364
where to purchase domain;90;50;10.47;0.87;0.00;0.00;343000000;0.14,0.14,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00;;1767217741
buy domain anme;31;90;13.59;0.84;0.00;0.00;576000000;1.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1770555984
buy domain anme;92;90;13.59;0.84;0.00;0.00;576000000;1.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1770555984
buscar dominio;69;170;3.25;0.81;0.00;0.00;97400000;0.10,0.30,0.10,0.10,0.13,0.24,0.13,0.05,0.06,0.03,0.08,0.01;;1771122864
домен купить;48;40;3.00;0.81;0.00;0.00;12200000;0.52,0.64,0.29,0.11,0.11,0.11,0.41,0.11,0.11,0.11,0.11,0.11;;1769860016
how to find domains;59;140;2.77;0.00;0.00;0.00;154000000;0.09,0.19,0.19,0.23,0.00,0.29,0.66,0.36,0.01,0.19,0.02,0.00;;1771919611
find domains for sale;59;260;4.58;0.81;0.00;0.00;494000000;0.02,0.02,0.02,0.03,0.04,0.03,0.02,1.00,0.07,0.02,0.07,0.08;;1771317918
domain buy a;30;1300;10.55;0.82;0.00;0.00;318000000;0.08,0.07,0.08,0.10,0.00,0.00,1.00,0.81,0.00,0.00,0.24,0.29;;1770506608
buy my domain;91;110;20.29;0.80;0.00;0.00;545000000;0.41,0.64,0.41,0.82,0.82,0.82,0.64,1.00,0.64,0.64,0.64,0.64;;1769791046
search by domain;52;90;6.51;0.85;0.00;0.00;623000000;0.05,0.07,0.16,0.01,0.00,0.02,0.00,0.01,0.01,0.05,0.04,0.07;;1768476272
search by domain;65;90;6.51;0.85;0.00;0.00;623000000;0.05,0.07,0.16,0.01,0.00,0.02,0.00,0.01,0.01,0.05,0.04,0.07;;1768476272
url purchasing;53;40;12.75;0.83;0.00;0.00;667000000;0.12,0.15,0.19,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00;;1768329397
vercel hosting free;16;90;4.45;0.22;0.00;0.00;3560000;0.05,0.05,0.05,0.05,0.05,0.05,1.00,0.05,0.05,0.05,1.00,0.05;;1769613087
도메인;78;210;5.48;0.25;0.00;0.00;24500000;0.28,0.18,0.28,0.81,1.00,0.18,0.15,0.23,0.23,0.44,0.35,0.35;1;1772247611
buy multiple domains;78;40;15.55;0.80;0.00;0.00;29700000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.27,0.45,0.36,0.81,1.00;;1771762471
dominios gratis;87;480;3.96;0.85;0.00;0.00;11800000;0.31,0.20,0.16,0.20,0.20,0.37,0.31,0.11,0.11,0.16,0.11,0.46;;1769714366
