Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
react ui template;4;40;3.24;0.29;0.32;0.38;24900000;0.18,0.45,0.18,0.18,0.27,0.36,0.18,0.81,0.81,0.27,0.18,0.45;5;1770650189
vite react template free;7;40;0.00;0.33;0.32;0.00;2680000;1.00,0.00,0.14,0.50,0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.14;;1767490363
reactjs template free;10;70;1.83;0.29;0.32;0.12;17400000;0.52,0.00,0.66,1.00,0.23,0.33,0.09,0.00,0.04,0.00,0.66,0.00;;1770690678
reactjs website templates;9;30;3.18;0.49;0.00;0.00;14200000;0.02,0.02,0.10,0.10,0.02,0.02,0.00,0.10,0.35,0.02,0.07,0.00;;1771766333
free react js templates;30;90;1.83;0.29;0.00;0.00;37400000;0.43,0.34,0.34,0.12,0.34,0.53,0.28,0.21,0.21,0.21,0.34,0.15;;1771899100
free react js templates;54;90;1.83;0.29;0.00;0.00;37400000;0.43,0.34,0.34,0.12,0.34,0.53,0.28,0.21,0.21,0.21,0.34,0.15;;1771899100
free react js templates;80;90;1.83;0.29;0.00;0.00;37400000;0.43,0.34,0.34,0.12,0.34,0.53,0.28,0.21,0.21,0.21,0.34,0.15;;1771899100
free react js templates;93;90;1.83;0.29;0.00;0.00;37400000;0.43,0.34,0.34,0.12,0.34,0.53,0.28,0.21,0.21,0.21,0.34,0.15;;1771899100
react js starter kit;47;30;2.60;0.17;0.00;0.00;356000;0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.42,0.07,0.07;;1769319931
react bootstrap templates;76;40;0.00;0.16;0.00;0.00;21200000;0.23,0.23,0.23,0.19,0.14,0.14,0.09,0.23,0.19,0.04,0.14,0.19;;1768931922
react sample;54;170;3.01;0.04;0.00;0.00;273000000;0.34,0.43,0.65,0.65,0.65,0.65,0.65,0.65,0.34,0.34,0.28,0.34;;1767616687
vercel react;12;110;6.51;0.06;0.00;0.00;5040000;0.02,0.02,0.02,0.02,0.23,0.02,0.02,0.02,0.15,1.00,0.02,0.02;;1767488598
free react template;29;30;1.83;0.29;0.00;0.00;119000000;0.04,0.52,0.00,0.00,0.19,1.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1768942175
free react template;31;30;1.83;0.29;0.00;0.00;119000000;0.04,0.52,0.00,0.00,0.19,1.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1768942175
react native template;41;260;3.88;0.22;0.00;0.00;41500000;0.54,0.35,0.81,0.54,0.35,0.44,0.44,0.35,0.44,0.35,0.54,0.35;;1767534277
react js sample website;28;50;2.42;0.19;0.00;0.00;28500000;0.04,0.14,0.19,0.52,0.52,0.23,0.33,0.42,0.33,0.33,0.14,0.09;;1770741147
react starter kit;54;30;2.60;0.17;0.00;0.00;13000000;0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.52,0.09,0.09;;1769319682
react login page template;41;90;3.17;0.12;0.00;0.00;118000000;0.66,0.19,0.80,1.00,0.52,0.52,0.14,0.09,0.19,0.14,0.42,0.80;;1771811368
react page;82;90;3.99;0.08;0.00;0.00;420000000;0.42,0.42,0.33,0.52,0.52,0.19,0.52,0.52,0.52,0.52,0.14,0.23;;1771488905
react websites;70;390;4.71;0.25;0.00;0.00;261000000;0.54,0.66,0.29,1.00,0.66,0.29,0.19,0.44,1.00,0.29,0.36,0.44;;1772348583
reactjs login page template;39;50;3.17;0.12;0.00;0.00;8280000;0.18,0.18,1.00,1.00,1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18;;1770356442
react templates free;54;260;1.83;0.29;0.00;0.00;61300000;0.66,0.81,0.43,0.81,0.54,0.66,0.43,0.54,0.22,0.29,0.18,0.29;;1771159617
react pages;61;110;3.99;0.08;0.00;0.00;618000000;0.66,0.42,0.33,0.66,0.66,0.52,0.52,0.42,0.33,0.52,0.52,0.23;;1769972464
react landing page template;25;70;3.35;0.68;0.00;0.00;13200000;0.35,0.78,0.50,1.00,0.35,0.50,0.28,0.28,0.21,0.21,0.35,0.78;;1770471707
react landing page template;41;70;3.35;0.68;0.00;0.00;13200000;0.35,0.78,0.50,1.00,0.35,0.50,0.28,0.28,0.21,0.21,0.35,0.78;;1770471707
react admin templates;56;50;1.84;0.25;0.00;0.00;18500000;0.28,0.50,0.35,0.50,0.35,0.35,0.21,0.00,1.00,0.07,0.78,0.35;;1770484851
react website;32;880;4.71;0.25;0.00;0.00;630000000;0.48,1.00,1.00,1.00,0.88,1.00,0.72,1.00,0.72,1.00,0.88,0.88;;1770103763
example react app;70;50;2.71;0.09;0.00;0.00;289000000;0.17,0.43,0.17,0.23,0.05,0.05,0.02,0.17,0.17,0.10,0.05,0.10;;1767635581
react website examples;88;110;2.42;0.19;0.00;0.00;327000000;0.66,0.42,1.00,0.42,0.42,0.52,0.33,0.66,0.52,0.52,0.66,0.66;;1769129506
react website examples;90;110;2.42;0.19;0.00;0.00;327000000;0.66,0.42,1.00,0.42,0.42,0.52,0.33,0.66,0.52,0.52,0.66,0.66;;1769129506
react free template;12;40;0.00;0.15;0.00;0.00;119000000;0.09,0.09,0.09,1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09;;1769728990
react landing page templates;85;40;3.35;0.68;0.00;0.00;9100000;0.03,0.19,0.03,0.26,0.19,0.07,0.07,0.07,0.19,0.19,0.19,0.26;5;1768946277
sample react app;41;40;2.62;0.08;0.00;0.00;184000000;0.19,0.26,0.34,0.26,0.26,0.19,0.07,0.07,0.07,0.07,0.07,0.07;;1770367140
web app template;40;140;3.36;0.45;0.00;0.00;621000000;0.28,0.28,0.17,0.28,0.28,0.28,0.23,0.23,0.28,0.35,0.23,1.00;;1770126197
react template free;26;70;1.83;0.29;0.00;0.00;122000000;0.04,0.33,0.52,1.00,0.23,0.52,0.14,0.09,0.42,0.09,0.33,0.00;;1768885418
react landing page template free;81;30;1.66;0.61;0.00;0.00;13000000;0.27,0.36,0.36,0.27,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00;;1770099563
react native template free;18;30;2.35;0.19;0.00;0.00;36900000;0.29,0.23,0.11,0.11,0.17,0.11,0.11,0.11,0.11,0.11,0.11,0.23;;1768078570
react website components;79;50;3.99;0.02;0.00;0.00;260000000;1.00,0.64,0.00,0.21,0.50,0.64,0.78,0.00,0.00,0.50,0.00,0.00;;1769095409
react starter;8;110;2.94;0.10;0.00;0.00;63900000;0.80,0.66,1.00,0.80,0.23,1.00,0.09,0.33,0.23,0.52,0.66,0.33;;1768865321
free react templates;63;320;1.83;0.29;0.00;0.00;74600000;0.44,0.54,0.44,1.00,0.44,0.29,0.29,0.36,0.23,0.23,0.29,0.19;5;1772006001
free react templates;72;320;1.83;0.29;0.00;0.00;74600000;0.44,0.54,0.44,1.00,0.44,0.29,0.29,0.36,0.23,0.23,0.29,0.19;5;1772006001
reactjs templates free;11;30;1.83;0.29;0.00;0.00;13600000;0.04,0.00,0.00,1.00,0.23,0.00,0.00,0.00,0.14,0.00,0.00,0.00;;1770766187
react blog template;15;110;3.35;0.19;0.00;0.00;82000000;0.52,0.64,0.41,0.41,0.52,0.82,0.52,1.00,0.29,0.52,0.52,1.00;;1768869501
react theming;76;40;2.22;0.20;0.00;0.00;203000000;0.52,0.14,0.14,0.23,0.19,0.19,0.19,0.23,0.14,0.14,0.14,0.09;;1770470972
react.js admin templates;14;40;2.49;0.27;0.00;0.00;2910000;0.57,0.71,0.28,1.00;5;1767386931
website application templates;28;70;3.13;0.40;0.00;0.00;611000000;0.63,0.63,0.81,0.45,0.81,0.63,0.45,0.45,0.63,0.45,0.63,0.45;;1768192728
react ui templates;7;40;3.24;0.29;0.00;0.00;37100000;0.01,0.06,0.03,0.01,0.03,0.01,0.03,0.05,0.03,0.03,0.01,0.03;;1769021535
