Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
cloudflare com domains;36;50;3.64;0.61;0.00;0.00;42800000;0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,1.00,1.00,0.63,0.36;;1772059794
cloudflare transfer domain;26;260;7.82;0.09;0.00;0.00;5090000;0.43,1.00,0.43,0.54,0.54,0.66,0.54,0.54,0.66,0.43,0.54,0.66;;1772263158
cloudflare storage pricing;54;30;2.60;0.26;0.00;0.00;23900000;0.14,0.00,0.14,0.00,0.14,0.64,1.00,0.07,0.14,0.00,0.14,0.00;;1772057348
cloudflare workers examples;26;210;0.00;0.03;0.00;0.00;808000;0.04,0.03,0.04,0.05,0.05,0.06,0.06,0.05,1.00,0.03,0.05,0.05;;1772105468
cloudfare servers;44;480;0.00;0.00;0.00;0.00;20800000;0.00,0.00,0.02,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.01,1.00;;1772057549
cloudfare servers;50;480;0.00;0.00;0.00;0.00;20800000;0.00,0.00,0.02,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.01,1.00;;1772057549
transfer domain to cloudflare cost;32;1300;0.00;0.04;0.00;0.00;1010000;0.00,0.00,0.00,0.00,0.00,1.00,0.23,0.00,0.00,0.00,0.00,0.00;;1772262659
cloudflare workers vs vercel edge functions;23;40;0.00;0.33;0.00;0.00;26500;0.14,0.14,0.14,0.50,0.14,0.28,0.00,1.00,0.28,0.78,0.14,0.14;;1770486966
cloudflare dns register;96;40;2.51;0.54;0.00;0.00;8970000;0.11,1.00,0.11,0.11,0.52,0.11,0.11,0.11,0.11,0.11,0.11,0.11;;1772295700
node redis send command;78;880;0.00;0.00;0.00;0.00;8160000;1.00,0.00;;1772297675
cloudfalre pages;23;110;5.92;0.10;0.00;0.00;44500000;0.53,0.82,1.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772254370
cloudflare domain registration;51;3600;3.70;0.51;0.00;0.00;4960000;0.07,0.08,0.07,0.08,0.08,1.00,0.36,0.10,0.19,0.13,0.13,0.13;;1772263257
cloudflare firewall;56;170;7.26;0.21;0.00;0.00;9160000;0.19,0.23,0.19,0.23,0.19,0.19,0.23,0.23,0.19,0.29,0.23,0.36;;1772247885
cloudflare kv;32;320;0.00;0.00;0.00;0.00;1250000;0.29,0.36,0.44,0.44,0.44,0.44,0.81,0.54,0.44,0.36,0.44,0.44;;1772142574
r2 cloudflare pricing;33;40;26.24;0.19;0.00;0.00;3790000;0.14,0.14,1.00,0.14,0.78,0.28,0.14,0.14,0.14,0.14,0.14,0.14;;1772140707
speed cloudflare;56;1900;9.72;0.01;0.00;0.00;24200000;0.36,0.36,0.27,0.44,0.66,0.44,1.00,1.00,0.66,0.44,0.36,0.36;;1772251250
speed cloudflare;61;1900;9.72;0.01;0.00;0.00;24200000;0.36,0.36,0.27,0.44,0.66,0.44,1.00,1.00,0.66,0.44,0.36,0.36;;1772251250
cloudflare dns record;63;40;0.00;0.02;0.00;0.00;3340000;0.28,0.28,1.00,1.00,0.42,0.57,0.28,0.71,1.00,0.71,0.42,0.28;;1772055586
vercel hosting cost;61;40;6.40;0.20;0.00;0.00;192000;0.00,0.14,0.00,0.78,0.00,1.00,0.78,0.00,0.14,0.14,0.00,0.14;;1772056738
uses of redis;95;70;0.00;0.02;0.00;0.00;19000000;0.81,0.81,0.63,0.81,0.63,0.81,0.63,0.36,0.00,0.63,0.63,0.45;5;1772194097
cname record cloudflare;39;70;0.00;0.02;0.00;0.00;645000;0.77,1.00,0.55,0.55,0.77,1.00,0.55,0.55,0.77,0.77,0.77,0.77;;1772226378
redis config file location;74;40;0.00;0.33;0.00;0.00;12000000;0.12,0.17,0.17,0.17,0.17,0.12,0.12,0.05,0.05,0.05,0.05,0.05;;1772251378
python redis lock;68;40;0.00;0.33;0.00;0.00;3790000;0.23,0.33,0.23,0.33,0.33,0.09,0.09,0.09,0.09,0.09,0.09,0.09;;1772128685
cloudflare api tokens;55;40;6.99;0.02;0.00;0.00;2160000;0.15,0.15,0.12,0.09,0.12,0.12,0.00,0.06,0.15,0.06,0.28,0.21;;1772232539
