Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
web profile template;34;70;2.55;0.13;0.00;0.00;474000000;0.55,0.55,0.77,1.00,0.77,0.55,0.77,0.44,0.55,1.00,0.55,0.22;5;1771808955
portfolio code;60;40;0.00;0.05;0.00;0.00;613000000;0.55,0.44,0.44,0.55,0.77,0.55,0.22,0.22,0.22,0.22,0.22,0.22;;1770549338
templates for portfolio website;26;30;3.41;0.49;0.00;0.00;129000000;0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769402981
portfolios templates;36;40;2.35;0.70;0.00;0.00;272000000;0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1769625658
personal page templates;37;110;3.09;0.45;0.00;0.00;305000000;0.00,0.00,1.00,0.81,0.53,0.81,0.53,0.15,0.21,0.21,0.15,0.21;5;1770567118
portfolio web template;38;170;3.41;0.49;0.00;0.00;194000000;0.04,0.39,0.32,0.11,0.07,0.03,0.02,0.32,0.21,0.11,0.17,0.26;5;1769067883
web developer portfolio templates;22;140;1.78;0.46;0.00;0.00;17600000;1.00,1.00,0.33,0.42,0.66,0.52,0.66,0.23,1.00,1.00,1.00,0.09;;1771370431
personal portfolio website;85;880;2.89;0.31;0.00;0.00;643000000;0.45,0.67,1.00,1.00,0.67,0.76,0.55,0.36,0.55,0.76,0.67,0.55;;1769987092
portfolio website template free;32;70;2.49;0.42;0.00;0.00;180000000;0.28,0.34,0.00,1.00,0.12,0.00,0.21,0.15,0.28,0.00,0.34,0.00;;1770233279
dev portfolio template;15;40;2.63;0.07;0.00;0.00;112000000;0.22,0.22,0.22,0.77,0.11,1.00,0.33,0.33,0.33,1.00,0.55,0.55;5;1768902606
portfolio web template free;42;210;2.68;0.30;0.00;0.00;178000000;0.29,1.00,0.36,0.36,0.29,0.29,0.54,0.29,0.15,0.09,0.06,0.00;5;1767473825
templates portfolio;19;50;2.35;0.70;0.00;0.00;144000000;0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00;;1771055990
templates portfolio;29;50;2.35;0.70;0.00;0.00;144000000;0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00;;1771055990
personal homepage template;31;170;3.09;0.45;0.00;0.00;53300000;0.29,0.29,0.12,0.36,0.36,0.36,0.29,0.19,0.15,0.15,0.09,0.12;5;1769398737
github portfolio templates;18;70;3.08;0.09;0.00;0.00;2420000;0.52,0.64,0.64,0.00,0.00,0.41,0.00,0.41,1.00,0.00,1.00,0.52;;1770823377
html free portfolio template;46;30;2.31;0.29;0.00;0.00;18200000;0.22,0.00,0.22,0.00,0.55,0.22,0.22,0.22,0.22,0.77,0.22,0.22;5;1771470458
portfolio developer template;23;70;2.63;0.07;0.00;0.00;60600000;0.41,0.29,0.41,0.64,0.52,0.52,0.41,0.41,0.29,0.82,0.41,0.29;5;1769437180
github pages portfolio templates;29;50;0.00;0.12;0.00;0.00;11000000;0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.00,0.05;;1770546715
portfolio sites templates;36;40;3.41;0.49;0.00;0.00;132000000;0.00,0.00,0.19,1.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1770667297
potfolio templates;17;30;2.35;0.70;0.00;0.00;337000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772497402
personal website template;31;590;3.09;0.45;0.00;0.00;716000000;0.81,1.00,0.54,0.54,0.67,0.44,0.54,0.54,0.81,0.54,0.54,0.67;5;1769051124
portfolio template github;22;90;3.08;0.09;0.00;0.00;18100000;0.53,0.53,0.42,1.00,0.42,0.15,0.00,0.00,0.00,0.11,0.00,0.80;5;1772238658
portfolio template github;35;90;3.08;0.09;0.00;0.00;18100000;0.53,0.53,0.42,1.00,0.42,0.15,0.00,0.00,0.00,0.11,0.00,0.80;5;1772238658
template portfolio;38;390;2.35;0.70;0.00;0.00;197000000;0.16,0.37,0.31,0.31,0.25,0.04,0.13,0.52,0.02,0.08,0.25,0.04;5;1769611490
free portfolio website templates html;76;30;2.31;0.29;0.00;0.00;22600000;0.40,1.00,0.40,0.20,1.00,0.40,0.40,0.40,0.40,0.60,0.40,0.40;;1771450774
free portfolio website template;34;70;2.68;0.30;0.00;0.00;172000000;0.41,0.64,1.00,0.00,0.23,0.23,0.29,0.41,0.82,0.64,0.52,0.41;5;1767242838
website template for portfolio;22;40;3.41;0.49;0.00;0.00;181000000;0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00;5;1769401566
next js portfolio;17;50;0.00;0.07;0.00;0.00;143000000;0.41,0.29,0.29,0.52,0.29,0.41,0.11,0.41,0.11,0.11,0.11,0.11;5;1771702636
next js portfolio;18;50;0.00;0.07;0.00;0.00;143000000;0.41,0.29,0.29,0.52,0.29,0.41,0.11,0.41,0.11,0.11,0.11,0.11;5;1771702636
portfolio site template free;29;110;2.49;0.42;0.00;0.00;117000000;0.07,0.07,0.02,0.28,0.66,1.00,0.28,0.05,0.00,0.82,0.28,0.28;5;1770685303
best portfolio website templates;12;70;4.76;0.76;0.00;0.00;111000000;0.05,0.17,0.07,0.43,0.10,0.05,0.05,0.07,0.12,0.35,0.28,0.07;;1769148910
best portfolio websites templates;11;40;4.76;0.76;0.00;0.00;114000000;0.14,1.00,0.14,0.64,0.14,0.14,0.14,0.14,0.14,0.21,0.28,0.14;;1772457649
portafolio template;41;70;2.31;0.61;0.00;0.00;214000000;0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.44,0.23,0.36;5;1767983953
portfolio site templates;28;110;3.41;0.49;0.00;0.00;127000000;0.05,0.08,0.66,0.01,0.03,0.01,0.01,1.00,0.05,0.01,0.11,0.05;;1769152887
portfolio web design templates;44;90;3.83;0.34;0.00;0.00;112000000;0.12,0.12,0.09,0.65,0.12,0.09,0.28,0.03,0.09,0.53,0.21,1.00;5;1768356160
portfolio templtes;28;40;0.00;0.00;0.00;0.00;241000000;0.77,0.77,0.77,0.77,1.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00;5;1772456068
portofolio website;56;140;4.31;0.52;0.00;0.00;653000000;0.00,0.43,0.35,0.53,0.10,0.00,1.00,1.00,0.00,0.28,1.00,0.00;;1770508357
portofolio website;78;140;4.31;0.52;0.00;0.00;653000000;0.00,0.43,0.35,0.53,0.10,0.00,1.00,1.00,0.00,0.28,1.00,0.00;;1770508357
sample portfolio template;82;30;1.38;0.65;0.00;0.00;132000000;1.00,0.28,0.42,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.42;5;1768244658
web design portfolio template;58;40;3.83;0.34;0.00;0.00;232000000;0.15,0.00,0.00,0.00,0.12,0.12,0.00,0.00,0.81,0.15,0.00,0.00;5;1768461316
portfolio website free template;33;30;2.49;0.42;0.00;0.00;181000000;0.00,0.00,0.22,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1770723588
free portfolio template;69;260;1.86;0.61;0.00;0.00;195000000;0.59,0.88,0.26,0.21,0.21,0.17,0.17,0.17,0.21,0.17,0.21,0.14;;1771910332
portfolio templates free;33;110;1.85;0.58;0.00;0.00;126000000;0.23,0.17,0.66,0.17,0.43,0.23,0.43,0.05,0.35,0.28,0.02,0.05;5;1772155412
portfolio website;87;8100;4.31;0.52;0.00;0.00;709000000;0.66,1.00,1.00,0.66,0.66,0.66,0.54,0.54,0.54,0.54,0.66,0.54;;1772480690
website portfolio template;22;320;3.41;0.49;0.00;0.00;189000000;0.19,0.44,0.23,0.29,0.44,0.36,0.36,0.36,0.19,0.19,0.81,0.23;5;1769014110
website portfolio template;31;320;3.41;0.49;0.00;0.00;189000000;0.19,0.44,0.23,0.29,0.44,0.36,0.36,0.36,0.19,0.19,0.81,0.23;5;1769014110
portfolio websites template;30;70;3.41;0.49;0.00;0.00;193000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.54;5;1769251038
personal portfolio website template;25;50;2.58;0.51;0.00;0.00;146000000;0.28,0.64,0.28,1.00,0.35,0.35,0.00,0.35,0.50,0.35,0.21,0.14;;1770742566
react portfolio;31;140;4.62;0.09;0.00;0.00;102000000;0.19,0.19,0.29,0.23,0.15,0.12,0.06,0.09,1.00,0.09,0.09,0.06;5;1770353976
template portofolio;34;320;0.00;0.57;0.00;0.00;4400000;0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00;;1767825409
projects portfolio;77;140;4.98;0.16;0.00;0.00;312000000;0.00,0.10,0.03,0.03,0.08,0.03,0.01,0.08,0.04,0.10,0.07,0.03;5;1771807156
projects portfolio;90;140;4.98;0.16;0.00;0.00;312000000;0.00,0.10,0.03,0.03,0.08,0.03,0.01,0.08,0.04,0.10,0.07,0.03;5;1771807156
portfolio html free template;23;50;2.31;0.29;0.00;0.00;19500000;0.15,0.26,0.07,0.19,0.42,0.07,0.07,0.07,0.07,0.42,0.07,0.07;;1772384147
portfolio websits;83;110;4.31;0.52;0.00;0.00;650000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00;;1770517918
personal portfolio website templates;30;390;2.58;0.51;0.00;0.00;99500000;0.43,0.54,0.43,0.81,0.81,0.66,0.66,0.66,1.00,1.00,1.00,1.00;;1770552848
portfolio website templates free;38;260;2.49;0.42;0.00;0.00;123000000;0.23,0.36,0.54,1.00,0.54,0.10,0.15,0.05,0.44,0.15,0.19,0.10;;1770816685
portfolio template web;18;40;3.41;0.49;0.00;0.00;204000000;0.64,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.82,1.00;5;1770715450
portfolio website.;30;140;4.31;0.52;0.00;0.00;702000000;0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772589382
programming portfolio website;86;30;2.42;0.19;0.00;0.00;120000000;0.23,1.00,1.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772461273
front end portfolio;68;90;1.58;0.14;0.00;0.00;203000000;0.17,0.11,0.11,0.09,0.09,0.07,0.07,0.09,0.07,0.07,0.05,0.05;;1771068462
front end portfolio;81;90;1.58;0.14;0.00;0.00;203000000;0.17,0.11,0.11,0.09,0.09,0.07,0.07,0.09,0.07,0.07,0.05,0.05;;1771068462
portfolio template websites;25;30;3.41;0.49;0.00;0.00;112000000;1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1770537040
portfolio template websites;34;30;3.41;0.49;0.00;0.00;112000000;1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1770537040
best developer portfolio sites;63;70;1.93;0.28;0.00;0.00;62300000;0.78,0.50,0.64,0.78,0.64,0.64,0.64,0.50,0.50,0.35,0.50,0.35;;1772464703
best developer portfolio sites;96;70;1.93;0.28;0.00;0.00;62300000;0.78,0.50,0.64,0.78,0.64,0.64,0.64,0.50,0.50,0.35,0.50,0.35;;1772464703
portfolio templates;39;1300;2.35;0.70;0.00;0.00;262000000;0.68,0.68,0.37,0.84,0.68,0.52,0.68,0.37,0.84,0.68,0.84,0.68;5;1769213326
template portfolio website;10;50;3.41;0.49;0.00;0.00;166000000;0.35,0.82,0.00,0.00,0.00,0.05,0.00,0.02,0.00,0.00,0.02,0.43;;1772378990
free website portfolio templates;28;140;2.49;0.42;0.00;0.00;114000000;0.00,0.29,0.06,0.06,0.04,0.05,0.01,0.29,0.02,1.00,0.29,0.15;;1772474853
free website portfolio templates;31;140;2.49;0.42;0.00;0.00;114000000;0.00,0.29,0.06,0.06,0.04,0.05,0.01,0.29,0.02,1.00,0.29,0.15;;1772474853
personal portfolio;90;1000;1.44;1.00;0.00;0.00;680000000;1.00,0.55,0.45,0.81,0.62,0.62,0.45,0.45,0.81,0.62,0.62,0.62;5;1771802024
template portafolio;28;70;2.35;0.70;0.00;0.00;208000000;0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00;5;1770681600
profile site template;24;50;2.55;0.13;0.00;0.00;491000000;0.23,0.23,0.33,0.14,0.23,0.33,0.33,0.23,0.23,0.42,0.23,0.09;5;1771808320
profile site template;29;50;2.55;0.13;0.00;0.00;491000000;0.23,0.23,0.33,0.14,0.23,0.33,0.33,0.23,0.23,0.42,0.23,0.09;5;1771808320
personal webpage template;42;30;3.89;0.42;0.00;0.00;704000000;0.00,0.00,0.00,0.05,0.29,0.29,0.29,0.29,0.52,0.00,0.11,0.00;5;1767611446
portfolio website templates free download;50;40;1.50;0.29;0.00;0.00;106000000;0.02,0.02,0.02,0.03,0.07,0.05,0.02,0.04,0.04,0.04,0.03,0.04;;1768297985
e portfolio templates;57;90;2.29;0.62;0.00;0.00;117000000;0.52,0.82,0.41,0.64,0.82,0.64,0.41,0.41,0.41,0.64,0.64,0.82;5;1769791493
portfolio templat;41;30;2.31;0.61;0.00;0.00;214000000;0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1767984184
good portfolio templates;36;30;2.60;1.00;0.00;0.00;101000000;0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18;5;1770667366
good portfolio templates;50;30;2.60;1.00;0.00;0.00;101000000;0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18;5;1770667366
templates for portfolio website free;35;40;2.49;0.42;0.00;0.00;126000000;0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769626146
react portfolio site;27;50;2.02;0.22;0.00;0.00;42600000;0.63,0.45,0.45,0.63,0.63,0.45,0.18,0.18,0.18,1.00,0.18,0.18;5;1769439014
personal website design templates;32;260;3.09;0.45;0.00;0.00;334000000;1.00,0.35,0.35,0.18,0.44,0.54,0.81,0.15,0.23,0.66,0.18,0.01;5;1772468249
web developer portfolio site;96;70;2.07;0.18;0.00;0.00;182000000;0.80,0.26,0.19,0.26,0.26,0.19,0.15,0.15,0.42,0.19,0.07,0.26;;1767258196
online portfolio templates;77;30;3.87;0.64;0.00;0.00;242000000;0.00,0.00,0.11,0.00,0.00,0.52,0.52,0.41,0.41,0.29,0.00,0.00;;1767589548
next js portfolio template;57;110;2.58;0.30;0.00;0.00;20300000;0.35,0.35,0.04,0.02,0.29,0.10,0.14,0.14,1.00,0.14,0.18,0.10;5;1771352722
portifolio templates;36;70;2.35;0.70;0.00;0.00;275000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00;5;1769622526
portfolio website free templates;30;40;2.49;0.42;0.00;0.00;122000000;0.52,0.05,0.00,0.23,0.17,0.00,0.41,0.05,0.00,0.05,1.00,0.29;;1770904407
protfolio template;38;40;2.35;0.70;0.00;0.00;211000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1769409368
projects portfolio template;34;40;4.23;0.71;0.00;0.00;173000000;0.00,0.09,0.81,0.81,0.81,0.45,0.18,0.18,0.18,1.00,0.00,0.00;5;1770510532
projects portfolio template;44;40;4.23;0.71;0.00;0.00;173000000;0.00,0.09,0.81,0.81,0.81,0.45,0.18,0.18,0.18,1.00,0.00,0.00;5;1770510532
portfolio site template;26;170;3.83;0.34;0.00;0.00;188000000;0.08,0.54,0.81,0.02,0.54,0.35,0.18,0.10,0.14,0.00,1.00,0.43;;1767268546
front end developer portfolio website;85;30;1.94;0.24;0.00;0.00;50300000;0.41,0.23,0.23,0.29,0.23,0.23,0.23,0.11,0.11,0.11,0.11,0.11;;1772149108
github personal website template;38;170;3.04;0.13;0.00;0.00;82900000;1.00,0.80,0.80,0.65,0.53,0.65,0.65,0.53,0.42,1.00,0.42,0.80;5;1770386524
personal portfolio template;39;320;3.25;0.36;0.00;0.00;190000000;0.35,0.54,0.66,0.66,0.66,0.81,0.54,0.81,0.54,0.43,1.00,0.43;5;1768100589
free portfolio website templates;41;480;2.68;0.30;0.00;0.00;120000000;0.21,0.39,0.39,0.48,0.72,0.59,0.48,0.17,0.59,0.59,1.00,0.59;;1768154289
free portfolio templates;82;320;1.86;0.61;0.00;0.00;126000000;0.44,1.00,0.29,0.36,0.36,0.44,0.23,0.36,0.44,0.54,0.44,0.19;;1771312142
template html portfolio;85;90;2.96;0.25;0.00;0.00;115000000;0.34,0.42,0.34,1.00,0.65,0.00,0.00,0.53,0.26,0.00,0.00,0.26;;1767469149
software developer portfolio site;92;40;2.00;0.21;0.00;0.00;50700000;0.35,0.35,0.07,1.00,0.00,0.07,0.00,0.07,0.35,0.28,0.14,0.28;;1772117636
sample front end developer portfolio;87;40;0.00;0.08;0.00;0.00;2450000;0.23,0.23,0.23,0.19,0.23,0.33,0.23,0.09,0.09,0.09,0.09,0.09;;1767179100
react portfolio website;26;50;2.02;0.22;0.00;0.00;62300000;0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00;5;1770372723
web templates portfolio;26;40;3.41;0.49;0.00;0.00;118000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772526310
templates for portfolio;29;50;2.35;0.70;0.00;0.00;257000000;0.00,0.02,1.00,0.43,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769965788
free templates for portfolio website;37;70;2.49;0.42;0.00;0.00;126000000;0.17,0.17,1.00,0.41,1.00,0.29,0.23,0.29,0.23,0.41,0.82,0.11;;1769626239
portfoli template;77;50;2.31;0.61;0.00;0.00;218000000;0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00;5;1767468200
protfolio website;85;210;4.99;0.46;0.00;0.00;722000000;0.30,0.30,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.55;;1768467625
react js portfolio;22;90;4.62;0.09;0.00;0.00;24300000;0.42,1.00,0.52,0.52,0.42,0.33,0.33,0.33,0.23,0.23,0.23,0.33;;1769468350
web portfolio resume;62;70;2.21;0.43;0.00;0.00;42100000;0.77,0.77,0.77,0.33,0.77,1.00,0.77,0.44,0.77,0.77,0.77,0.77;5;1768693937
free html portfolio website templates;99;40;2.31;0.29;0.00;0.00;24200000;0.14,0.50,0.14,0.14,1.00,0.14,0.14,0.14,0.14,0.50,0.14,0.14;5;1769187685
template website portfolio;29;110;3.41;0.49;0.00;0.00;203000000;0.00,0.23,0.06,0.05,0.00,0.00,0.44,0.00,0.00,0.00,1.00,0.00;5;1770486773
portfolio template for web developer;29;30;1.78;0.46;0.00;0.00;47900000;0.14,0.28,0.28,0.21,0.07,0.35,0.07,0.35,0.21,0.21,0.21,0.14;;1768863684
portfolio websites templates;31;90;3.41;0.49;0.00;0.00;147000000;0.53,0.53,0.00,0.00,0.35,0.02,0.00,0.17,0.05,0.05,0.82,0.02;5;1770814014
personal website portfolio templates;20;30;2.58;0.51;0.00;0.00;23800000;0.07,0.00,0.11,0.07,0.11,0.65,0.07,0.03,0.11,0.03,0.00,0.11;;1772494892
personal website portfolio templates;30;30;2.58;0.51;0.00;0.00;23800000;0.07,0.00,0.11,0.07,0.11,0.65,0.07,0.03,0.11,0.03,0.00,0.11;;1772494892
website design portfolio template;53;40;3.83;0.34;0.00;0.00;72800000;0.00,0.00,0.00,0.00,0.53,0.00,1.00,0.00,0.00,0.00,0.00,0.00;5;1768435902
website templates portfolio;26;110;3.41;0.49;0.00;0.00;134000000;0.54,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.66,0.00;5;1768938081
best portfolio web templates;22;50;4.76;0.76;0.00;0.00;42000000;0.18,1.00,0.18,1.00,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18;;1772457671
portfolio website for developers;76;110;2.91;0.08;0.00;0.00;193000000;0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66;;1767251741
portfolio template website;29;320;3.41;0.49;0.00;0.00;189000000;0.36,0.81,0.66,0.54,1.00,0.09,0.44,0.12,0.54,0.36,0.54,0.15;5;1770814169
portfoliowebsite;76;30;4.31;0.52;0.00;0.00;703000000;0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772028102
portfoliowebsite;84;30;4.31;0.52;0.00;0.00;703000000;0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772028102
portfoliowebsite;88;30;4.31;0.52;0.00;0.00;703000000;0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772028102
