Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
10 x;59;1300;4.41;0.13;0.00;0.00;25270000000;0.18,0.18,0.29,0.35,0.29,0.24,0.18,0.16,0.24,0.24,0.44,0.35;;1771465065
10 x;76;1300;4.41;0.13;0.00;0.00;25270000000;0.18,0.18,0.29,0.35,0.29,0.24,0.18,0.16,0.24,0.24,0.44,0.35;;1771465065
c++ pipe;45;70;0.00;0.00;0.00;0.00;3150000;0.33,0.42,0.42,0.00,0.23,0.33,0.33,0.23,0.33,0.33,0.42,0.00;;1771446684
10x 16;88;110;0.00;0.00;0.00;0.00;194000000;0.23,0.09,0.42,0.80,0.52,0.42,0.23,0.23,0.42,0.80,1.00,1.00;0,5;1771888917
8.7 x 3;53;30;2.83;0.00;0.00;0.00;268000000;0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.63,1.00,0.00;0,5;1771765505
8.7 x 3;59;30;2.83;0.00;0.00;0.00;268000000;0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.63,1.00,0.00;0,5;1771765505
svelte body type;58;140;0.00;0.00;0.00;0.00;1680000;0.66,0.80,0.66,0.80,1.00,0.80,0.66,1.00,0.66,0.52,0.42,0.42;5;1771488281
stream the reader;60;70;0.00;0.05;0.00;0.00;271000000;1.00,0.10,0.04,0.10,0.06,0.04,0.08,0.10,0.10,0.08,0.06,0.06;1;1772004072
18 10 x;52;110;0.00;0.00;0.00;0.00;14090000000;0.33,0.33,0.52,0.52,1.00,0.80,0.33,0.09,0.52,0.66,0.80,0.66;5;1772286928
mb s to mb s;86;40;0.00;0.33;0.00;0.00;1700000000;0.02,0.00,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00;;1771721901
9 10 x;78;110;0.00;0.00;0.00;0.00;17100000000;0.22,0.06,0.14,0.08,0.22,0.43,0.18,0.10,0.29,1.00,0.00,0.14;;1772323362
pull vs fetch;86;170;0.00;0.01;0.00;0.00;66200000;0.43,0.65,0.53,0.43,0.53,0.43,0.43,0.53,0.43,0.43,0.53,0.53;5;1771456715
pull vs fetch;94;170;0.00;0.01;0.00;0.00;66200000;0.43,0.65,0.53,0.43,0.53,0.43,0.43,0.53,0.43,0.43,0.53,0.53;5;1771456715
next js fetch api;80;90;0.00;0.09;0.00;0.00;25100000;0.03,0.24,0.01,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01;;1772470687
10x 6x;76;90;0.00;0.00;0.00;0.00;181000000;0.21,0.50,0.35,0.50,0.50,0.78,0.14,0.07,0.78,1.00,1.00,0.78;5;1771510090
10x 6x;78;90;0.00;0.00;0.00;0.00;181000000;0.21,0.50,0.35,0.50,0.50,0.78,0.14,0.07,0.78,1.00,1.00,0.78;5;1771510090
we are checking stream;19;90;0.00;0.00;0.00;0.00;209000000;0.00,0.00,0.03,0.65,0.53,0.42,0.65,0.00,0.00,0.53,0.00,1.00;;1771542373
we are checking stream;20;90;0.00;0.00;0.00;0.00;209000000;0.00,0.00,0.03,0.65,0.53,0.42,0.65,0.00,0.00,0.53,0.00,1.00;;1771542373
what is the term for a behavior event or object;70;50;0.00;0.33;0.00;0.00;144000000;0.05,0.11,0.11,0.64,1.00,0.17,0.05,0.64,0.64,0.11,0.11,0.11;;1771448786
what is the term for a behavior event or object;74;50;0.00;0.33;0.00;0.00;144000000;0.05,0.11,0.11,0.64,1.00,0.17,0.05,0.64,0.64,0.11,0.11,0.11;;1771448786
what is the term for a behavior event or object;84;50;0.00;0.33;0.00;0.00;144000000;0.05,0.11,0.11,0.64,1.00,0.17,0.05,0.64,0.64,0.11,0.11,0.11;;1771448786
x 2 10x 7;56;50;0.00;0.33;0.00;0.00;283000000;0.11,0.11,0.11,0.11,0.11,0.64,0.11,0.11,0.11,0.11,0.64,0.64;5;1771792641
chained stream;82;40;0.00;0.33;0.00;0.00;267000000;0.45,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18;1;1771643355
react error boundary functional component;95;40;0.00;0.00;0.00;0.00;11000000;0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.00,0.00,0.03,1.00,0.15;;1771744436
c++ move semantics;88;260;0.00;0.00;0.00;0.00;1950000;0.08,0.13,0.07,0.03,0.08,0.04,0.03,0.03,0.04,0.08,0.07,0.03;;1771877649
10x 12x;35;50;0.00;0.00;0.00;0.00;18600000;0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.26,1.00,0.26,0.65;5;1771999397
10x 12x;41;50;0.00;0.00;0.00;0.00;18600000;0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.26,1.00,0.26,0.65;5;1771999397
ralpj;61;1600;0.45;0.06;0.00;0.00;703000000;0.20,1.00,0.04,0.44,0.36,0.20,0.52,0.52,0.16,0.52,0.36,0.66;1;1771714312
flight risk stream;59;260;1.20;0.01;0.00;0.00;50900000;0.01,0.36,0.54,1.00,0.02,0.36,0.54,0.23,0.12,0.07,0.23,0.03;1;1771459964
object promise;46;110;0.00;0.00;0.00;0.00;135000000;0.17,0.23,0.28,0.17,0.23,0.23,1.00,0.12,0.17,0.35,0.35,0.23;;1771667561
object promise;50;110;0.00;0.00;0.00;0.00;135000000;0.17,0.23,0.28,0.17,0.23,0.23,1.00,0.12,0.17,0.35,0.35,0.23;;1771667561
return promise;69;50;0.00;0.33;0.00;0.00;450000000;0.21,0.43,0.28,0.12,0.12,0.12,0.09,0.12,0.06,0.06,0.06,0.06;;1771828794
10x 1000;57;50;0.00;0.00;0.00;0.00;72500000;0.00,0.00,0.00,0.00,0.28,0.03,0.00,0.15,0.00,0.09,1.00,0.53;0;1771546791
vercel 0;85;140;6.62;0.13;0.00;0.00;14400000;0.43,0.53,0.53,0.65,1.00,0.43,0.21,0.21,0.21,0.21,0.15,0.21;;1772315768
c++ transform function;73;110;0.00;0.00;0.00;0.00;13200000;0.33,0.42,0.80,0.04,0.42,1.00,0.66,0.42,0.33,0.52,0.66,0.00;;1771963002
responsetext;47;90;0.00;0.00;0.00;0.00;1660000;0.42,0.53,0.42,0.34,0.53,0.42,0.42,0.26,0.26,0.26,0.26,0.26;;1771799793
time moves faster;82;70;0.00;0.00;0.00;0.00;1060000000;0.50,0.35,0.50,0.21,0.50,0.50,0.50,1.00,0.50,0.78,0.35,0.78;;1771456234
web platform tests;90;70;4.77;0.06;0.00;0.00;285000000;0.09,0.09,0.09,1.00,0.09,0.52,0.52,0.52,0.52,0.09,0.52,0.33;;1772475573
which prefix means many;92;70;0.00;0.00;0.00;0.00;53500000;0.09,0.52,0.33,0.33,0.23,0.33,0.19,0.09,0.52,0.66,0.33,0.14;;1771811886
cto server;73;30;5.79;0.43;0.00;0.00;30500000;0.05,0.00,0.12,0.05,0.12,0.05,0.05,0.07,0.10,0.12,0.05,0.12;1,5;1771758828
node js main loop;85;170;0.00;0.00;0.00;0.00;59600000;0.43,0.43,0.53,0.15,0.34,0.65,1.00,0.43,0.34,0.65,0.53,0.81;;1771649364
js benchmark;64;170;0.00;0.01;0.00;0.00;113000000;0.80,0.80,0.80,0.80,0.80,0.34,0.42,0.65,0.42,0.53,0.42,0.42;;1771976875
c++ byte array;55;40;0.00;0.00;0.00;0.00;3680000;0.43,0.34,0.21,0.00,0.12,0.15,0.15,0.06,0.06,0.06,0.06,0.00;;1771445632
9.8 x;52;40;0.00;0.33;0.00;0.00;285000000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18;5;1771572016
mb/s vs mb/s;89;170;42.74;0.03;0.00;0.00;781000000;0.02,0.13,0.31,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.20,0.25;;1771659163
what is 10 x;64;210;0.94;0.01;0.00;0.00;25100000000;0.54,0.43,0.35,0.54,0.66,0.43,0.35,0.35,0.43,0.66,0.43,0.08;5;1771831101
what is 10 x;85;210;0.94;0.01;0.00;0.00;25100000000;0.54,0.43,0.35,0.54,0.66,0.43,0.35,0.35,0.43,0.66,0.43,0.08;5;1771831101
how to make 2500 fast;19;110;3.54;0.77;0.00;0.00;240000000;0.64,0.64,0.41,0.64,0.82,0.82,1.00,1.00,0.64,0.82,0.64,0.82;;1772291683
nodejs promise;75;110;0.00;0.00;0.00;0.00;21700000;0.07,0.26,0.00,0.17,0.14,0.03,0.11,0.05,0.11,0.11,0.11,0.05;;1772485281
fast pipe;46;390;2.60;1.00;0.00;0.00;419000000;0.44,0.66,0.66,0.66,0.66,0.54,0.54,0.66,0.66,0.66,0.81,0.66;5;1771829550
multiple buffering;65;110;0.00;0.00;0.00;0.00;23100000;0.52,0.66,0.80,0.33,0.80,0.33,0.80,0.80,0.33,0.66,0.42,0.33;5;1772274103
path stream;60;40;0.00;0.33;0.00;0.00;452000000;0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.02;1;1771833643
transform in c++;61;90;0.00;0.00;0.00;0.00;26700000;0.33,0.42,0.23,0.00,0.42,0.66,0.52,0.42,0.42,0.52,0.66,0.00;;1771650389
transform in c++;78;90;0.00;0.00;0.00;0.00;26700000;0.33,0.42,0.23,0.00,0.42,0.66,0.52,0.42,0.42,0.52,0.66,0.00;;1771650389
allocated overhead;80;90;3.07;0.01;0.00;0.00;22300000;0.50,0.64,0.64,1.00,0.50,0.50,0.64,0.50,0.35,0.78,0.64,0.64;5;1772474971
observable pipe;55;50;0.00;0.33;0.00;0.00;4280000;0.52,0.52,0.42,0.52,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09;;1771617556
x 2 10x 9;60;390;0.00;0.00;0.00;0.00;238000000;0.19,0.19,0.19,0.23,0.81,0.81,0.15,0.10,0.23,0.81,0.81,1.00;5;1771832911
how can i read faster;85;140;0.27;0.10;0.00;0.00;1070000000;0.66,0.66,0.43,0.12,0.12,0.53,0.66,0.43,0.07,0.23,0.17,0.07;;1771551659
how can i read faster;94;140;0.27;0.10;0.00;0.00;1070000000;0.66,0.66,0.43,0.12,0.12,0.53,0.66,0.43,0.07,0.23,0.17,0.07;;1771551659
byob reaction;19;40;0.00;0.33;0.00;0.00;995000;0.09,0.09,0.09,0.09,0.52,0.52,0.09,0.09,0.09,0.09,0.09,0.09;;1772296218
byob reaction;29;40;0.00;0.33;0.00;0.00;995000;0.09,0.09,0.09,0.09,0.52,0.52,0.09,0.09,0.09,0.09,0.09,0.09;;1772296218
eventemitter;68;210;0.00;0.00;0.00;0.00;356000;0.35,0.35,0.44,0.54,0.28,0.28,0.28,0.28,0.35,0.28,0.23,0.28;;1772488030
bodies bodies bodies streaming;36;720;1.78;0.01;0.00;0.00;336000000;0.02,0.04,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.02,0.01;1;1771521246
10x / 3;65;70;0.00;0.00;0.00;0.00;220000000;0.53,0.80,0.65,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;0,5;1772326740
buffer reader;75;50;0.00;0.00;0.00;0.00;87700000;0.05,0.17,0.02,0.00,0.02,0.00,0.12,0.12,0.12,0.35,0.28,0.28;;1771681103
buffer reader;89;50;0.00;0.00;0.00;0.00;87700000;0.05,0.17,0.02,0.00,0.02,0.00,0.12,0.12,0.12,0.35,0.28,0.28;;1771681103
event loop node js;93;170;0.00;0.00;0.00;0.00;24000000;1.00,0.53,0.65,0.00,1.00,0.12,0.53,0.34,1.00,0.65,0.65,0.15;;1771459788
what is promise in javascript;90;320;0.22;0.01;0.00;0.00;207000000;0.66,0.54,0.66,0.36,0.36,0.36,0.36,0.19,0.36,0.44,0.44,0.23;;1771899438
typescript multiple constructors;68;90;0.00;0.00;0.00;0.00;0;0.53,0.42,0.42,0.34,0.42,0.42,0.34,0.26,0.19,0.19,0.19,0.26;;1772297091
ralph up;27;40;0.00;0.33;0.00;0.00;534000000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.64,0.11,0.11,1.00,0.11;5;1771743347
10+12x;56;40;0.00;0.00;0.00;0.00;67000000;0.11,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00;0;1771546510
nuxt rendering modes;54;40;0.00;0.33;0.00;0.00;1450000;0.14,1.00,0.64,0.14,0.14,0.14,0.14,0.14,0.28,0.14,0.14,0.14;;1771506194
ralph short for;45;70;0.00;0.33;0.00;0.00;136000000;0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.07,0.04,0.00,0.04,0.00;;1771640286
ralph short for;58;70;0.00;0.33;0.00;0.00;136000000;0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.07,0.04,0.00,0.04,0.00;;1771640286
where can i stream hop;54;210;0.00;0.00;0.00;0.00;230000000;0.01,0.02,0.02,0.05,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01;1;1772284027
where can i stream hop;63;210;0.00;0.00;0.00;0.00;230000000;0.01,0.02,0.02,0.05,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01;1;1772284027
obj 430;49;50;0.00;0.00;0.00;0.00;56100000;0.11,0.19,0.26,0.53,0.00,0.42,0.15,0.26,0.11,0.26,0.11,0.15;5;1772233596
hop where to stream;29;40;0.00;0.33;0.00;0.00;266000000;0.07,0.07,0.07,0.07,1.00,0.07,0.07,0.07,0.07,0.00,0.07,0.07;1;1771560755
hop where to stream;60;40;0.00;0.33;0.00;0.00;266000000;0.07,0.07,0.07,0.07,1.00,0.07,0.07,0.07,0.07,0.00,0.07,0.07;1;1771560755
hop where to stream;62;40;0.00;0.33;0.00;0.00;266000000;0.07,0.07,0.07,0.07,1.00,0.07,0.07,0.07,0.07,0.00,0.07,0.07;1;1771560755
response on node js;73;50;0.00;0.33;0.00;0.00;94700000;0.55,0.55,0.77,0.33,0.55,0.77,1.00,0.77,0.77,0.22,0.22,0.22;;1772024297
response on node js;86;50;0.00;0.33;0.00;0.00;94700000;0.55,0.55,0.77,0.33,0.55,0.77,1.00,0.77,0.77,0.22,0.22,0.22;;1772024297
8.7 x 8.7;45;70;0.00;0.33;0.00;0.00;267000000;0.11,0.11,0.11,0.11,1.00,1.00,0.11,0.11,0.11,0.64,0.64,0.11;0,5;1771512490
turbo hot side piping;79;40;0.91;0.97;0.00;0.00;3960000;0.23,0.33,0.19,0.42,0.19,0.19,0.14,0.23,0.14,0.09,0.09,0.09;5;1771725593
nextjs error boundary;77;70;0.00;0.00;0.00;0.00;2470000;0.03,0.04,0.04,0.05,0.00,0.04,0.00,0.03,0.00,0.00,0.02,0.00;;1771622319
ask ralph ai;77;40;0.00;0.04;0.00;0.00;41700000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,0.11;;1771768347
this event loop is already running;45;50;0.00;0.33;0.00;0.00;122000000;0.23,0.23,0.33,0.33,0.33,0.33,0.23,0.19,0.09,0.09,0.09,0.09;;1771495071
