Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
data crawlers;9;50;6.92;0.17;0.00;0.00;17100000;0.00,0.06,1.00,0.03,0.03,0.12,0.03,0.09,0.15,0.12,0.15,0.15;;1770532202
webcrawler.com;73;170;0.00;0.00;0.00;0.00;11100000;0.16,0.16,0.16,0.16,0.16,0.13,0.13,0.13,0.13,0.10,0.13,0.13;;1768181368
carwler;74;140;4.12;0.00;0.00;0.00;865000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,1.00,0.00,0.00;0,1;1767375408
crewler;74;50;1.58;0.01;0.00;0.00;630000000;0.00,0.00,0.65,0.00,0.00,0.19,0.11,1.00,0.11,0.03,0.00,0.00;1;1768903964
crawl js;49;140;0.00;0.01;0.00;0.00;22000000;0.05,0.06,0.06,0.05,0.03,0.10,0.24,0.36,0.10,0.08,0.01,0.05;;1768313177
el crawler app;9;50;0.00;0.33;0.00;0.00;115000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.80,0.42,0.07;;1769276125
el crawler app;11;50;0.00;0.33;0.00;0.00;115000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.80,0.42,0.07;;1769276125
ai-powered search engine vercel;12;210;0.00;0.00;0.00;0.00;322000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769389173
last crawler;74;140;1.92;0.00;0.00;0.00;504000000;0.66,0.66,0.29,0.01,0.04,0.04,0.05,0.29,0.06,0.06,0.36,0.00;5;1768452309
javascript crawl website;19;140;3.20;0.06;0.00;0.00;10200000;0.21,0.28,0.21,0.21,0.81,1.00,1.00,0.34,0.28,0.09,0.21,0.00;;1771398976
javascript crawl website;63;140;3.20;0.06;0.00;0.00;10200000;0.21,0.28,0.21,0.21,0.81,1.00,1.00,0.34,0.28,0.09,0.21,0.00;;1771398976
web crawler ai;14;40;4.49;0.48;0.00;0.00;79600000;0.11,0.11,0.11,0.05,0.05,1.00,0.11,0.23,0.17,0.23,0.23,0.17;;1768902315
crawler for ai;7;40;5.96;0.37;0.00;0.00;281000000;0.11,0.11,0.11,0.11,0.23,0.11,0.11,0.52,1.00,0.11,0.11,0.11;;1767883696
vercel blog;72;260;0.00;0.01;0.00;0.00;10700000;0.23,0.44,0.54,0.54,0.35,0.44,0.54,0.54,0.54,0.54,0.54,0.44;;1772459948
gpt-crawler;21;40;0.00;0.00;0.00;0.00;11400000;0.00,0.00,0.14,0.28,0.21,0.28,0.21,0.28,0.50,0.35,0.35,0.50;5;1771764353
gpt-crawler;34;40;0.00;0.00;0.00;0.00;11400000;0.00,0.00,0.14,0.28,0.21,0.28,0.21,0.28,0.50,0.35,0.35,0.50;5;1771764353
how to detect ai crawlers;65;40;0.00;0.00;0.00;0.00;104000000;1.00,0.00;;1770061769
crawl for ai;16;210;6.15;0.21;0.00;0.00;127000000;0.05,1.00,1.00,0.43,0.53,0.66,0.28,0.53,0.43,0.53,0.35,0.05;;1771379961
ai website crawler;14;30;4.25;0.63;0.00;0.00;129000000;0.14,0.28,0.71,0.14,0.28,1.00,0.28,0.57,1.00,0.28,0.42,0.14;;1770554391
crawler.;53;110;1.58;0.01;0.00;0.00;832000000;0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00;1;1770799699
crawller;50;50;1.58;0.01;0.00;0.00;1040000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.66;1;1771765930
crawler ai;8;40;4.47;0.28;0.00;0.00;307000000;0.00,0.64,0.21,1.00,0.07,0.78,0.64,0.07,0.07,0.00,0.07,0.07;;1770750447
ai-based social crawler;18;40;0.00;0.00;0.00;0.00;24800000;0.28,1.00,1.00,0.57,0.00;;1767023681
this crawler;92;70;0.00;0.00;0.00;0.00;807000000;0.15,0.12,0.12,0.05,0.19,0.15,0.05,0.09,0.09,0.09,0.05,0.02;5;1768866125
cralwer;74;90;4.12;0.00;0.00;0.00;881000000;0.44,0.01,0.67,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,0.01;1;1767639684
social media web crawler;92;40;5.08;0.51;0.00;0.00;38800000;0.11,0.11,0.11,0.64,0.11,0.64,0.11,0.23,0.17,0.11,0.11,0.11;;1770743412
answer engine ai vercel;36;210;0.00;0.00;0.00;0.00;131000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771692819
data crawler;32;170;6.92;0.17;0.00;0.00;201000000;0.15,0.34,1.00,1.00,0.34,0.81,0.43,0.34,0.43,0.28,0.43,0.21;5;1770797178
live crawler;27;260;4.36;0.03;0.00;0.00;412000000;0.66,0.54,0.54,0.54,0.43,0.43,0.66,0.43,0.43,0.35,0.35,0.43;;1768114683
anthropic claudebot robots.txt user agent documentation;82;210;0.00;0.00;0.00;0.00;1580;0.28,1.00,0.65;;1767797330
common crawl ccbot robots.txt policy;63;40;0.00;0.00;0.00;0.00;1080;0.42,0.71,0.42,1.00;;1769269362
javascript crawler;17;110;0.00;0.01;0.00;0.00;45900000;0.02,0.10,0.17,0.07,0.10,0.43,0.12,0.66,0.53,0.43,0.17,0.17;;1767539760
whata re th best website crawlers for llms;86;590;0.00;0.00;0.00;0.00;3750000;1.00,0.00,0.00,0.00;;1771830630
js crawling;51;30;3.20;0.06;0.00;0.00;5220000;0.00,0.18,0.09,0.27,1.00,0.27,0.18,0.09,0.18,0.27,0.09,0.09;;1770100323
what is an ai crawler;10;40;0.00;0.02;0.00;0.00;314000000;0.00,0.00,0.11,0.11,0.64,0.11,0.11,0.11,1.00,0.11,0.11,0.11;;1768057252
crawler bots;17;90;1.26;0.12;0.00;0.00;13200000;0.12,0.09,0.15,0.15,0.28,1.00,0.53,0.15,0.12,0.12,0.12,0.09;5;1770729349
gpt crawler;32;110;7.88;0.28;0.00;0.00;10400000;0.17,0.23,0.28,0.82,0.17,0.17,0.17,0.23,0.17,0.53,0.17,0.28;5;1768970880
js crawler;47;140;3.20;0.06;0.00;0.00;56000000;0.00,0.18,0.14,0.10,1.00,0.81,0.18,0.29,0.29,0.14,0.04,0.10;;1772429936
perplexitybot robots.txt user agent documentation;71;390;0.00;0.00;0.00;0.00;3250;1.00,0.54,0.54,0.28;;1771498625
crawlerr;61;110;1.58;0.01;0.00;0.00;753000000;0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00;1;1770515031
