Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
core webvitals;35;90;5.67;0.28;0.00;0.00;17700000;0.00,0.01,0.01,0.05,0.05,0.01,0.03,0.03,0.01,1.00,0.81,0.01;;1767866530
core web vitals ranking signal google 2024 2025;99;50;0.00;0.00;0.00;0.00;776000;1.00,0.11;;1769352964
core web vitals case study;63;70;0.00;0.00;0.00;0.00;268000;0.45,0.36,0.45,0.63,0.36,0.45,0.27,0.81,1.00,0.81,1.00,1.00;;1769128122
web core vitals test;80;30;9.75;0.40;0.00;0.00;3390000;0.28,0.28,0.28,0.57,0.57,0.28,0.28,0.28,0.28,0.71,0.28,0.28;;1768077692
core web vitas;32;90;5.67;0.28;0.00;0.00;0;0.00,0.00,0.00,0.05,0.06,0.00,0.81,0.03,0.00,0.00,0.00,1.00;;1768439771
google page speed ranking factor 2024;12;50;0.00;0.00;0.00;0.00;18700000;0.71,0.71,1.00,0.57,0.57;;1772022077
web vitals score;96;40;0.00;0.07;0.00;0.00;476000;0.28,0.28,0.28,1.00,0.71,0.71,1.00,0.28,1.00,0.42,0.71,0.28;;1767498245
is core web vitals a ranking factor;8;40;0.00;0.33;0.00;0.00;248000;0.14,0.14,0.14,0.21,0.28,0.14,0.14,0.14,0.64,1.00,0.50,0.35;;1767934711
core web vitals score;23;50;0.00;0.12;0.00;0.00;1050000;0.27,0.00,0.09,0.45,0.45,0.18,0.27,0.36,0.81,1.00,0.45,0.36;;1767591665
core web vitals seo definition;61;50;0.00;0.00;0.00;0.00;6060000;1.00,0.42;;1769918799
page speed ranking factor google core web vitals;4;70;0.00;0.00;0.00;0.00;189000;0.41,0.05,0.23,1.00,0.52;;1771158377
core web vitals thresholds lcp cls inp 2024 google;18;50;0.00;0.00;0.00;0.00;2030;0.22,0.11,0.77,1.00;;1771251080
core web vitals thresholds lcp cls inp 2024 google;21;50;0.00;0.00;0.00;0.00;2030;0.22,0.11,0.77,1.00;;1771251080
core web vitals thresholds lcp cls inp 2024 google;36;50;0.00;0.00;0.00;0.00;2030;0.22,0.11,0.77,1.00;;1771251080
google seo score;33;480;4.74;0.27;0.00;0.00;531000000;0.08,0.06,0.13,0.24,0.24,0.45,0.20,1.00,0.81,0.45,0.03,0.03;;1770821000
seo core web vitals;9;170;0.00;0.06;0.00;0.00;1890000;0.04,0.22,0.29,0.22,0.43,0.29,0.22,0.22,1.00,1.00,0.43,0.18;6;1767736235
how to track core web vitals for seo success;14;50;0.00;0.00;0.00;0.00;371000;0.18,1.00,0.45,0.45;;1769201715
how important is core web vitals;8;140;0.00;0.14;0.00;0.00;558000;0.06,0.34,0.15,0.21,0.81,0.12,0.06,0.34,0.65,0.21,0.81,1.00;6;1769225065
core web vitals scores;8;30;3.47;0.24;0.00;0.00;620000;0.18,0.27,0.18,0.45,0.45,0.00,0.00,0.27,0.45,0.36,0.18,0.09;6;1770058770
core web vitals scores;10;30;3.47;0.24;0.00;0.00;620000;0.18,0.27,0.18,0.45,0.45,0.00,0.00,0.27,0.45,0.36,0.18,0.09;;1770058770
lighthouse seo score;14;30;6.59;0.37;0.00;0.00;1180000;0.28,0.28,0.28,0.28,0.28,0.28,0.57,0.42,0.71,1.00,0.57,0.28;;1767972883
lighthouse core web vitals;14;30;5.44;0.19;0.00;0.00;323000;0.09,0.19,0.23,0.09,0.09,0.19,0.09,0.09,0.09,0.19,0.09,0.09;;1770521458
next/core-web-vitals;42;70;12.45;0.05;0.00;0.00;3810000;0.42,0.52,0.52,0.42,0.04,0.14,0.19,0.09,0.42,0.33,0.09,0.33;;1768452266
core web vitals thresholds lcp inp cls 2024 google;94;50;0.00;0.00;0.00;0.00;5310;0.57,1.00,0.57;;1767906632
core web vitals mobile;14;140;0.00;0.03;0.00;0.00;1390000;0.06,0.10,0.18,0.18,0.18,1.00,0.22,0.29,0.54,0.43,0.14,0.04;;1768487361
