Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
what is a mcp;37;390;0.00;0.00;0.00;0.00;60600000;0.10,0.15,0.12,0.15,0.36,0.44,0.36,0.54,0.67,0.67,1.00,0.81;;1768054080
whats mcp;39;210;0.43;0.06;0.00;0.00;59400000;0.00,0.00,0.00,0.05,0.28,0.35,0.44,0.44,0.44,0.66,0.66,1.00;;1770466673
vercel mcp claude code;26;70;0.00;0.02;0.00;0.00;558000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,1.00,0.10,0.43,0.10;;1772413261
vercel mcp claude code;36;70;0.00;0.02;0.00;0.00;558000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,1.00,0.10,0.43,0.10;;1772413261
model context protocols;27;210;5.16;0.09;0.00;0.00;167000000;0.00,0.00,0.00,0.03,0.10,0.06,0.06,0.00,0.24,1.00,0.06,0.10;1;1768441111
vercel mcp server;39;170;5.69;0.05;0.00;0.00;1340000;0.00,0.00,0.06,0.09,0.65,0.81,1.00,0.53,0.81,1.00,1.00,0.81;;1771325903
mcp in llm;77;40;3.23;0.16;0.00;0.00;32800000;0.00,0.00,0.55,0.33,0.33,0.77,0.22,0.77,0.55,1.00,0.22,0.22;;1769374697
model context protocol docs;60;50;0.00;0.06;0.00;0.00;75300000;0.05,0.05,0.05,0.05,0.10,0.05,0.05,0.05,0.05,0.05,1.00,0.05;;1770691185
mcp server what is it;60;90;0.30;0.13;0.00;0.00;51500000;0.00,0.00,0.00,0.00,0.00,0.42,0.65,0.42,1.00,1.00,0.07,0.42;;1772069921
mcp server what is it;77;90;0.30;0.13;0.00;0.00;51500000;0.00,0.00,0.00,0.00,0.00,0.42,0.65,0.42,1.00,1.00,0.07,0.42;;1772069921
mcp protocols;17;30;1.79;0.13;0.00;0.00;20000000;0.09,0.09,0.09,0.09,0.09,0.00,0.00,0.14,0.00,0.00,1.00,0.00;;1771782596
mcp format;79;70;2.00;0.04;0.00;0.00;48800000;0.00,0.11,0.00,0.29,0.41,0.41,0.64,0.82,1.00,0.41,0.64,0.41;5;1771835679
model context protocol mcp anthropic overview;77;70;0.00;0.00;0.00;0.00;1310000;1.00,0.63,0.00;;1769252480
model context protocol mcp explained;11;40;0.00;0.31;0.00;0.00;3660000;0.00,0.00,0.00,0.00,1.00,0.26,0.07,0.07,0.07,0.07,0.07,0.07;;1769251504
anthropic mcp server docs;68;70;0.00;0.00;0.00;0.00;368000;1.00,0.33;;1769331524
anthropic mcp server docs;92;70;0.00;0.00;0.00;0.00;368000;1.00,0.33;;1769331524
mcp protocol;80;5400;1.79;0.13;0.00;0.00;53300000;0.03,0.02,0.10,0.54,0.66,1.00,1.00,1.00,0.81,0.54,0.54,0.54;;1772358313
what does an mcp server do;61;70;0.81;0.07;0.00;0.00;52300000;0.00,0.00,0.00,0.05,0.17,0.23,0.29,0.64,0.64,0.64,1.00,0.64;;1767659007
what does mcp stand for in ai;35;170;0.00;0.00;0.00;0.00;45100000;0.00,0.00,0.00,0.00,0.06,0.43,0.66,1.00,0.66,0.54,0.43,0.81;;1768392348
mcp server full form;10;70;0.00;0.01;0.00;0.00;40500000;0.00,0.00,0.00,0.22,0.18,0.04,0.04,0.04,0.08,1.00,0.04,0.04;;1769228041
what's mcp;28;170;0.00;0.00;0.00;0.00;54800000;0.04,0.04,0.04,0.10,0.66,0.66,0.81,1.00,0.54,0.18,0.22,0.22;;1769601253
what's mcp;40;170;0.00;0.00;0.00;0.00;54800000;0.04,0.04,0.04,0.10,0.66,0.66,0.81,1.00,0.54,0.18,0.22,0.22;;1769601253
model context protocol introduction;33;170;0.00;0.12;0.00;0.00;179000000;0.00,0.00,0.00,0.00,1.00,1.00,0.12,0.02,0.02,0.02,0.02,0.02;1;1767378278
mcp code;86;90;0.82;0.03;0.00;0.00;62500000;0.09,0.09,0.09,1.00,0.09,0.09,0.52,0.33,0.66,0.66,0.66,0.42;;1770247954
explain mcp;43;70;0.76;0.15;0.00;0.00;47600000;0.00,0.00,0.00,0.11,1.00,1.00,0.82,0.64,0.11,0.52,0.11,0.52;;1771692425
mcp-use;51;1300;0.00;0.00;0.00;0.00;48200000;1.00,0.00,0.65,0.82,0.55,0.55,0.05,0.00;;1770750231
vercel mcp;39;590;4.48;0.02;0.00;0.00;3180000;0.00,0.00,0.02,0.20,0.13,0.20,0.37,0.37,0.37,0.52,0.68,1.00;;1769577944
model content protocol;57;70;1.53;0.16;0.00;0.00;275000000;0.33,0.04,0.04,0.04,0.33,0.52,0.52,0.09,1.00,0.09,0.42,0.09;1;1771963541
mcp model;27;210;0.37;0.02;0.00;0.00;50200000;0.06,0.34,0.06,1.00,0.81,1.00,0.65,1.00,0.65,0.65,0.65,0.34;1;1769398899
model context protocol in manufacturing;43;170;0.00;0.00;0.00;0.00;278000000;0.17,1.00,0.28;;1769232277
model context protocol in manufacturing;81;170;0.00;0.00;0.00;0.00;278000000;0.17,1.00,0.28;;1769232277
ai mcp meaning;78;90;0.43;0.11;0.00;0.00;24900000;0.00,0.00,0.00,0.19,0.09,0.09,0.80,0.80,0.80,0.80,1.00,0.80;;1772391728
what is model context protocol mcp standard;26;40;0.00;0.00;0.00;0.00;2310000;1.00,0.00;;1770199710
anthropic model context protocol mcp open standard;81;260;0.00;0.00;0.00;0.00;126000;0.80,1.00;;1767440994
what is an mcp in ai;70;110;1.14;0.20;0.00;0.00;51600000;0.00,0.00,0.00,0.34,0.06,0.34,0.34,1.00,0.34,0.65,0.65,0.43;;1772066298
what is an mcp in ai;77;110;1.14;0.20;0.00;0.00;51600000;0.00,0.00,0.00,0.34,0.06,0.34,0.34,1.00,0.34,0.65,0.65,0.43;;1772066298
mcp server model context protocol;34;40;2.02;0.21;0.00;0.00;11900000;0.00,0.00,0.00,0.18,0.18,0.18,1.00,1.00,0.18,1.00,0.18,0.09;1;1769252942
what is a model context protocol;49;110;0.51;0.21;0.00;0.00;179000000;0.00,0.00,0.03,0.03,0.34,0.34,0.34,0.81,0.53,1.00,0.43,0.34;;1771360362
mcp explanation;16;90;0.53;0.11;0.00;0.00;44900000;0.00,0.00,0.00,0.11,0.11,0.52,0.82,0.82,1.00,0.82,0.82,1.00;;1772325976
model context protocol mcp ai;30;170;0.00;0.00;0.00;0.00;7330000;0.00,0.15,0.00,0.81,0.23,0.00,1.00,0.44,0.11;1;1768881738
modelcontext protocol;24;320;5.16;0.09;0.00;0.00;2820000;0.01,0.00,0.02,0.01,0.05,0.11,0.13,1.00,0.52,0.00,0.00,0.00;;1767751581
mcp modeling;32;90;0.37;0.02;0.00;0.00;50400000;0.17,0.29,0.23,0.82,1.00,1.00,1.00,1.00,0.64,0.64,0.00,0.00;;1769063458
mcp modeling;82;90;0.37;0.02;0.00;0.00;50400000;0.17,0.29,0.23,0.82,1.00,1.00,1.00,1.00,0.64,0.64,0.00,0.00;;1769063458
mcp system design;62;40;0.00;0.10;0.00;0.00;48500000;0.00,0.00,0.00,0.00,0.41,0.11,0.64,0.11,0.64,1.00,0.11,0.11;5;1771475200
what is mcp model context protocol;47;140;1.28;0.29;0.00;0.00;22300000;0.00,0.10,0.08,1.00,0.43,0.43,0.22,0.35,0.22,0.22,0.18,0.14;;1769146991
what is mcp server in ai;60;260;0.95;0.27;0.00;0.00;48600000;0.00,0.00,0.00,0.04,0.22,0.43,0.54,1.00,1.00,1.00,1.00,0.81;;1770724798
what is mcp server in ai;82;260;0.95;0.27;0.00;0.00;48600000;0.00,0.00,0.00,0.04,0.22,0.43,0.54,1.00,1.00,1.00,1.00,0.81;;1770724798
mcp control panel;47;70;0.00;0.00;0.00;0.00;22000000;0.45,0.81,1.00,1.00,0.81,0.63,0.81,0.63,0.81,0.63,0.45,0.81;5;1771297696
what mcp server;55;40;0.34;0.05;0.00;0.00;55500000;0.00,0.00,0.00,0.23,0.11,0.11,1.00,0.29,0.64,0.11,0.23,0.11;;1770405072
model context protocol definition;30;320;2.43;0.15;0.00;0.00;170000000;0.00,0.13,1.00,0.04,0.07,0.04,0.10,0.02,0.01,0.07;;1769776398
modelcontextprotocol;78;1300;1.95;0.12;0.00;0.00;2700000;0.00,0.05,0.44,1.00,1.00,0.82,0.65,0.65,0.44,0.30,0.24,0.20;1;1769438317
mcp overview;62;90;1.00;0.12;0.00;0.00;56800000;0.09,0.09,0.33,0.09,0.52,0.52,0.80,1.00,0.66,0.09,0.52,0.33;;1770138354
mcp context protocol;45;110;1.89;0.24;0.00;0.00;34500000;0.09,0.09,0.09,0.80,1.00,1.00,1.00,0.66,0.52,0.52,0.09,0.23;5;1770231756
mcp protocol definition;18;50;0.00;0.09;0.00;0.00;9440000;0.03,0.03,0.03,0.15,0.19,0.07,1.00,0.65,0.07,0.07,0.07,0.07;;1771836335
mcp full form;45;320;0.00;0.00;0.00;0.00;59500000;0.02,0.02,0.02,0.02,1.00,0.23,0.44,0.36,0.67,0.44,0.54,0.44;;1768318834
mcp servers what is it;79;40;0.30;0.13;0.00;0.00;35200000;0.00,0.00,0.00,0.00,0.09,0.18,0.27,1.00,1.00,0.36,1.00,0.00;;1769323215
model context;16;170;0.00;0.00;0.00;0.00;806000000;0.43,0.34,0.21,0.43,0.65,0.53,0.53,0.43,0.53,0.34,0.53,1.00;1;1767484984
model context protocol news today;50;480;0.00;0.00;0.00;0.00;294000000;0.00,0.10,1.00;;1770066375
model control protocol;38;210;1.90;0.14;0.00;0.00;254000000;0.04,0.04,0.06,0.54,0.66,0.81,1.00,0.66,0.54,0.35,0.29,0.29;5;1769388870
what does mcp mean in ai;41;70;0.00;0.33;0.00;0.00;31200000;0.00,0.00,0.00,0.00,0.09,0.23,0.09,0.52,1.00,0.52,0.80,0.80;;1767945167
mcp model context protocol;35;1900;1.84;0.14;0.00;0.00;28000000;0.03,0.04,0.04,0.52,0.52,0.52,1.00,0.52,0.80,0.80,0.80,0.16;1;1772014197
mcp model context protocol;43;1900;1.84;0.14;0.00;0.00;28000000;0.03,0.04,0.04,0.52,0.52,0.52,1.00,0.52,0.80,0.80,0.80,0.16;1;1772014197
what is the mcp;29;260;0.45;0.04;0.00;0.00;48900000;0.07,0.12,0.12,0.54,1.00,0.05,0.04,0.23,0.67,0.02,0.36,0.00;;1771643146
model context protocol mcp agents;95;40;0.00;0.00;0.00;0.00;5620000;1.00,1.00,0.00;;1769244135
model context protocol use cases;28;140;0.00;0.06;0.00;0.00;0;0.00,0.03,0.06,0.03,0.28,0.03,1.00,0.18,0.23,0.18,0.44,0.23;;1767246921
what does mcp mean;28;170;0.00;0.00;0.00;0.00;49900000;0.06,0.06,0.06,0.34,0.81,0.53,1.00,0.65,0.81,0.65,0.81,0.65;;1769592121
model context protocol overview;67;70;0.00;0.06;0.00;0.00;173000000;1.00,0.00,0.00,0.64,0.11,1.00,0.11,0.11;1;1767236320
model context protocol mcp server;36;140;2.73;0.02;0.00;0.00;14200000;0.00,0.00,0.00,0.01,0.02,0.04,0.00,1.00,0.09,0.23,0.23,0.44;1;1770339878
who invented mcp;18;50;0.00;0.33;0.00;0.00;1980000;0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.64,1.00,0.11,0.11,0.64;5;1767523532
mcp tech;87;90;0.65;0.02;0.00;0.00;51400000;0.00,0.00,0.07,0.42,0.42,0.42,0.42,1.00,0.42,0.53,0.65,0.15;;1768874288
what is mcp protocol;40;210;0.96;0.22;0.00;0.00;46800000;0.05,0.23,0.05,0.53,0.53,0.82,1.00,0.82,1.00,0.82,0.66,0.35;;1770482796
mcp for dummies;38;40;1.44;0.09;0.00;0.00;181000;0.00,0.00,0.23,0.09,0.09,0.09,0.09,1.00,0.52,0.09,0.09,0.09;;1767308766
mcp layer;62;50;0.00;0.02;0.00;0.00;29600000;0.00,0.00,0.00,0.00,0.00,0.09,1.00,1.00,0.18,1.00,1.00,1.00;5;1771475746
mcp company;75;50;0.00;0.33;0.00;0.00;50100000;0.11,0.11,0.11,0.11,0.64,0.11,0.64,1.00,0.64,0.11,0.11,0.11;3,5;1771855844
mcp stands for model context protocol;47;40;0.00;0.20;0.00;0.00;262000;0.00,0.23,0.11,0.11,1.00,0.11;;1770763543
what's mcp server;40;40;0.00;0.00;0.00;0.00;50300000;0.00,0.00,0.00,0.09,0.09,0.18,0.27,0.81,1.00,0.27,1.00,0.00;;1769330008
what mcp;28;50;0.35;0.05;0.00;0.00;52800000;0.03,0.00,0.00,0.42,0.00,0.00,1.00,0.00,0.00,0.00,0.53,0.34;1;1770985857
mcp protocol explained;16;40;6.04;0.23;0.00;0.00;6870000;0.00,0.00,0.00,0.00,0.55,0.77,0.44,1.00,1.00,0.44,0.55,0.55;;1767638873
what is an mcp ai;89;110;1.56;0.16;0.00;0.00;51100000;0.00,0.00,0.00,0.42,0.42,0.42,1.00,0.80,1.00,0.26,0.34,0.26;;1770520810
what is an mcp ai;90;110;1.56;0.16;0.00;0.00;51100000;0.00,0.00,0.00,0.42,0.42,0.42,1.00,0.80,1.00,0.26,0.34,0.26;;1770520810
anthropic model context protocol mcp what is it;97;70;0.00;0.00;0.00;0.00;1260000;0.63,1.00,0.36;;1769169865
model context protocol mcp standard what is it;21;40;0.00;0.00;0.00;0.00;2170000;1.00,0.00;;1769425231
how does mcp server work;62;40;0.89;0.18;0.00;0.00;52400000;0.00,0.00,0.00,0.00,0.18,0.36,0.45,1.00,0.63,0.81,0.45,0.81;;1767654112
how mcp servers work;40;40;0.00;0.04;0.00;0.00;28900000;0.00,0.00,0.00,0.00,0.00,0.27,0.18,0.18,1.00,1.00,0.63,0.81;;1767986150
model context protocol;62;18100;1.95;0.12;0.00;0.00;232000000;0.16,0.13,0.24,1.00,1.00,0.81,0.66,0.81,0.66,0.81,0.66,0.44;;1772189804
mcp model context protocol servers;23;90;2.77;0.46;0.00;0.00;5560000;0.00,0.00,0.00,0.05,0.35,0.35,1.00,0.66,0.05,0.05,0.05,0.05;;1769198132
model context protocol anthropic open standard mcp;92;50;0.00;0.00;0.00;0.00;144000;0.80,1.00;;1771718871
access mcp;35;30;2.52;0.04;0.00;0.00;50700000;0.11,0.11,0.23,0.23,0.41,0.11,0.23,0.11,0.11,0.11,0.00,0.11;;1771827626
access mcp;66;30;2.52;0.04;0.00;0.00;50700000;0.11,0.11,0.23,0.23,0.41,0.11,0.23,0.11,0.11,0.11,0.00,0.11;;1771827626
mcp standards;73;140;0.00;0.01;0.00;0.00;50200000;0.00,0.03,0.09,0.53,1.00,1.00,1.00,0.21,0.28,0.53,0.00,0.28;;1769406142
mcp basics;75;50;0.60;0.13;0.00;0.00;20700000;0.00,0.00,0.00,0.00,0.18,0.18,0.18,1.00,0.81,1.00,1.00,0.63;;1771043132
model context protocol anthropic open standard;93;90;0.00;0.00;0.00;0.00;232000;1.00,0.81;;1769166473
mcp get;86;70;0.00;0.02;0.00;0.00;50200000;0.02,0.10,0.02,1.00,0.22,0.04,0.04,0.04,0.04,0.04,0.04,0.04;;1769389646
mcp definition ai;44;90;0.00;0.01;0.00;0.00;22800000;0.00,0.00,0.00,0.00,0.23,0.52,0.80,0.80,1.00,1.00,1.00,0.33;;1772358811
mcp in ai meaning;94;50;1.75;0.03;0.00;0.00;31700000;0.00,0.00,0.00,0.00,0.09,0.09,0.18,0.63,1.00,1.00,1.00,1.00;;1767999652
model context protocol mcp;43;2900;2.30;0.19;0.00;0.00;29100000;0.01,0.00,0.01,0.13,0.16,0.24,0.54,0.36,0.24,0.29,1.00,0.24;;1772267563
what are mcp tools;77;90;0.47;0.12;0.00;0.00;59400000;0.00,0.00,0.11,0.11,0.11,1.00,1.00,0.64,1.00,0.64,1.00,0.64;;1772298974
explain model context protocol;14;40;0.88;0.19;0.00;0.00;155000000;0.00,0.00,0.00,0.22,0.22,0.55,1.00,1.00,0.77,0.44,0.44,0.22;;1769317625
explain model context protocol;21;40;0.88;0.19;0.00;0.00;155000000;0.00,0.00,0.00,0.22,0.22,0.55,1.00,1.00,0.77,0.44,0.44,0.22;;1769317625
mcp vector database;72;50;7.33;0.13;0.00;0.00;17400000;0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.33,0.66,1.00,0.66,0.33;;1767942148
mcp vector database;80;50;7.33;0.13;0.00;0.00;17400000;0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.33,0.66,1.00,0.66,0.33;;1767942148
mcp protocol llm;54;50;0.00;0.09;0.00;0.00;6640000;0.00,0.00,0.00,0.06,0.34,0.06,0.06,1.00,0.06,0.06,0.06,0.06;;1772317454
mcp introduction;88;50;0.83;0.20;0.00;0.00;50900000;0.00,0.00,0.00,0.06,0.43,0.34,1.00,0.06,0.06,0.15,0.06,0.06;;1770520633
mcp server protocol;62;110;2.02;0.22;0.00;0.00;21800000;0.00,0.05,0.02,1.00,0.43,0.43,0.53,0.28,0.35,0.43,0.23,0.00;;1769700949
what is mcp ai;66;320;0.00;0.00;0.00;0.00;55600000;0.00,0.01,0.01,0.32,1.00,0.39,0.39,0.39,0.39,0.32,0.39,0.32;;1768024165
what is an mcp server;56;3600;0.58;0.13;0.00;0.00;57600000;0.02,0.02,0.05,0.24,0.36,0.54,0.66,0.81,0.81,0.81,1.00,0.81;;1772170716
what is ai mcp;47;140;1.33;0.07;0.00;0.00;52400000;0.00,0.00,0.00,0.03,0.65,0.65,0.80,0.65,1.00,0.65,0.80,0.80;;1767498656
what is ai mcp;75;140;1.33;0.07;0.00;0.00;52400000;0.00,0.00,0.00,0.03,0.65,0.65,0.80,0.65,1.00,0.65,0.80,0.80;;1767498656
what is an mcp server ai;97;50;3.24;0.29;0.00;0.00;45400000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.43,0.10,0.05,0.05;;1767877152
mcp meaning ai;63;390;0.99;0.01;0.00;0.00;32400000;0.00,0.00,0.01,0.10,0.29,0.44,0.81,1.00,1.00,1.00,0.67,0.54;;1768122476
multi context protocol;83;90;4.63;0.08;0.00;0.00;141000000;0.05,0.05,0.00,0.64,0.41,1.00,1.00,1.00,0.64,0.52,0.17,0.41;5;1771847577
model context protocol authentication;50;210;0.00;0.11;0.00;0.00;37200000;0.00,0.28,0.54,1.00,0.28,0.28,0.35,0.23,0.35,0.35,0.44,0.03;;1771202957
context mcp;20;210;3.60;0.02;0.00;0.00;52600000;0.00,0.00,0.00,0.00,0.09,0.54,0.81,0.29,1.00,0.81,0.00,0.09;5;1770974703
mcp ai meaning;91;480;0.58;0.06;0.00;0.00;31200000;0.00,0.00,0.01,0.39,0.32,0.48,0.59,0.72,1.00,0.72,0.72,0.59;;1769400882
how does mcp work;29;320;0.83;0.05;0.00;0.00;55900000;0.02,0.02,0.02,0.02,0.17,0.48,0.59,0.59,1.00,0.48,0.39,0.39;;1768243641
what are mcp servers;75;880;0.48;0.16;0.00;0.00;34500000;0.00,0.00,0.13,0.24,0.30,0.45,0.81,1.00,1.00,0.81,0.81,0.62;;1769782641
mcp server meaning;29;1600;0.43;0.07;0.00;0.00;17200000;0.00,0.00,0.00,0.02,0.10,0.02,0.29,0.54,0.65,1.00,1.00,0.65;;1769402660
what are mcp;26;110;0.71;0.05;0.00;0.00;52300000;0.00,0.07,0.07,1.00,0.65,0.65,0.65,0.65,0.34,0.34,0.42,0.34;;1770481523
use mcp;57;40;0.00;0.04;0.00;0.00;55900000;0.00,0.00,0.00,0.00,0.23,0.11,0.11,1.00,0.64,0.64,0.11,0.11;;1767967908
what does mcp stand for ai;34;40;0.00;0.33;0.00;0.00;43500000;0.00,0.00,0.00,0.00,0.19,0.19,0.14,0.09,1.00,0.52,0.09,0.09;;1768061852
mcp frameworks;54;70;3.88;0.19;0.00;0.00;23100000;0.00,0.00,0.00,0.04,0.04,0.04,1.00,0.35,0.08,0.10,0.08,0.06;;1771891080
model context protocol mcp anthropic definition;21;210;0.00;0.00;0.00;0.00;171000;1.00;;1767866054
mcp in ai;55;590;2.32;0.12;0.00;0.00;55100000;0.02,0.02,0.01,0.39,0.88,1.00,1.00,1.00,0.59,1.00,1.00,0.72;;1770570359
mcp in ai;69;590;2.32;0.12;0.00;0.00;55100000;0.02,0.02,0.01,0.39,0.88,1.00,1.00,1.00,0.59,1.00,1.00,0.72;;1770570359
what is an ai mcp;58;70;0.94;0.17;0.00;0.00;0;0.00,0.00,0.00,0.09,0.09,0.09,0.80,1.00,0.52,0.52,0.52,0.09;;1772333456
mcp servers meaning;35;40;0.26;0.06;0.00;0.00;7850000;0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.53,1.00,0.07,0.07;;1769290647
model concept protocol;48;50;1.21;0.16;0.00;0.00;175000000;0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.18,0.18,0.18,0.18;;1771844079
vercel mcp cursor;41;170;0.00;0.33;0.00;0.00;329000;0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.04,0.04,0.04,0.04,0.14;;1768888989
mcp sdk;56;590;3.19;0.02;0.00;0.00;53000000;0.01,0.01,0.08,0.24,1.00,0.55,0.76,0.76,0.67,0.45,0.55,0.30;;1770248105
mcp servers in ai;54;30;2.45;0.20;0.00;0.00;27900000;0.00,0.00,0.00,0.63,0.18,0.18,0.36,0.36,1.00,0.18,0.18,0.18;;1769324180
