Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
web saas;34;50;8.70;0.22;0.00;0.00;136000000;0.00,0.00,0.00,0.28,0.14,0.28,0.35,0.21,0.78,0.78,1.00,0.64;;1768363362
b2b saas website design;54;140;6.94;0.39;0.00;0.00;9160000;0.15,0.28,0.28,0.43,0.21,0.21,0.15,0.65,1.00,0.43,1.00,0.65;;1770779515
vercel ai templates;30;170;0.00;0.05;0.00;0.00;2790000;0.01,0.01,0.01,0.55,0.01,0.01,0.01,0.01,1.00,0.03,0.01,0.01;;1768937542
saas product page;84;30;2.46;0.48;0.00;0.00;62000000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.29,0.29,0.11,0.11;;1768069915
saas pricing template;80;70;0.00;0.33;0.00;0.00;23300000;0.41,0.41,0.52,0.52,0.11,0.11,0.11,0.11,1.00,0.23,0.52,0.29;5;1770067877
saas pricing template;87;70;0.00;0.33;0.00;0.00;23300000;0.41,0.41,0.52,0.52,0.11,0.11,0.11,0.11,1.00,0.23,0.52,0.29;5;1770067877
vercel portfolio template;23;40;2.36;0.25;0.00;0.00;461000;0.07,0.07,0.07,1.00,0.15,0.07,0.07,0.07,0.07,0.07,0.07,0.07;5;1769755069
saas starter kit;90;110;5.60;0.32;0.00;0.00;29700000;0.15,0.15,0.15,0.11,0.18,0.15,0.11,0.11,0.15,1.00,0.08,0.15;;1768357617
saas proposal template;98;110;4.22;0.04;0.00;0.00;3200000;0.12,0.12,0.21,0.12,0.12,0.15,0.28,0.43,0.53,0.65,0.53,0.43;5;1770362250
saasfly;24;30;10.13;0.17;0.00;0.00;3220;0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1768231826
saas email templates;51;40;7.51;0.17;0.00;0.00;34400000;0.18,0.36,0.18,0.36,0.27,0.27,0.45,0.45,1.00,0.27,0.18,0.18;;1769034459
saas design;90;140;4.88;0.35;0.00;0.00;132000000;0.52,0.80,1.00,0.66,0.80,0.66,0.52,0.33,0.66,1.00,0.66,0.66;5;1772088023
saas launcher;58;40;0.00;0.52;0.00;0.00;192000;0.14,0.14,1.00,1.00,0.14,0.14,0.14,0.14,0.14,0.00,0.00,0.14;;1767403300
next js saas starter;58;50;2.66;0.19;0.00;0.00;1050000;0.00,0.63,1.00,0.09,1.00,0.00,1.00,0.63,0.18,0.81,0.27,0.18;;1770513755
saas application design;36;40;7.84;0.17;0.00;0.00;38500000;0.18,0.18,0.18,1.00,0.18,0.27,0.18,0.27,0.63,1.00,0.18,0.18;;1770558791
saas home page;95;320;8.70;0.22;0.00;0.00;51300000;0.23,0.81,0.44,0.54,0.36,0.36,0.54,0.44,0.12,0.15,0.44,1.00;;1767433643
self-hosted saas starters vercel docker customizable ui;7;40;0.00;0.00;0.00;0.00;15400;0.18,1.00,0.09,0.00;;1767866793
nextjs saas starter;50;70;2.66;0.19;0.00;0.00;393000;0.11,0.64,0.64,1.00,0.11,0.11,0.17,0.82,0.64,0.17,0.52,0.11;;1770514921
saas homepage design;81;140;7.65;0.08;0.00;0.00;96800000;0.07,0.19,0.23,0.36,0.15,0.07,0.19,0.07,0.15,0.12,0.19,0.23;5;1769766022
website saas;20;40;6.69;0.26;0.00;0.00;126000000;0.00,0.04,0.04,0.04,1.00,0.19,0.33,0.14,0.19,0.09,0.14,0.04;;1770497352
saas boilerplate;21;210;3.30;0.28;0.00;0.00;888000;0.54,0.54,0.54,0.43,0.43,0.29,0.35,0.29,1.00,0.35,0.29,0.29;;1771633682
saas landing page template;22;90;3.19;0.95;0.00;0.00;10300000;0.29,0.64,0.41,0.64,0.52,0.64,1.00,0.52,0.41,0.52,0.41,0.41;;1769857904
saas framework;59;90;4.46;0.54;0.00;0.00;80700000;1.00,0.66,0.52,0.66,0.33,0.66,0.52,0.42,0.52,0.14,0.09,0.09;;1770815416
saas boilerplate vercel deployment tiered subscriptions;24;50;0.00;0.00;0.00;0.00;5270;0.14,1.00,1.00,0.57;;1768131785
saas ui;27;170;3.66;0.13;0.00;0.00;115000000;0.42,0.42,0.65,0.65,1.00,0.80,0.53,0.53,0.53,0.65,0.53,0.42;1,5;1770104351
saas order form template;76;40;8.20;0.39;0.00;0.00;41600000;0.09,0.09,0.14,0.14,0.23,0.19,0.14,0.23,0.19,0.23,0.19,0.09;5;1768899147
saas website designs;83;40;7.65;0.08;0.00;0.00;131000000;0.05,0.05,0.05,0.05,0.00,1.00,1.00,0.05,0.17,0.23,0.05,0.00;;1772056906
vercel admin dashboard template;43;40;0.00;0.33;0.00;0.00;51900;0.14,0.64,0.78,0.64,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14;5;1771110425
open source saas starter kit for web app customization;32;50;0.00;0.00;0.00;0.00;253000;0.42,0.71,1.00,1.00;;1767956170
next.js saas starter;64;70;3.67;0.08;0.00;0.00;1080000;0.15,0.12,1.00,0.81,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.06;;1768326915
saas starter;17;50;6.79;0.16;0.00;0.00;10300000;0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.15,0.07,0.07,0.80,1.00;;1771162805
saas starter;22;50;6.79;0.16;0.00;0.00;10300000;0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.15,0.07,0.07,0.80,1.00;;1771162805
best website builder for saas;83;30;9.90;0.73;0.00;0.00;4470000;0.11,0.11,0.11,0.17,0.11,0.11,0.11,0.23,0.11,0.29,0.23,0.17;;1769841154
node js website themes;61;40;3.45;0.08;0.00;0.00;9880000;0.18,0.18,0.18,1.00,1.00,0.18,0.18,0.18,0.18,1.00,0.18,0.18;;1770759220
saas platform ui;23;40;0.00;0.14;0.00;0.00;15300000;0.63,0.36,0.18,1.00,0.36,0.18,0.18,0.18,0.36,0.18,0.18,0.18;;1769299542
saas app design;49;40;7.84;0.17;0.00;0.00;123000000;0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18;;1770558537
startup site template;25;70;5.70;0.45;0.00;0.00;52100000;0.18,1.00,0.18,1.00,1.00,0.18,1.00,1.00,0.18,0.63,0.18,0.18;;1769760861
saas sample;24;70;1.37;0.11;0.00;0.00;71700000;0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.01,0.01,0.01,0.04,0.00;;1769929124
website for sale template;94;70;3.60;0.71;0.00;0.00;150000000;0.15,0.19,0.00,0.53,0.26,0.34,0.34,0.26,0.26,0.19,0.11,0.26;;1771260807
saas landing page builder;66;40;0.00;0.33;0.00;0.00;6840000;0.28,0.71,0.28,0.42,0.71,0.28,0.71,0.71,0.57,1.00,0.28,0.28;;1770534674
saas website builder;10;110;7.88;0.13;0.00;0.00;130000000;0.19,0.34,0.34,0.53,0.53,0.42,0.26,0.80,0.53,0.34,0.53,0.42;;1772421929
marketing website starter template;47;50;3.38;0.46;0.00;0.00;228000000;0.00,0.14,0.21,0.35,0.50,1.00,0.50,0.78,0.64,0.14,0.00,0.00;;1770515867
