Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
big commerce pricing;72;140;9.37;0.59;0.00;0.00;7440000;0.15,0.15,0.29,0.19,0.12,0.15,0.15,0.12,0.12,0.12,0.19,0.23;;1768398887
big commerce apps;47;70;10.79;0.20;0.00;0.00;3690000;0.12,0.17,0.17,0.23,0.23,0.17,0.23,0.17,0.23,0.28,0.23,0.23;;1767246685
online store templates;56;110;5.28;0.22;0.00;0.00;313000000;0.15,0.09,0.28,0.28,0.65,0.43,1.00,0.21,0.28,0.43,0.65,0.15;;1767221081
nextjs server component;87;50;0.00;0.00;0.00;0.00;17700000;0.00,0.29,0.00,0.64,0.82,0.41,0.17,0.29,0.23,0.41,0.05,0.11;;1767528163
commercetools architecture;56;40;0.00;0.00;0.00;0.00;169000;0.11,0.64,0.11,0.11,0.11,0.11,0.11,0.11,0.29,0.64,0.23,0.05;;1767899233
shopify store marketplace;38;70;3.92;0.13;0.00;0.00;40200000;0.15,0.19,0.19,0.07,0.26,0.34,0.34,0.53,0.53,0.15,0.07,0.19;;1768454658
shopware vs magento;82;70;0.00;0.16;0.00;0.00;294000;0.11,0.64,0.52,0.82,1.00,1.00,1.00,0.11,0.11,0.11,0.11,0.23;;1771967441
headless content delivery;93;40;0.00;0.06;0.00;0.00;4180000;0.28,0.28,0.28,0.28,0.28,0.57,0.71,1.00,1.00,1.00,0.28,0.28;;1767922674
e commerce web template;51;40;4.26;0.43;0.00;0.00;199000000;0.23,0.52,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04;;1768403408
nextjs;76;27100;3.18;0.05;0.00;0.00;23100000;0.54,0.81,0.66,0.81,0.66,0.54,0.66,0.54,0.66,0.54,0.54,0.44;;1772313915
printful shopify app;51;70;1.76;0.12;0.00;0.00;552000;0.07,0.07,0.07,0.07,0.07,0.15,0.07,0.19,0.07,0.80,1.00,0.42;;1767884366
cms commerce;50;50;0.00;0.33;0.00;0.00;103000000;0.18,0.18,0.18,0.18,0.18,0.18,0.36,0.63,0.18,0.45,1.00,1.00;;1771443762
cms commerce;75;50;0.00;0.33;0.00;0.00;103000000;0.18,0.18,0.18,0.18,0.18,0.18,0.36,0.63,0.18,0.45,1.00,1.00;;1771443762
high performance starter;68;90;0.45;0.85;0.00;0.00;190000000;0.28,0.11,0.15,0.15,0.15,0.15,0.11,0.11,0.08,0.15,0.15,0.18;;1768568835
wix headless;77;70;11.24;0.08;0.00;0.00;292000;0.05,0.07,0.05,0.05,0.05,0.05,0.35,1.00,0.05,0.05,0.05,0.05;;1768378484
next js server components;78;140;0.00;0.00;0.00;0.00;52200000;0.23,0.66,0.17,0.53,0.28,0.43,0.35,0.23,0.28,0.23,0.28,0.17;;1771386836
ecwid shipping;51;40;5.70;0.38;0.00;0.00;569000;0.14,0.14,0.14,0.14,0.14,0.14,0.35,0.28,1.00,0.64,0.28,0.14;5;1767910067
umbraco b2b webshop;40;50;0.00;0.33;0.00;0.00;4810;0.44,0.33,0.55,0.55,0.77,0.55,0.77,0.77,1.00,0.33,0.00,0.00;;1768889921
ecommerce shopify;25;210;5.32;0.51;0.00;0.00;61100000;0.11,0.11,0.13,0.13,0.07,0.08,0.05,0.07,0.08,0.20,0.07,0.08;;1770218515
fourthwall pricing;36;90;0.15;0.16;0.00;0.00;1750000;0.53,0.65,1.00,0.21,0.12,0.12,0.06,0.09,0.12,0.15,0.09,0.12;;1768388183
pwa lighthouse;58;110;0.00;0.00;0.00;0.00;350000;0.11,0.64,0.64,1.00,0.64,0.64,0.11,0.11,0.52,0.82,1.00,1.00;;1770270853
how to download next js;25;40;0.00;0.03;0.00;0.00;453000000;0.11,0.22,0.11,1.00,0.44,1.00,0.44,0.22,0.11,1.00,0.22,0.22;;1771373394
how to download next js;47;40;0.00;0.03;0.00;0.00;453000000;0.11,0.22,0.11,1.00,0.44,1.00,0.44,0.22,0.11,1.00,0.22,0.22;;1771373394
shop o rama;76;720;0.98;0.09;0.00;0.00;52600000;0.67,0.67,0.67,0.10,0.08,0.08,0.76,0.76,1.00,0.76,0.67,0.67;3;1768246781
acme sample;61;70;0.00;0.04;0.00;0.00;6120000;0.35,0.35,0.50,0.64,0.64,0.50,0.50,0.64,0.50,0.35,0.35,0.50;1;1767507913
hosting shopware;43;50;0.00;0.00;0.00;0.00;140000;0.22,0.22,0.22,0.22,0.77,0.77,0.77,0.55,1.00,1.00,0.22,0.33;;1767215031
ecommerce personalized search;52;140;0.00;0.00;0.00;0.00;60500000;0.04,0.04,0.22,0.29,0.35,0.43,0.22,0.22,0.10,1.00,0.35,0.43;;1767580887
shopify partners list;53;30;21.64;0.23;0.00;0.00;77300000;0.06,0.06,0.06,0.06,0.09,0.09,0.12,0.06,0.15,0.12,0.15,0.15;;1767581473
action storefronts;40;140;0.00;0.02;0.00;0.00;5870000;0.34,0.26,0.42,0.42,0.53,0.53,0.42,0.53,0.65,0.80,0.65,1.00;1,5;1767502045
shopify custom storefront;66;70;0.00;0.25;0.00;0.00;5650000;0.11,0.11,0.11,0.11,0.11,0.64,1.00,0.82,0.82,0.29,0.29,0.11;;1768900990
shopify custom storefront;84;70;0.00;0.25;0.00;0.00;5650000;0.11,0.11,0.11,0.11,0.11,0.64,1.00,0.82,0.82,0.29,0.29,0.11;;1768900990
ecommerce sample;32;320;1.66;0.14;0.00;0.00;205000000;0.08,0.13,0.10,0.03,0.13,0.08,0.20,0.30,0.06,0.36,0.45,0.45;5;1768166138
eccommerce;63;390;3.96;0.32;0.00;0.00;1120000000;0.16,0.24,0.13,0.13,0.08,0.24,0.36,0.13,0.05,0.00,0.08,0.20;;1768162146
wix example websites;90;70;2.42;0.48;0.00;0.00;5940000;0.11,0.66,0.00,0.05,0.05,0.08,0.08,0.08,0.11,0.08,0.08,0.08;;1771981284
shopware webshop;62;70;0.00;0.00;0.00;0.00;954000;1.00,0.78,0.50,0.35,0.64,0.64,0.64,0.50,0.07,0.14,0.07,0.14;;1768421859
shopware development company;62;210;0.00;0.00;0.00;0.00;181000;0.43,0.34,0.21,0.53,0.81,0.81,0.65,1.00,1.00,0.81,0.81,0.81;;1770198938
storefront woocommerce;64;90;4.36;0.48;0.00;0.00;2860000;0.19,0.80,0.19,1.00,0.42,0.11,0.15,0.15,0.26,0.65,0.19,0.19;;1767231455
headless commerce solution;78;260;10.41;0.24;0.00;0.00;1100000;0.44,0.35,0.54,0.66,0.54,0.54,0.44,0.35,0.54,0.28,0.11,0.44;;1769728262
headless ecommerce system;83;40;0.00;0.09;0.00;0.00;398000;0.11,0.11,0.11,0.11,0.23,0.23,0.17,0.29,0.64,0.64,0.23,0.11;;1767919981
e commerces;57;140;3.96;0.32;0.00;0.00;1060000000;0.00,0.19,0.06,0.09,0.15,0.01,0.36,0.19,0.01,0.00,1.00,0.00;;1767487103
e commerces;60;140;3.96;0.32;0.00;0.00;1060000000;0.00,0.19,0.06,0.09,0.15,0.01,0.36,0.19,0.01,0.00,1.00,0.00;;1767487103
nextjs environments;54;70;0.00;0.01;0.00;0.00;24300000;0.23,0.28,0.23,0.28,0.10,0.23,0.35,0.35,0.00,0.00,0.00,0.00;;1767376115
vercel nextjs;17;210;10.71;0.04;0.00;0.00;3570000;0.43,0.65,0.53,0.34,0.43,0.65,0.34,1.00,1.00,0.81,0.65,0.65;1;1767668342
commerce cloud platform commercetools;75;40;0.00;0.00;0.00;0.00;218000;0.77,0.77,0.22,1.00,1.00,0.44,0.00,0.00,0.00;;1768884825
shopify themes for ecommerce;47;90;2.71;1.00;0.00;0.00;8770000;0.23,0.66,1.00,0.42,0.23,0.52,0.33,0.33,0.33,0.52,0.33,0.33;;1767435938
magento 2 marketplace;84;110;6.21;0.23;0.00;0.00;3570000;0.11,0.18,0.18,0.18,0.23,0.28,0.23,0.18,0.05,0.28,0.03,0.03;;1771369368
ecommerce app features;66;90;0.00;0.14;0.00;0.00;56500000;0.34,0.34,0.42,0.53,0.65,0.53,0.19,0.19,0.19,0.19,0.00,0.07;;1771330806
nocommerce;70;40;4.89;0.02;0.00;0.00;4510000;0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.43,0.03,0.15,0.65,0.00;1;1771353207
nextjs server;10;90;50.00;0.14;0.00;0.00;23700000;0.28,0.28,0.34,0.34,0.43,0.15,0.28,0.28,0.21,0.34,0.06,0.06;;1767555629
bigcommerce multi store;88;70;18.95;0.24;0.00;0.00;12900000;0.23,0.33,0.33,0.33,0.42,0.33,0.33,0.33,0.66,0.42,0.33,0.09;;1767214729
e-commerce project;10;40;0.00;0.00;0.00;0.00;502000000;0.19,0.07,0.03,0.03,0.26,0.19,0.11,0.26,0.42,0.11,0.00,0.00;5;1768964685
printful quick stores;38;140;2.95;0.10;0.00;0.00;793000;1.00,0.80,0.66,0.52,0.52,0.52,0.66,0.80,0.66,0.66,1.00,0.80;1;1768200986
nect js;63;170;3.56;0.04;0.00;0.00;655000000;0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.36,0.81,1.00,0.00;1;1767231949
shopify site templates;36;70;3.56;1.00;0.00;0.00;20100000;0.03,1.00,0.03,0.03,0.00,0.53,0.15,0.06,0.03,0.12,0.03,0.12;;1767243660
example shopify store;66;140;1.06;0.32;0.00;0.00;61300000;0.17,0.23,0.28,1.00,0.23,0.28,0.43,0.23,0.23,0.43,0.53,0.35;;1767412934
shopify模板;16;70;0.92;0.39;0.00;0.00;1540000;0.63,0.81,1.00,0.81,0.81,0.36,0.18,0.45,0.81,0.00,0.36,0.45;5;1767387495
commerce web;36;110;6.04;0.43;0.00;0.00;1060000000;0.65,0.53,1.00,0.34,0.26,0.19,0.42,0.53,0.34,0.34,0.26,0.34;;1767414441
vercel v0 alternative;51;30;6.72;0.77;0.00;0.00;131000;0.22,0.22,0.22,0.22,0.44,0.22,1.00,0.22,0.22,0.44,0.22,0.22;;1771782397
bigcommerce live chat;75;50;8.41;0.50;0.00;0.00;7970000;0.36,0.18,0.27,0.18,0.27,0.27,0.45,0.27,0.63,0.63,1.00,0.81;;1767569366
online storefront templates;50;40;5.89;0.33;0.00;0.00;682000000;0.14,0.21,0.21,0.35,0.35,0.35,0.28,0.50,0.35,0.28,0.35,0.35;;1768899010
shopify sites examples;63;110;1.79;0.69;0.00;0.00;10600000;1.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.03,0.03,0.10,0.29;;1771474952
ecommerce website performance;65;50;0.00;0.33;0.00;0.00;99400000;0.18,0.27,0.45,0.63,0.63,0.81,0.45,0.81,1.00,0.45,0.18,0.45;;1768627083
ecommerce website performance;84;50;0.00;0.33;0.00;0.00;99400000;0.18,0.27,0.45,0.63,0.63,0.81,0.45,0.81,1.00,0.45,0.18,0.45;;1768627083
cms umbraco;72;320;5.64;0.25;0.00;0.00;1050000;0.10,0.02,0.02,0.04,0.13,0.05,0.08,0.07,1.00,0.07,0.04,0.05;;1767418626
latest next.js version;97;480;0.00;0.00;0.00;0.00;603000000;0.00,0.01,0.00,0.01,0.03,0.00,0.00,0.00,1.00,0.82,0.00,0.05;;1768338292
e coomerce logo;97;30;1.60;0.03;0.00;0.00;1110000000;0.50,0.50,0.78,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1768376212
shopfiy theme;50;70;1.57;0.82;0.00;0.00;48700000;0.35,0.02,0.00,1.00,0.00,0.00,0.02,0.02,0.54,0.00,0.02,0.02;;1768971863
e commerce solution providers;36;70;0.00;0.03;0.00;0.00;133000000;0.34,0.42,0.26,0.07,0.34,0.11,0.19,0.19,0.42,0.19,0.42,0.15;;1767213913
magento product configurator;86;70;6.15;0.48;0.00;0.00;157000;0.18,0.63,0.36,0.63,0.63,0.45,0.45,0.63,0.63,0.45,0.63,0.81;;1768638295
ecommerce e-commerce;50;70;0.00;0.00;0.00;0.00;130000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00;;1769652581
ecommerce e-commerce;89;70;0.00;0.00;0.00;0.00;130000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00;;1769652581
typehead;98;40;0.00;0.00;0.00;0.00;439000;0.29,0.18,0.14,0.06,0.00,0.00,0.29,0.00,0.00,0.00,0.02,0.00;;1766500580
shopify admin panel;49;210;5.14;0.05;0.00;0.00;3450000;0.23,0.29,0.36,0.36,0.23,0.23,0.29,0.36,0.29,0.23,0.12,0.09;;1769710540
bigcommerce plugin;53;30;7.39;0.38;0.00;0.00;3060000;0.28,0.28,1.00,1.00,0.57,1.00,0.14,0.42,0.57,0.42,0.00,0.57;;1768897202
shopify example shops;83;40;1.06;0.32;0.00;0.00;57100000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1766641430
wix webshop;51;30;4.20;0.47;0.00;0.00;555000;0.27,0.27,0.27,0.36,0.36,0.18,0.18,0.18,0.18,0.18,0.18,0.18;;1771771802
environment variables nextjs;92;40;0.00;0.33;0.00;0.00;17700000;0.78,0.14,0.64,0.35,0.14,0.35,0.14,0.14,0.14,0.14,0.14,0.14;;1766425035
magento commerce support;60;90;0.00;0.00;0.00;0.00;8680000;0.09,0.33,0.19,0.33,0.23,0.33,0.23,0.80,0.66,0.52,0.66,1.00;;1771985460
ecoommerce;39;90;3.96;0.32;0.00;0.00;1050000000;0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00;5;1767214034
ecommerce with react;34;70;3.75;0.23;0.00;0.00;38200000;0.50,0.64,0.50,0.28,0.50,0.78,0.35,0.35,0.64,0.35,0.21,0.35;5;1768935266
ecommerce with react;51;70;3.75;0.23;0.00;0.00;38200000;0.50,0.64,0.50,0.28,0.50,0.78,0.35,0.35,0.64,0.35,0.21,0.35;5;1768935266
composable commerce software;84;90;0.00;0.00;0.00;0.00;430000;0.11,0.64,1.00,0.41,0.64,0.41,0.82,0.52,0.64,0.52,0.23,0.64;;1767513773
composable commerce software;90;90;0.00;0.00;0.00;0.00;430000;0.11,0.64,1.00,0.41,0.64,0.41,0.82,0.52,0.64,0.52,0.23,0.64;;1767513773
about bigcommerce;95;40;0.00;0.11;0.00;0.00;41600000;0.11,0.15,0.15,0.07,0.07,0.07,0.15,0.26,0.11,0.42,0.07,0.07;;1769674733
server side tracking shopify;46;50;0.00;0.29;0.00;0.00;2030000;0.18,0.18,0.18,0.63,0.18,0.63,0.18,0.18,1.00,1.00,0.36,0.18;;1768897626
best templates shopify;23;40;3.02;1.00;0.00;0.00;12000000;0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769625774
apps for ecommerce;48;110;6.20;0.26;0.00;0.00;195000000;0.00,0.03,0.28,0.28,0.06,0.21,0.09,1.00,0.65,0.65,0.53,0.65;;1772057827
custom ecommerce platforms;38;30;9.12;0.11;0.00;0.00;33500000;0.03,0.01,0.01,0.02,0.02,0.03,0.00,0.02,0.03,0.01,0.00,0.02;;1767213970
router sign templates;65;90;0.36;1.00;0.00;0.00;20500000;0.78,0.64,0.50,0.50,0.50,0.64,0.50,0.78,0.78,0.78,0.50,0.64;5;1768924172
bigcommerce price;95;70;9.83;0.56;0.00;0.00;14500000;0.03,0.15,0.06,0.05,0.18,0.11,0.08,0.18,0.15,0.11,0.05,0.11;;1769728187
swap e commerce;32;40;13.07;0.40;0.00;0.00;42300000;0.09,0.45,0.18,0.18,0.00,1.00,1.00,0.18,0.18,0.00,0.63,0.00;;1768900365
custom ecommerce site;32;40;12.39;0.20;0.00;0.00;54700000;0.18,0.18,0.36,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.63,0.27;;1767901457
big commerce partner;42;30;24.05;0.44;0.00;0.00;5250000;0.27,0.18,0.09,0.09,0.09,0.09,0.18,0.36,1.00,0.45,0.45,0.00;;1767562324
demo shop;32;30;2.87;0.14;0.00;0.00;671000000;0.09,0.52,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09;3;1771765107
subscription ecommerce platform;54;260;13.96;0.15;0.00;0.00;13100000;0.18,0.15,0.18,0.28,0.23,0.44,0.23,0.66,0.28,0.18,1.00,1.00;;1771729152
react useoptimistic;52;70;0.00;0.02;0.00;0.00;38300;0.10,0.10,0.18,0.14,0.14,0.14,0.18,0.10,0.14,0.14,0.14,0.14;;1767735356
acme supermarket job application;49;70;0.68;0.24;0.00;0.00;826000;0.07,0.07,0.42,0.26,0.34,0.26,0.34,0.26,0.19,0.26,0.26,0.19;;1769713935
catalogue e commerce;52;30;5.25;0.20;0.00;0.00;55700000;0.25,0.50,0.50,0.75,1.00,1.00,0.75,0.75,0.75,0.75,0.25,0.50;;1768365665
opencart pricing;44;30;9.00;0.23;0.00;0.00;3540000;0.14,0.07,0.14,0.14,0.21,0.21,0.21,0.14,0.35,0.35,0.21,0.14;;1768308846
opencart pricing;66;30;9.00;0.23;0.00;0.00;3540000;0.14,0.07,0.14,0.14,0.21,0.21,0.21,0.14,0.35,0.35,0.21,0.14;;1768308846
stripe vc;78;30;11.97;0.01;0.00;0.00;17200000;0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,1.00,0.00;;1771759349
sample e commerce website;32;30;2.31;0.37;0.00;0.00;266000000;0.60,0.60,0.40,0.40,0.80,1.00,0.40,0.60,0.40,0.80,0.20,0.40;5;1771771476
sample e commerce website;93;30;2.31;0.37;0.00;0.00;266000000;0.60,0.60,0.40,0.40,0.80,1.00,0.40,0.60,0.40,0.80,0.20,0.40;5;1771771476
e-commerce solution;34;590;9.40;0.27;0.00;0.00;403000000;0.30,0.76,0.36,0.20,0.36,0.30,0.45,0.36,0.45,0.67,0.55,0.45;;1767856471
e commerce websites examples;62;90;2.27;0.34;0.00;0.00;163000000;0.08,0.10,0.10,0.29,0.54,0.10,0.00,0.10,0.54,0.18,0.10,0.14;;1767418503
e template;81;140;3.13;0.09;0.00;0.00;1010000000;0.42,0.52,0.66,0.80,0.66,0.52,0.33,0.66,0.52,1.00,0.66,0.66;1,5;1771458793
sandbox shopify;61;50;5.76;0.13;0.00;0.00;3120000;0.29,0.29,0.41,0.41,0.41,0.41,0.41,0.41,0.11,0.11,0.11,0.11;;1768863871
e commerce site;38;590;4.81;0.39;0.00;0.00;1100000000;0.24,0.16,0.16,0.08,0.16,0.13,0.13,0.24,0.34,0.16,0.24,0.24;;1767858558
shopify store templates;44;1600;1.95;0.45;0.00;0.00;20400000;0.41,0.66,0.79,0.79,0.79,0.36,0.66,1.00,0.66,0.66,0.79,0.79;;1768993736
ecom website;45;720;4.63;0.18;0.00;0.00;695000000;0.00,0.02,0.35,0.02,0.03,0.01,0.01,0.44,0.01,0.02,0.66,0.10;;1770231068
next.js themes;73;40;2.59;0.14;0.00;0.00;102000000;0.00,0.00,0.01,0.02,0.02,0.01,0.01,0.10,0.00,0.00,0.01,0.13;;1767185151
shopware login app;27;50;0.00;0.33;0.00;0.00;2290000;1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00;;1767570435
alternative of shopify;26;70;5.24;0.72;0.00;0.00;55800000;0.00,0.00,0.00,0.36,0.00,0.00,0.13,0.00,0.01,0.02,0.08,0.08;;1771525221
ecwid shipping integration;77;50;0.00;0.50;0.00;0.00;94900;0.18,0.18,0.18,0.18,0.36,0.27,0.63,0.45,0.81,0.81,0.27,1.00;;1767909878
shopify demo;37;210;5.78;0.51;0.00;0.00;53300000;0.23,0.35,0.53,0.53,0.53,1.00,0.82,0.43,0.28,0.66,0.35,0.23;;1768604247
shopify theems;47;140;1.72;0.59;0.00;0.00;68900000;0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.10,0.00,0.00,0.30;;1767221570
best ecommerce cms;24;110;7.91;0.31;0.00;0.00;35700000;0.17,0.17,0.12,0.07,0.17,0.12,0.05,0.07,0.43,1.00,1.00,0.35;;1767410515
free template shopify;83;70;3.76;0.41;0.00;0.00;39600000;0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00;;1767243637
bigcommerce dev;80;110;30.06;0.17;0.00;0.00;12300000;0.26,0.42,0.42,0.26,0.26,0.19,1.00,0.53,0.26,0.34,0.42,0.26;1;1767180506
best headless commerce;58;90;0.00;0.33;0.00;0.00;1030000;0.03,0.11,0.42,0.80,0.53,0.19,0.15,0.53,0.53,0.26,0.15,0.53;;1769691680
best headless commerce;60;90;0.00;0.33;0.00;0.00;1030000;0.03,0.11,0.42,0.80,0.53,0.19,0.15,0.53,0.53,0.26,0.15,0.53;;1769691680
ecwid store;23;70;7.57;0.42;0.00;0.00;2190000;0.52,0.52,0.66,0.42,0.33,0.33,0.23,0.23,0.23,0.19,0.23,0.09;;1768605159
javascript typeahead;88;50;0.00;0.01;0.00;0.00;402000;0.29,0.29,0.52,0.23,0.41,0.29,0.29,0.41,0.52,0.29,0.11,0.11;;1771982834
acme market square;45;40;0.46;0.08;0.00;0.00;4100000;0.35,0.28,0.21,0.21,0.21,0.28,0.14,0.28,0.28,0.28,0.21,0.28;1;1769792780
acme market square;58;40;0.46;0.08;0.00;0.00;4100000;0.35,0.28,0.21,0.21,0.21,0.28,0.14,0.28,0.28,0.28,0.21,0.28;1;1769792780
bigcommerce enterprise;61;140;26.84;0.52;0.00;0.00;3270000;0.33,0.52,0.33,0.42,0.42,0.42,0.52,1.00,0.80,0.80,1.00,1.00;1;1768620324
how to ship from shopify;57;30;3.93;0.47;0.00;0.00;78000000;0.57,0.57,0.71,0.71,0.57,0.42,0.28,0.28,0.28,0.28,0.28,0.28;;1767208459
next js vercel;21;110;4.81;0.04;0.00;0.00;5830000;0.42,0.09,0.52,0.80,1.00,0.80,0.00,0.52,0.80,0.33,0.33,0.52;1;1768245269
ecommere;60;50;3.98;0.34;0.00;0.00;1090000000;0.04,0.06,0.02,0.81,0.10,0.04,0.00,0.02,0.02,0.06,0.00,0.08;;1768964676
create ecommerce app;31;140;0.00;0.33;0.00;0.00;266000000;0.19,1.00,1.00,0.80,0.80,1.00,0.42,0.42,0.42,0.26,0.26,0.15;;1768890236
alternatives to printful;77;70;1.92;0.86;0.00;0.00;191000;0.17,0.17,0.17,1.00,0.29,0.17,0.11,0.52,0.64,0.82,0.52,0.64;;1769740185
clone shopify store;66;50;5.08;0.31;0.00;0.00;2640000;0.28,0.14,0.50,0.14,0.14,0.35,0.50,0.14,0.50,0.14,0.50,0.78;5;1768221037
headless e-handel;98;40;0.00;0.33;0.00;0.00;2180000;0.55,0.22,0.55,0.55,0.77,0.55,0.77,1.00,0.00,0.11,0.00,0.22;;1767498888
enterprise shopify;62;50;12.22;0.41;0.00;0.00;39700000;0.04,1.00,0.00,0.23,0.00,0.00,0.04,0.19,0.19,0.19,0.19,0.33;1;1771370330
shopif themes;50;40;1.57;0.82;0.00;0.00;56400000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00;;1771244668
opencart template;41;30;1.47;0.39;0.00;0.00;2310000;0.18,0.27,0.27,0.45,0.27,0.36,0.27,0.18,0.18,0.63,0.00,0.00;5;1769761907
