Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
node api gateway;95;40;5.09;0.15;0.00;0.00;30800000;0.22,0.22,0.22,0.55,0.22,1.00,1.00,0.22,0.22,0.22,0.22,0.22;;1768901250
vercel costs;96;110;7.53;0.04;0.00;0.00;6620000;0.42,0.14,0.00,0.14,0.80,0.52,0.00,0.80,0.66,0.42,0.80,1.00;;1770264482
gw service fee;66;210;0.00;0.00;0.00;0.00;10500000;0.82,0.82,0.82,1.00,0.66,0.53,0.35,0.35,0.43,0.53,0.28,0.23;;1769410465
groq free models;20;90;0.00;0.01;0.00;0.00;794000;0.03,0.03,0.03,0.06,0.05,0.06,0.06,0.08,0.08,0.18,1.00,0.08;;1769280955
groq free models;35;90;0.00;0.01;0.00;0.00;794000;0.03,0.03,0.03,0.06,0.05,0.06,0.06,0.08,0.08,0.18,1.00,0.08;;1769280955
deepseek uptime;46;50;0.00;0.02;0.00;0.00;121000;0.00,1.00,0.80,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09;;1771437595
deepseek api endpoint;83;50;3.17;0.14;0.00;0.00;1150000;0.03,1.00,0.53,0.15,0.06,0.06,0.06,0.12,0.06,0.06,0.06,0.06;;1772373674
deepseek api endpoint;87;50;3.17;0.14;0.00;0.00;1150000;0.03,1.00,0.53,0.15,0.06,0.06,0.06,0.12,0.06,0.06,0.06,0.06;;1772373674
best api gateway;16;70;22.72;0.17;0.00;0.00;154000000;0.35,0.35,0.50,0.50,0.78,0.50,0.50,0.50,0.50,0.35,0.50,0.64;;1768263512
groq ai pricing;98;90;0.00;0.05;0.00;0.00;2310000;0.14,0.14,0.21,0.64,1.00,1.00,0.64,0.64,0.78,1.00,0.78,0.28;;1768880301
chat gpt api keys;76;480;4.47;0.18;0.00;0.00;51700000;0.08,0.07,0.13,0.37,1.00,0.20,0.13,0.05,0.37,0.52,0.07,0.07;;1767192195
groq models list;31;50;0.00;0.01;0.00;0.00;511000;0.11,0.11,0.11,0.17,0.23,0.17,0.17,0.17,0.29,1.00,0.82,0.52;5;1769281683
groq models list;82;50;0.00;0.01;0.00;0.00;511000;0.11,0.11,0.11,0.17,0.23,0.17,0.17,0.17,0.29,1.00,0.82,0.52;5;1769281683
api gateway limits;80;140;0.00;0.01;0.00;0.00;23300000;0.28,0.34,0.43,0.53,0.43,0.43,0.43,0.34,0.34,0.53,0.34,0.21;;1772495508
anthropic free credits;91;50;0.00;0.33;0.00;0.00;3180000;0.05,0.05,0.05,0.05,0.05,0.05,1.00,0.05,0.05,0.05,0.07,0.05;;1770760569
api gateway api key;88;90;0.00;0.02;0.00;0.00;101000000;0.34,0.42,0.42,0.34,0.42,0.26,0.26,0.42,0.34,0.26,0.26,0.19;;1772571680
versel ai;95;320;6.11;0.19;0.00;0.00;13000000;0.48,0.39,0.48,0.21,0.00,0.11,0.39,0.48,1.00,0.00,0.07,0.59;;1767661900
free deepseek api key;57;70;2.48;0.33;0.00;0.00;9890000;0.00,0.05,0.05,0.12,0.12,0.05,1.00,0.43,0.05,0.05,0.05,0.05;5;1770507054
llm gateways;35;70;4.65;0.17;0.00;0.00;965000;0.03,0.07,0.07,0.00,0.00,0.00,0.07,0.00,0.00,1.00,1.00,0.42;;1769316659
centralized gateway;60;40;0.00;0.01;0.00;0.00;12700000;0.18,0.36,0.09,0.27,0.27,0.36,0.63,0.81,0.18,1.00,0.18,0.18;;1769332322
api 6 gateway;21;40;0.00;0.27;0.00;0.00;140000000;0.14,0.14,1.00,0.28,0.14,0.14,0.14,1.00,0.14,0.14,0.14,0.14;;1767880355
groq python;85;40;0.00;0.03;0.00;0.00;892000;0.33,1.00,0.55,0.77,0.44,0.33,0.22,0.22,0.22,0.22,0.22,0.33;;1769465943
gateway app;99;390;0.00;0.00;0.00;0.00;358000000;0.26,0.72,0.32,0.48,0.48,0.26,0.32,0.26,0.32,0.26,0.26,0.32;;1770565306
groq api documentation;84;320;0.00;0.04;0.00;0.00;821000;0.05,0.11,0.06,0.66,1.00,1.00,0.44,0.35,0.54,0.81,0.54,0.23;;1768897829
api gateway products;91;30;20.86;0.31;0.00;0.00;91100000;0.04,0.04,0.04,0.22,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04;;1772319931
key ai;30;110;7.11;0.05;0.00;0.00;2280000000;0.52,0.52,0.64,0.82,1.00,0.64,0.52,0.82,0.82,0.41,0.64,0.64;;1772554296
key ai;69;110;7.11;0.05;0.00;0.00;2280000000;0.52,0.52,0.64,0.82,1.00,0.64,0.52,0.82,0.82,0.41,0.64,0.64;;1772554296
rate limited upstream;52;70;0.00;0.33;0.00;0.00;47700000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,1.00,0.29,0.02,0.02;5;1769232560
gateway endpoints;34;50;0.00;0.02;0.00;0.00;28100000;0.11,0.41,0.41,0.52,0.41,0.41,0.29,0.17,0.41,0.23,0.41,0.29;;1770172260
deepseek rate limits;58;170;0.00;0.01;0.00;0.00;1950000;0.00,0.03,1.00,0.03,0.03,0.05,0.24,0.03,0.01,0.01,0.01,0.01;;1768944296
gateways academy;93;40;2.98;0.06;0.00;0.00;9290000;0.00,0.00,0.00,0.30,0.00,0.03,0.00,0.00,0.01,0.00,0.00,0.00;1;1769769074
free api gateway;36;40;5.90;0.42;0.00;0.00;165000000;1.00,0.64,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11;;1767736737
keyview;54;210;0.00;0.06;0.00;0.00;332000;0.00,0.00,0.02,0.02,0.03,0.03,0.02,0.18,0.01,0.03,0.01,0.00;;1767333035
build ai apps for free quickly no upgrade vercel;20;210;0.00;0.00;0.00;0.00;551000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769227860
api key chat gpt;75;110;5.68;0.23;0.00;0.00;79800000;0.02,0.10,0.04,0.02,0.07,0.02,0.02,0.05,0.02,0.81,0.44,0.02;;1770499754
groq api endpoint;45;40;0.00;0.06;0.00;0.00;53900;0.42,0.42,0.42,1.00,0.71,0.28,0.42,0.28,0.42,0.71,0.57,0.28;;1771349361
groq api endpoint;50;40;0.00;0.06;0.00;0.00;53900;0.42,0.42,0.42,1.00,0.71,0.28,0.42,0.28,0.42,0.71,0.57,0.28;;1771349361
groq api key;83;1600;6.51;0.04;0.00;0.00;778000;0.31,0.52,0.68,1.00,0.84,0.84,0.84,1.00,0.84,1.00,0.84,0.84;5;1771740290
deepseek token limit;82;70;0.00;0.01;0.00;0.00;1640000;0.00,0.15,1.00,0.53,0.65,0.06,0.06,0.06,0.06,0.06,0.06,0.06;;1767542515
ai vercel sdk;54;90;7.71;0.06;0.00;0.00;2570000;0.09,0.09,1.00,0.80,0.80,0.52,0.09,0.23,0.80,0.80,0.09,0.09;;1769612595
gateway triangle;92;110;0.00;0.05;0.00;0.00;23800000;0.09,0.09,0.09,0.15,0.29,0.19,0.15,0.23,0.19,0.19,0.15,0.15;5;1769392671
deepseek ai janitor ai;54;70;0.00;0.00;0.00;0.00;536000;0.00,0.00,0.03,0.03,0.07,0.34,0.53,1.00,0.65,0.26,0.34,0.26;;1771961525
what is an ai gateway;12;90;9.41;0.16;0.00;0.00;289000000;0.07,0.07,0.07,0.11,0.11,0.19,0.19,0.34,0.42,0.65,0.80,1.00;;1772050269
api key for chat gpt;63;30;4.93;0.29;0.00;0.00;60900000;0.06,0.06,0.06,0.06,0.06,0.06,0.15,0.00,0.21,0.15,0.06,0.00;;1768902383
api key for chat gpt;90;30;4.93;0.29;0.00;0.00;60900000;0.06,0.06,0.06,0.06,0.06,0.06,0.15,0.00,0.21,0.15,0.06,0.00;;1768902383
vercel changelog;20;70;0.00;0.00;0.00;0.00;2650000;0.14,0.78,0.14,0.14,0.14,0.78,0.78,0.78,0.64,0.50,0.35,0.64;;1768891104
vercel changelog;88;70;0.00;0.00;0.00;0.00;2650000;0.14,0.78,0.14,0.14,0.14,0.78,0.78,0.78,0.64,0.50,0.35,0.64;;1768891104
deepseek free api key;63;480;2.82;0.25;0.00;0.00;9950000;0.00,0.00,0.11,1.00,0.01,0.04,0.00,0.07,0.11,0.07,0.44,0.00;;1770523094
one endpoint;38;70;0.00;0.02;0.00;0.00;50400000;0.18,1.00,1.00,1.00,1.00,1.00,0.18,0.18,0.18,1.00,0.63,0.63;5;1770217842
one endpoint;48;70;0.00;0.02;0.00;0.00;50400000;0.18,1.00,1.00,1.00,1.00,1.00,0.18,0.18,0.18,1.00,0.63,0.63;5;1770217842
vercel streamdown;75;40;0.00;0.33;0.00;0.00;5150;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.65,0.07,0.00;;1769308003
api gateway cost;93;390;30.08;0.19;0.00;0.00;107000000;0.54,0.67,0.29,0.67,0.44,0.44,0.23,0.44,0.36,0.54,0.29,0.23;;1769983324
groq api free;26;50;6.98;0.08;0.00;0.00;644000;0.42,0.57,0.57,0.71,0.71,0.57,0.71,0.71,0.71,0.71,1.00,0.71;5;1772343729
agent gateway github;37;170;0.00;0.33;0.00;0.00;23700000;0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,1.00,0.36,0.10,0.01;;1768074642
ai chatbot leaderboard;96;90;0.00;0.02;0.00;0.00;26500000;0.02,0.02,0.02,0.02,0.02,0.12,0.02,0.02,1.00,0.02,0.02,0.02;;1768898713
groq login;88;260;0.00;0.00;0.00;0.00;946000;0.09,0.36,0.29,0.36,0.23,0.23,0.29,0.44,1.00,0.54,0.29,0.29;;1769464606
nitro tokens cheap;97;90;0.00;0.33;0.00;0.00;1250000;0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1.00;;1771484686
vercel ai cloud;19;50;6.73;0.13;0.00;0.00;5780000;0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.52,0.52,1.00,0.80,0.09;;1769252348
rate limiting api gateway;64;50;8.05;0.03;0.00;0.00;28200000;0.23,0.64,0.17,0.64,0.11,0.17,1.00,0.29,0.17,0.17,0.23,0.11;;1770494430
vercel ai chatbot github;67;40;0.00;0.33;0.00;0.00;2710000;0.00,0.11,1.00,0.11,0.11,0.64,0.11,0.11,0.11,0.11,0.11,0.11;;1768889481
janitor ai free api key;56;90;0.00;0.07;0.00;0.00;1230000;1.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.02,0.03,0.02;5;1766872856
groq api models;83;70;0.00;0.06;0.00;0.00;851000;0.29,0.29,0.29,1.00,0.52,0.23,0.23,0.23,0.29,0.82,0.64,0.52;;1771297965
ai gateway icon;19;40;0.00;0.33;0.00;0.00;28400000;0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.14,0.14,0.64,0.14,0.14;5;1771339681
api gateway rate limiting;88;140;4.13;0.03;0.00;0.00;23500000;0.42,1.00,1.00,0.66,0.23,0.42,0.33,0.52,1.00,0.66,0.80,0.66;;1767491578
anthropic uptime;50;70;0.00;0.02;0.00;0.00;266000;0.04,0.04,0.04,0.04,0.09,0.09,1.00,0.80,0.09,0.80,0.42,0.23;;1772056172
anthropic uptime;81;70;0.00;0.02;0.00;0.00;266000;0.04,0.04,0.04,0.04,0.09,0.09,1.00,0.80,0.09,0.80,0.42,0.23;;1772056172
gateway api;97;480;30.16;0.30;0.00;0.00;206000000;0.10,0.16,0.13,0.24,0.30,0.20,0.16,0.20,0.16,0.20,0.16,0.41;5;1769417827
ai sdk streamtext;83;50;0.00;0.01;0.00;0.00;10400;0.04,0.04,0.14,0.14,0.09,0.04,0.09,0.04,0.23,1.00,0.80,0.09;;1769260409
groq api key free;41;170;3.61;0.08;0.00;0.00;386000;0.05,0.05,0.06,0.08,0.15,0.18,1.00,0.11,0.23,0.54,0.23,0.66;;1770727197
vercel ai sdk tools;32;70;0.00;0.02;0.00;0.00;1780000;0.10,0.04,1.00,0.04,0.04,0.22,0.04,0.04,0.22,0.04,0.04,0.04;;1769601779
vercel ai sk;83;50;7.06;0.02;0.00;0.00;191000;0.44,0.44,0.77,0.77,0.77,1.00,1.00,0.00,0.44,0.55,0.00,0.00;;1767442048
deepseek rate limit;70;90;0.00;0.33;0.00;0.00;1900000;0.02,1.00,0.53,1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05;;1772349624
deepseek rate limit;71;90;0.00;0.33;0.00;0.00;1900000;0.02,1.00,0.53,1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05;;1772349624
get deepseek api key;59;110;4.18;0.25;0.00;0.00;13100000;0.00,0.29,0.54,0.09,0.02,0.02,0.02,0.02,0.02,0.02,1.00,0.02;;1768956046
get deepseek api key;67;110;4.18;0.25;0.00;0.00;13100000;0.00,0.29,0.54,0.09,0.02,0.02,0.02,0.02,0.02,0.02,1.00,0.02;;1768956046
vercel api key;27;260;0.00;0.02;0.00;0.00;4490000;0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00;;1767668326
llm gateway;93;480;5.27;0.15;0.00;0.00;17300000;0.44,0.36,0.36,0.54,0.66,0.66,0.54,0.81,1.00,0.66,0.81,0.81;;1767807592
gitlab ai gateway;83;40;0.00;0.33;0.00;0.00;5870000;0.28,0.42,0.57,0.42,0.42,0.42,0.57,0.42,0.71,0.42,1.00,1.00;;1767918136
interface endpoint vs gateway endpoint;69;40;0.00;0.33;0.00;0.00;18500000;0.04,0.00,0.02,0.00,0.35,0.04,0.00,0.06,0.35,0.00,0.04,0.00;;1767246052
gatrway;69;40;1.48;0.01;0.00;0.00;391000000;0.07,0.04,0.00,0.00,0.14,0.21,0.00,0.00,0.01,0.01,0.00,0.01;3;1772367005
vercel uptime;89;40;5.44;0.13;0.00;0.00;154000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.64,0.11,0.11,1.00;;1767972966
enterprise gateways;31;40;10.84;0.03;0.00;0.00;19200000;0.42,0.28,0.57,1.00,0.71,0.57,0.42,0.71,0.42,0.57,0.42,0.42;;1772061558
is groq api free;87;210;0.00;0.33;0.00;0.00;1120000;0.06,0.06,0.06,0.06,0.36,0.09,0.19,0.09,0.23,1.00,0.15,0.81;5;1768492139
gpt-5 rate limits;75;50;0.00;0.00;0.00;0.00;27800000;1.00,0.00,0.00;;1767264270
api gateway price;23;140;30.08;0.19;0.00;0.00;98500000;0.35,0.14,0.54,0.14,0.06,1.00,0.04,0.43,0.43,0.35,0.14,0.06;;1770802833
janitor ai api keys;69;70;0.00;0.01;0.00;0.00;2560000;0.02,0.05,0.02,0.12,0.02,0.05,1.00,0.02,0.66,0.35,0.05,0.00;5;1767863751
vercel ai gateway vs openrouter;96;170;0.00;0.02;0.00;0.00;8360;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.02,0.02;;1767624379
groq api keys;60;50;6.51;0.04;0.00;0.00;160000;0.11,0.17,0.11,0.17,1.00,0.64,0.17,0.41,0.23,0.23,0.29,0.29;;1769686260
ai keys;31;90;3.64;0.02;0.00;0.00;610000000;0.04,0.06,0.08,0.08,0.06,0.08,0.06,0.08,1.00,0.54,0.04,0.02;;1768457115
vercel v0 ai;53;30;5.69;0.41;0.00;0.00;1050000;0.22,0.22,0.22,0.44,1.00,0.22,0.77,0.22,0.22,0.22,0.22,0.22;;1769318557
