Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
what is meant by pixel;62;70;0.00;0.00;0.00;0.00;90300000;0.18,1.00,0.18,0.18,1.00,0.18,0.18,0.18,1.00,1.00,1.00,1.00;1;1770481911
rabbit font;28;260;0.00;0.01;0.00;0.00;145000000;0.43,0.66,0.43,0.66,1.00,0.82,0.35,0.43,0.66,0.43,0.43,0.82;5;1771628989
speed pixel;58;110;0.00;0.00;0.00;0.00;273000000;0.15,0.15,0.06,0.43,0.65,0.65,0.21,0.06,0.21,1.00,0.53,0.15;5;1771385265
speed pixel;69;110;0.00;0.00;0.00;0.00;273000000;0.15,0.15,0.06,0.43,0.65,0.65,0.21,0.06,0.21,1.00,0.53,0.15;5;1771385265
pixel texture;77;390;0.00;0.00;0.00;0.00;113000000;0.54,0.66,0.54,0.81,1.00,1.00,0.81,1.00,0.66,0.81,1.00,0.81;5;1770540303
circle typeface;25;210;0.00;0.00;0.00;0.00;12600000;0.35,0.04,0.22,0.22,0.29,0.54,0.43,0.14,0.22,0.66,1.00,0.66;5;1770554028
modern feels the rabbit;14;50;0.00;0.33;0.00;0.00;16800000;0.11,0.53,0.80,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07;5;1770728535
vercel signup;91;30;6.74;0.05;0.00;0.00;8680000;0.00,0.00,0.27,0.09,0.18,0.00,0.00,0.63,0.27,1.00,0.27,0.63;;1771762350
mono font;83;1000;1.70;0.00;0.00;0.00;329000000;0.36,0.27,0.27,0.24,0.20,0.27,0.20,0.52,0.20,0.24,0.44,0.24;5;1771696711
pizels;48;590;1.13;0.26;0.00;0.00;1260000000;0.11,0.32,0.39,0.72,0.59,0.88,0.59,0.39,0.88,0.72,0.72,0.59;1;1770476092
html pixel;21;50;0.00;0.33;0.00;0.00;202000000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,1.00;5;1771384159
$pixel;92;170;1.13;0.26;0.00;0.00;1220000000;0.55,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00;5;1770661460
square sdk;45;90;0.00;0.04;0.00;0.00;32300000;0.09,0.09,0.52,0.80,0.80,0.33,0.42,0.66,0.42,0.33,0.42,0.33;;1770815424
square sdk;69;90;0.00;0.04;0.00;0.00;32300000;0.09,0.09,0.52,0.80,0.80,0.33,0.42,0.66,0.42,0.33,0.42,0.33;;1770815424
square sdk;82;90;0.00;0.04;0.00;0.00;32300000;0.09,0.09,0.52,0.80,0.80,0.33,0.42,0.66,0.42,0.33,0.42,0.33;;1770815424
square sdk;88;90;0.00;0.04;0.00;0.00;32300000;0.09,0.09,0.52,0.80,0.80,0.33,0.42,0.66,0.42,0.33,0.42,0.33;;1770815424
serifis;32;40;0.00;0.01;0.00;0.00;108000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.64,0.64,0.11;5;1771744326
what is x height in typography;90;50;0.00;0.33;0.00;0.00;8350000;0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1.00,1.00,0.52;5;1771095131
square pixel;23;70;0.00;0.01;0.00;0.00;242000000;0.26,0.42,0.53,0.07,0.34,0.26,0.26,0.26,0.42,0.34,0.19,0.26;5;1771030696
square pixel;48;70;0.00;0.01;0.00;0.00;242000000;0.26,0.42,0.53,0.07,0.34,0.26,0.26,0.26,0.42,0.34,0.19,0.26;5;1771030696
viewports;93;260;0.00;0.00;0.00;0.00;791000;0.67,0.44,0.15,0.00,0.04,0.05,0.19,0.29,0.44,0.54,0.36,0.44;;1771617427
fluid typeface;42;110;0.00;0.01;0.00;0.00;400000;0.66,0.00,0.42,1.00,0.52,0.42,0.52,0.42,0.33,0.42,0.42,0.66;5;1771229995
vercel community;80;90;0.00;0.01;0.00;0.00;13300000;0.07,0.07,0.07,0.42,0.42,0.42,1.00,0.42,0.53,0.34,0.26,0.26;;1770472546
pixle circle;29;90;0.00;0.00;0.00;0.00;305000000;0.00,0.00,0.21,0.00,0.01,0.01,0.39,0.02,0.01,0.04,0.03,0.39;5;1771240630
trace font free download;72;50;0.87;0.07;0.00;0.00;272000000;0.18,0.18,0.18,1.00,1.00,1.00,1.00,0.18,0.27,0.36,0.63,0.27;;1770463001
píxeles;50;170;1.13;0.26;0.00;0.00;958000000;0.00,0.16,0.00,0.00,0.08,0.25,0.00,0.00,0.16,0.00,0.37,0.00;1;1770863335
píxeles;71;170;1.13;0.26;0.00;0.00;958000000;0.00,0.16,0.00,0.00,0.08,0.25,0.00,0.00,0.16,0.00,0.37,0.00;1;1770863335
mono sandbox;25;110;0.00;0.00;0.00;0.00;1440000;0.34,0.53,0.34,0.53,0.34,0.28,0.28,0.34,0.21,0.15,0.21,0.15;;1771197616
mono sandbox;40;110;0.00;0.00;0.00;0.00;1440000;0.34,0.53,0.34,0.53,0.34,0.28,0.28,0.34,0.21,0.15,0.21,0.15;;1771197616
easy pixel;48;110;0.00;0.00;0.00;0.00;560000000;0.07,0.07,0.07,0.42,0.65,0.65,0.42,0.26,0.53,1.00,0.34,0.53;1,5;1771026863
fonts inspiration;86;40;1.45;0.29;0.00;0.00;59700000;0.00,0.09,0.18,0.63,0.09,0.18,0.18,0.09,1.00,0.09,1.00,0.81;5;1771773320
make pixel font;28;70;0.00;0.00;0.00;0.00;457000000;0.41,0.29,0.41,0.52,0.41,0.29,0.41,0.41,0.41,0.41,0.64,0.41;5;1771305227
make pixel font;30;70;0.00;0.00;0.00;0.00;457000000;0.41,0.29,0.41,0.52,0.41,0.29,0.41,0.41,0.41,0.41,0.64,0.41;5;1771305227
manypixel;24;70;5.04;0.38;0.00;0.00;89100;0.04,0.04,0.04,0.04,0.04,0.04,1.00,0.04,0.04,0.18,0.04,0.04;5;1770465274
manypixel;38;70;5.04;0.38;0.00;0.00;89100;0.04,0.04,0.04,0.04,0.04,0.04,1.00,0.04,0.04,0.18,0.04,0.04;5;1770465274
bitmap extension;75;70;0.00;0.00;0.00;0.00;27400000;0.63,0.45,0.63,0.81,1.00,0.63,0.81,0.63,0.63,1.00,0.63,0.63;1;1770525539
bitmap extension;92;70;0.00;0.00;0.00;0.00;27400000;0.63,0.45,0.63,0.81,1.00,0.63,0.81,0.63,0.63,1.00,0.63,0.63;1;1770525539
digital typeface;74;70;0.00;0.01;0.00;0.00;14600000;0.12,0.17,0.17,0.17,0.23,0.17,0.17,0.17,0.17,0.23,0.23,0.05;5;1770568985
pixel buildings;22;40;0.00;0.00;0.00;0.00;254000000;0.35,0.78,0.00,0.21,0.07,0.00,0.00,0.28,0.21,0.35,0.50,0.35;5;1771547204
pixel buildings;42;40;0.00;0.00;0.00;0.00;254000000;0.35,0.78,0.00,0.21,0.07,0.00,0.00,0.28,0.21,0.35,0.50,0.35;5;1771547204
new pixel ui;49;40;0.00;0.04;0.00;0.00;211000000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18;;1771809475
vercel partnership news;48;50;0.00;0.00;0.00;0.00;674000;0.33,1.00,0.33;;1770817003
js pixel;15;110;0.00;0.00;0.00;0.00;44400000;0.64,0.64,0.11,0.64,0.64,1.00,0.64,0.64,0.29,0.41,0.52,0.64;;1771823657
pixel triangle;13;110;0.00;0.00;0.00;0.00;61900000;0.64,0.64,0.41,0.52,0.52,0.52,0.52,0.64,1.00,0.52,0.52,0.64;5;1771309121
